vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
660e-3,0,680e-3,2,14e-9,327.872e-6,32.6575e-18,-266.652e-3,22.86e-6,-94.8594e-6,-22.0046e-18,100.508e-18,15.8353e-18,75.2425e-18,
680e-3,0,680e-3,2,14e-9,328.146e-6,33.0578e-18,-266.652e-3,24.4742e-6,-101.421e-6,-22.6828e-18,102.301e-18,16.258e-18,76.6126e-18,
700e-3,0,680e-3,2,14e-9,327.404e-6,33.4796e-18,-266.652e-3,26.1474e-6,-107.979e-6,-23.3242e-18,104.046e-18,16.7059e-18,77.9098e-18,
720e-3,0,680e-3,2,14e-9,325.722e-6,33.9216e-18,-266.652e-3,27.8787e-6,-114.511e-6,-23.9308e-18,105.746e-18,17.1778e-18,79.1384e-18,
740e-3,0,680e-3,2,14e-9,323.177e-6,34.3817e-18,-266.652e-3,29.6666e-6,-121.002e-6,-24.5045e-18,107.404e-18,17.6719e-18,80.3024e-18,
760e-3,0,680e-3,2,14e-9,319.841e-6,34.8573e-18,-266.652e-3,31.5092e-6,-127.433e-6,-25.0468e-18,109.021e-18,18.1855e-18,81.4054e-18,
780e-3,0,680e-3,2,14e-9,315.782e-6,35.3445e-18,-266.652e-3,33.4038e-6,-133.79e-6,-25.5594e-18,110.596e-18,18.715e-18,82.4511e-18,
800e-3,0,680e-3,2,14e-9,311.066e-6,35.8391e-18,-266.652e-3,35.3473e-6,-140.06e-6,-26.0436e-18,112.128e-18,19.2562e-18,83.4423e-18,
0,0,680e-3,6,14e-9,130.035e-9,77.8513e-18,-267.635e-3,4.0846e-9,-4.0272e-9,5.6958e-21,103.976e-18,31.9208e-18,43.7653e-18,
20e-3,0,680e-3,6,14e-9,247.919e-9,77.9786e-18,-267.635e-3,7.7227e-9,-7.6810e-9,9.9762e-21,104.972e-18,32.0474e-18,44.6347e-18,
40e-3,0,680e-3,6,14e-9,472.34e-9,78.1116e-18,-267.635e-3,14.5907e-9,-14.6447e-9,17.2796e-21,106.03e-18,32.1793e-18,45.5607e-18,
60e-3,0,680e-3,6,14e-9,898.722e-9,78.2513e-18,-267.635e-3,27.5302e-9,-27.9033e-9,29.4453e-21,107.163e-18,32.3166e-18,46.5567e-18,
80e-3,0,680e-3,6,14e-9,1.7057e-6,78.3991e-18,-267.635e-3,51.8203e-9,-53.0988e-9,48.8922e-21,108.403e-18,32.4598e-18,47.6534e-18,
100e-3,0,680e-3,6,14e-9,3.2223e-6,78.557e-18,-267.635e-3,97.1116e-9,-100.807e-9,77.6084e-21,109.815e-18,32.6092e-18,48.9156e-18,
120e-3,0,680e-3,6,14e-9,6.0359e-6,78.7288e-18,-267.635e-3,180.535e-9,-190.551e-9,112.995e-21,111.525e-18,32.7652e-18,50.4695e-18,
140e-3,0,680e-3,6,14e-9,11.1379e-6,78.9197e-18,-267.635e-3,330.936e-9,-357.381e-9,135.619e-21,113.757e-18,32.9279e-18,52.539e-18,
160e-3,0,680e-3,6,14e-9,20.0458e-6,79.1366e-18,-267.635e-3,592.645e-9,-661.327e-9,82.6809e-21,116.854e-18,33.0977e-18,55.4663e-18,
180e-3,0,680e-3,6,14e-9,34.7352e-6,79.3868e-18,-267.635e-3,1.0244e-6,-1.1977e-6,-185.374e-21,121.221e-18,33.2757e-18,59.6552e-18,
200e-3,0,680e-3,6,14e-9,57.1945e-6,79.6749e-18,-267.635e-3,1.6885e-6,-2.1027e-6,-878.229e-21,127.14e-18,33.4657e-18,65.384e-18,
220e-3,0,680e-3,6,14e-9,88.7118e-6,80.0013e-18,-267.635e-3,2.6325e-6,-3.5461e-6,-2.1794e-18,134.554e-18,33.6746e-18,72.5896e-18,
240e-3,0,680e-3,6,14e-9,129.41e-6,80.3629e-18,-267.635e-3,3.8770e-6,-5.7126e-6,-4.1278e-18,143.058e-18,33.9103e-18,80.8582e-18,
260e-3,0,680e-3,6,14e-9,178.354e-6,80.755e-18,-267.635e-3,5.4168e-6,-8.7776e-6,-6.6090e-18,152.122e-18,34.178e-18,89.654e-18,
280e-3,0,680e-3,6,14e-9,233.996e-6,81.1731e-18,-267.635e-3,7.2312e-6,-12.8915e-6,-9.4473e-18,161.315e-18,34.4788e-18,98.5461e-18,
300e-3,0,680e-3,6,14e-9,294.562e-6,81.6134e-18,-267.635e-3,9.2933e-6,-18.1703e-6,-12.4906e-18,170.388e-18,34.8109e-18,107.287e-18,
320e-3,0,680e-3,6,14e-9,358.28e-6,82.0734e-18,-267.635e-3,11.5747e-6,-24.695e-6,-15.6421e-18,179.243e-18,35.1714e-18,115.781e-18,
340e-3,0,680e-3,6,14e-9,423.465e-6,82.5518e-18,-267.635e-3,14.0483e-6,-32.5113e-6,-18.8561e-18,187.878e-18,35.5579e-18,124.03e-18,
360e-3,0,680e-3,6,14e-9,488.567e-6,83.0483e-18,-267.635e-3,16.6893e-6,-41.633e-6,-22.1192e-18,196.335e-18,35.9693e-18,132.076e-18,
380e-3,0,680e-3,6,14e-9,552.21e-6,83.5641e-18,-267.635e-3,19.4766e-6,-52.0442e-6,-25.4312e-18,204.662e-18,36.4061e-18,139.966e-18,
400e-3,0,680e-3,6,14e-9,613.225e-6,84.101e-18,-267.635e-3,22.3937e-6,-63.7038e-6,-28.7889e-18,212.887e-18,36.8703e-18,147.727e-18,
420e-3,0,680e-3,6,14e-9,670.686e-6,84.6618e-18,-267.635e-3,25.4295e-6,-76.5495e-6,-32.1779e-18,221.009e-18,37.3651e-18,155.354e-18,
440e-3,0,680e-3,6,14e-9,723.915e-6,85.2499e-18,-267.635e-3,28.5783e-6,-90.503e-6,-35.5713e-18,229e-18,37.8945e-18,162.815e-18,
460e-3,0,680e-3,6,14e-9,772.465e-6,85.8687e-18,-267.635e-3,31.8393e-6,-105.475e-6,-38.9346e-18,236.818e-18,38.4628e-18,170.065e-18,
480e-3,0,680e-3,6,14e-9,816.088e-6,86.5222e-18,-267.635e-3,35.2153e-6,-121.369e-6,-42.2333e-18,244.424e-18,39.0746e-18,177.059e-18,
500e-3,0,680e-3,6,14e-9,854.692e-6,87.2142e-18,-267.635e-3,38.7116e-6,-138.085e-6,-45.4378e-18,251.787e-18,39.7341e-18,183.763e-18,
520e-3,0,680e-3,6,14e-9,888.297e-6,87.9485e-18,-267.635e-3,42.3352e-6,-155.523e-6,-48.5264e-18,258.892e-18,40.4456e-18,190.157e-18,
540e-3,0,680e-3,6,14e-9,917.009e-6,88.7293e-18,-267.635e-3,46.0936e-6,-173.584e-6,-51.4852e-18,265.735e-18,41.2132e-18,196.231e-18,
560e-3,0,680e-3,6,14e-9,940.991e-6,89.5605e-18,-267.635e-3,49.9946e-6,-192.172e-6,-54.3071e-18,272.321e-18,42.0412e-18,201.989e-18,
580e-3,0,680e-3,6,14e-9,960.448e-6,90.446e-18,-267.635e-3,54.0454e-6,-211.194e-6,-56.99e-18,278.662e-18,42.9334e-18,207.439e-18,
600e-3,0,680e-3,6,14e-9,975.61e-6,91.3894e-18,-267.635e-3,58.2527e-6,-230.561e-6,-59.5355e-18,284.777e-18,43.8938e-18,212.593e-18,
620e-3,0,680e-3,6,14e-9,986.722e-6,92.394e-18,-267.635e-3,62.6221e-6,-250.191e-6,-61.9473e-18,290.683e-18,44.9256e-18,217.467e-18,
640e-3,0,680e-3,6,14e-9,994.039e-6,93.4623e-18,-267.635e-3,67.158e-6,-270.005e-6,-64.2304e-18,296.397e-18,46.0317e-18,222.076e-18,
660e-3,0,680e-3,6,14e-9,997.819e-6,94.5957e-18,-267.635e-3,71.8637e-6,-289.929e-6,-66.3907e-18,301.938e-18,47.2136e-18,226.435e-18,
680e-3,0,680e-3,6,14e-9,998.316e-6,95.7943e-18,-267.635e-3,76.7409e-6,-309.896e-6,-68.4342e-18,307.322e-18,48.4716e-18,230.56e-18,
700e-3,0,680e-3,6,14e-9,995.78e-6,97.0563e-18,-267.635e-3,81.7896e-6,-329.841e-6,-70.3669e-18,312.559e-18,49.8043e-18,234.465e-18,
720e-3,0,680e-3,6,14e-9,990.451e-6,98.3777e-18,-267.635e-3,87.0085e-6,-349.708e-6,-72.1946e-18,317.661e-18,51.2079e-18,238.164e-18,
740e-3,0,680e-3,6,14e-9,982.558e-6,99.7521e-18,-267.635e-3,92.3945e-6,-369.442e-6,-73.9228e-18,322.634e-18,52.6764e-18,241.668e-18,
760e-3,0,680e-3,6,14e-9,972.322e-6,101.171e-18,-267.635e-3,97.9427e-6,-388.995e-6,-75.5567e-18,327.48e-18,54.2011e-18,244.989e-18,
780e-3,0,680e-3,6,14e-9,959.949e-6,102.622e-18,-267.635e-3,103.647e-6,-408.321e-6,-77.1013e-18,332.198e-18,55.7711e-18,248.137e-18,
800e-3,0,680e-3,6,14e-9,945.633e-6,104.093e-18,-267.635e-3,109.498e-6,-427.38e-6,-78.5608e-18,336.786e-18,57.3736e-18,251.123e-18,
0,0,680e-3,10,14e-9,248.407e-9,129.776e-18,-263.385e-3,8.2517e-9,-7.6937e-9,10.8748e-21,173.483e-18,53.2253e-18,73.108e-18,
20e-3,0,680e-3,10,14e-9,473.548e-9,129.99e-18,-263.385e-3,15.607e-9,-14.6732e-9,19.0322e-21,175.157e-18,53.4373e-18,74.5697e-18,
40e-3,0,680e-3,10,14e-9,902.018e-9,130.213e-18,-263.385e-3,29.4941e-9,-27.973e-9,32.9208e-21,176.937e-18,53.6579e-18,76.1296e-18,
60e-3,0,680e-3,10,14e-9,1.7155e-6,130.447e-18,-263.385e-3,55.6552e-9,-53.2874e-9,55.9601e-21,178.853e-18,53.8877e-18,77.8149e-18,
80e-3,0,680e-3,10,14e-9,3.2535e-6,130.696e-18,-263.385e-3,104.734e-9,-101.365e-9,92.4775e-21,180.963e-18,54.1271e-18,79.6859e-18,
100e-3,0,680e-3,10,14e-9,6.1378e-6,130.963e-18,-263.385e-3,196.1e-9,-192.302e-9,145.392e-21,183.394e-18,54.3764e-18,81.8674e-18,
120e-3,0,680e-3,10,14e-9,11.468e-6,131.254e-18,-263.385e-3,363.851e-9,-363.022e-9,207.344e-21,186.384e-18,54.6358e-18,84.5985e-18,
140e-3,0,680e-3,10,14e-9,21.0695e-6,131.579e-18,-263.385e-3,664.509e-9,-679.289e-9,235.869e-21,190.348e-18,54.9047e-18,88.2929e-18,
160e-3,0,680e-3,10,14e-9,37.6593e-6,131.95e-18,-263.385e-3,1.1826e-6,-1.2522e-6,103.696e-21,195.89e-18,55.1828e-18,93.5567e-18,
180e-3,0,680e-3,10,14e-9,64.618e-6,132.378e-18,-263.385e-3,2.0258e-6,-2.2548e-6,-452.472e-21,203.674e-18,55.4716e-18,101.052e-18,
200e-3,0,680e-3,10,14e-9,105.11e-6,132.868e-18,-263.385e-3,3.3011e-6,-3.9274e-6,-1.7929e-18,214.077e-18,55.7776e-18,111.149e-18,
220e-3,0,680e-3,10,14e-9,160.902e-6,133.419e-18,-263.385e-3,5.0824e-6,-6.5616e-6,-4.1879e-18,226.871e-18,56.1136e-18,123.608e-18,
240e-3,0,680e-3,10,14e-9,231.78e-6,134.026e-18,-263.385e-3,7.3935e-6,-10.4645e-6,-7.643e-18,241.301e-18,56.4935e-18,137.658e-18,
260e-3,0,680e-3,10,14e-9,315.906e-6,134.679e-18,-263.385e-3,10.2155e-6,-15.9214e-6,-11.931e-18,256.496e-18,56.926e-18,152.42e-18,
280e-3,0,680e-3,10,14e-9,410.575e-6,135.373e-18,-263.385e-3,13.5055e-6,-23.1711e-6,-16.7575e-18,271.798e-18,57.4127e-18,167.236e-18,
300e-3,0,680e-3,10,14e-9,512.817e-6,136.102e-18,-263.385e-3,17.2121e-6,-32.3949e-6,-21.8857e-18,286.852e-18,57.9505e-18,181.751e-18,
320e-3,0,680e-3,10,14e-9,619.7e-6,136.863e-18,-263.385e-3,21.2829e-6,-43.7147e-6,-27.1736e-18,301.533e-18,58.535e-18,195.848e-18,
340e-3,0,680e-3,10,14e-9,728.462e-6,137.654e-18,-263.385e-3,25.6684e-6,-57.1953e-6,-32.5584e-18,315.861e-18,59.1626e-18,209.548e-18,
360e-3,0,680e-3,10,14e-9,836.581e-6,138.475e-18,-263.385e-3,30.3237e-6,-72.8488e-6,-38.0245e-18,329.91e-18,59.8317e-18,222.928e-18,
380e-3,0,680e-3,10,14e-9,941.83e-6,139.328e-18,-263.385e-3,35.2109e-6,-90.6394e-6,-43.5723e-18,343.755e-18,60.5436e-18,236.062e-18,
400e-3,0,680e-3,10,14e-9,1.0423e-3,140.217e-18,-263.385e-3,40.3011e-6,-110.49e-6,-49.1934e-18,357.434e-18,61.302e-18,248.982e-18,
420e-3,0,680e-3,10,14e-9,1.1366e-3,141.146e-18,-263.385e-3,45.5749e-6,-132.292e-6,-54.8589e-18,370.932e-18,62.1126e-18,261.67e-18,
440e-3,0,680e-3,10,14e-9,1.2237e-3,142.121e-18,-263.385e-3,51.0229e-6,-155.909e-6,-60.5204e-18,384.198e-18,62.9824e-18,274.066e-18,
460e-3,0,680e-3,10,14e-9,1.3029e-3,143.149e-18,-263.385e-3,56.6437e-6,-181.19e-6,-66.1194e-18,397.161e-18,63.9188e-18,286.093e-18,
480e-3,0,680e-3,10,14e-9,1.3738e-3,144.235e-18,-263.385e-3,62.4426e-6,-207.972e-6,-71.5994e-18,409.758e-18,64.9293e-18,297.679e-18,
500e-3,0,680e-3,10,14e-9,1.4364e-3,145.387e-18,-263.385e-3,68.4288e-6,-236.09e-6,-76.9135e-18,421.943e-18,66.0212e-18,308.772e-18,
520e-3,0,680e-3,10,14e-9,1.4907e-3,146.611e-18,-263.385e-3,74.6143e-6,-265.375e-6,-82.0282e-18,433.694e-18,67.2016e-18,319.342e-18,
540e-3,0,680e-3,10,14e-9,1.5368e-3,147.914e-18,-263.385e-3,81.0123e-6,-295.665e-6,-86.9229e-18,445.007e-18,68.4774e-18,329.379e-18,
560e-3,0,680e-3,10,14e-9,1.5752e-3,149.302e-18,-263.385e-3,87.636e-6,-326.799e-6,-91.5878e-18,455.895e-18,69.8555e-18,338.889e-18,
580e-3,0,680e-3,10,14e-9,1.6061e-3,150.781e-18,-263.385e-3,94.4981e-6,-358.625e-6,-96.0209e-18,466.381e-18,71.3426e-18,347.889e-18,
600e-3,0,680e-3,10,14e-9,1.6299e-3,152.359e-18,-263.385e-3,101.61e-6,-390.997e-6,-100.225e-18,476.494e-18,72.9448e-18,356.4e-18,
620e-3,0,680e-3,10,14e-9,1.6471e-3,154.039e-18,-263.385e-3,108.981e-6,-423.778e-6,-104.208e-18,486.265e-18,74.6678e-18,364.447e-18,
640e-3,0,680e-3,10,14e-9,1.6580e-3,155.827e-18,-263.385e-3,116.62e-6,-456.84e-6,-107.979e-18,495.723e-18,76.5156e-18,372.057e-18,
660e-3,0,680e-3,10,14e-9,1.6631e-3,157.724e-18,-263.385e-3,124.532e-6,-490.061e-6,-111.546e-18,504.898e-18,78.491e-18,379.257e-18,
680e-3,0,680e-3,10,14e-9,1.6629e-3,159.73e-18,-263.385e-3,132.719e-6,-523.33e-6,-114.92e-18,513.814e-18,80.594e-18,386.07e-18,
700e-3,0,680e-3,10,14e-9,1.6576e-3,161.841e-18,-263.385e-3,141.183e-6,-556.544e-6,-118.111e-18,522.492e-18,82.8216e-18,392.52e-18,
720e-3,0,680e-3,10,14e-9,1.6478e-3,164.051e-18,-263.385e-3,149.921e-6,-589.606e-6,-121.129e-18,530.947e-18,85.1673e-18,398.63e-18,
740e-3,0,680e-3,10,14e-9,1.6338e-3,166.348e-18,-263.385e-3,158.928e-6,-622.43e-6,-123.982e-18,539.189e-18,87.6203e-18,404.419e-18,
760e-3,0,680e-3,10,14e-9,1.6160e-3,168.717e-18,-263.385e-3,168.196e-6,-654.935e-6,-126.68e-18,547.221e-18,90.1657e-18,409.906e-18,
780e-3,0,680e-3,10,14e-9,1.5946e-3,171.138e-18,-263.385e-3,177.715e-6,-687.048e-6,-129.23e-18,555.043e-18,92.785e-18,415.108e-18,
800e-3,0,680e-3,10,14e-9,1.5701e-3,173.59e-18,-263.385e-3,187.47e-6,-718.702e-6,-131.64e-18,562.647e-18,95.4564e-18,420.041e-18,
0,0,680e-3,20,14e-9,732.165e-9,259.536e-18,-253.373e-3,23.7152e-9,-22.6809e-9,30.0287e-21,346.858e-18,106.433e-18,146.125e-18,
20e-3,0,680e-3,20,14e-9,1.3952e-6,259.963e-18,-253.373e-3,44.8302e-9,-43.2489e-9,52.4804e-21,350.229e-18,106.856e-18,149.073e-18,
40e-3,0,680e-3,20,14e-9,2.6560e-6,260.41e-18,-253.373e-3,84.6517e-9,-82.4233e-9,90.5153e-21,353.844e-18,107.297e-18,152.247e-18,
60e-3,0,680e-3,20,14e-9,5.0454e-6,260.882e-18,-253.373e-3,159.522e-9,-156.917e-9,152.953e-21,357.788e-18,107.756e-18,155.732e-18,
80e-3,0,680e-3,20,14e-9,9.5469e-6,261.385e-18,-253.373e-3,299.494e-9,-298.15e-9,249.693e-21,362.235e-18,108.235e-18,159.701e-18,
100e-3,0,680e-3,20,14e-9,17.9354e-6,261.93e-18,-253.373e-3,558.471e-9,-564.426e-9,382.59e-21,367.532e-18,108.734e-18,164.499e-18,
120e-3,0,680e-3,20,14e-9,33.2642e-6,262.531e-18,-253.373e-3,1.0288e-6,-1.0614e-6,514.947e-21,374.309e-18,109.253e-18,170.756e-18,
140e-3,0,680e-3,20,14e-9,60.3646e-6,263.211e-18,-253.373e-3,1.8572e-6,-1.9730e-6,496.889e-21,383.58e-18,109.792e-18,179.488e-18,
160e-3,0,680e-3,20,14e-9,105.872e-6,263.995e-18,-253.373e-3,3.2470e-6,-3.5985e-6,-52.3382e-21,396.668e-18,110.353e-18,192.015e-18,
180e-3,0,680e-3,20,14e-9,177.046e-6,264.899e-18,-253.373e-3,5.4296e-6,-6.3794e-6,-1.7897e-18,414.721e-18,110.943e-18,209.478e-18,
200e-3,0,680e-3,20,14e-9,279.358e-6,265.927e-18,-253.373e-3,8.6001e-6,-10.8889e-6,-5.4154e-18,437.956e-18,111.581e-18,232.075e-18,
220e-3,0,680e-3,20,14e-9,414.372e-6,267.072e-18,-253.373e-3,12.8592e-6,-17.7727e-6,-11.2413e-18,465.342e-18,112.293e-18,258.749e-18,
240e-3,0,680e-3,20,14e-9,579.565e-6,268.318e-18,-253.373e-3,18.2045e-6,-27.6656e-6,-19.0228e-18,495.166e-18,113.102e-18,287.764e-18,
260e-3,0,680e-3,20,14e-9,769.719e-6,269.649e-18,-253.373e-3,24.563e-6,-41.1219e-6,-28.2027e-18,525.857e-18,114.017e-18,317.54e-18,
280e-3,0,680e-3,20,14e-9,978.475e-6,271.054e-18,-253.373e-3,31.8294e-6,-58.5784e-6,-38.2338e-18,556.406e-18,115.033e-18,347.073e-18,
300e-3,0,680e-3,20,14e-9,1.1993e-3,272.523e-18,-253.373e-3,39.8889e-6,-80.3414e-6,-48.7394e-18,586.355e-18,116.143e-18,375.912e-18,
320e-3,0,680e-3,20,14e-9,1.4259e-3,274.05e-18,-253.373e-3,48.6299e-6,-106.589e-6,-59.5239e-18,615.618e-18,117.338e-18,403.98e-18,
340e-3,0,680e-3,20,14e-9,1.6526e-3,275.633e-18,-253.373e-3,57.9493e-6,-137.38e-6,-70.5173e-18,644.299e-18,118.613e-18,431.386e-18,
360e-3,0,680e-3,20,14e-9,1.8743e-3,277.275e-18,-253.373e-3,67.758e-6,-172.662e-6,-81.7069e-18,672.547e-18,119.967e-18,458.28e-18,
380e-3,0,680e-3,20,14e-9,2.0866e-3,278.981e-18,-253.373e-3,77.985e-6,-212.291e-6,-93.0781e-18,700.454e-18,121.406e-18,484.748e-18,
400e-3,0,680e-3,20,14e-9,2.2862e-3,280.759e-18,-253.373e-3,88.5806e-6,-256.044e-6,-104.579e-18,728.015e-18,122.938e-18,510.778e-18,
420e-3,0,680e-3,20,14e-9,2.4707e-3,282.619e-18,-253.373e-3,99.5173e-6,-303.641e-6,-116.116e-18,755.133e-18,124.576e-18,536.257e-18,
440e-3,0,680e-3,20,14e-9,2.6385e-3,284.572e-18,-253.373e-3,110.787e-6,-354.763e-6,-127.566e-18,781.661e-18,126.334e-18,561.027e-18,
460e-3,0,680e-3,20,14e-9,2.7887e-3,286.63e-18,-253.373e-3,122.396e-6,-409.065e-6,-138.805e-18,807.454e-18,128.227e-18,584.927e-18,
480e-3,0,680e-3,20,14e-9,2.9213e-3,288.806e-18,-253.373e-3,134.362e-6,-466.195e-6,-149.727e-18,832.401e-18,130.268e-18,607.833e-18,
500e-3,0,680e-3,20,14e-9,3.0362e-3,291.113e-18,-253.373e-3,146.709e-6,-525.799e-6,-160.254e-18,856.439e-18,132.471e-18,629.669e-18,
520e-3,0,680e-3,20,14e-9,3.1342e-3,293.562e-18,-253.373e-3,159.465e-6,-587.532e-6,-170.334e-18,879.553e-18,134.849e-18,650.404e-18,
540e-3,0,680e-3,20,14e-9,3.2157e-3,296.168e-18,-253.373e-3,172.659e-6,-651.059e-6,-179.943e-18,901.76e-18,137.416e-18,670.044e-18,
560e-3,0,680e-3,20,14e-9,3.2817e-3,298.944e-18,-253.373e-3,186.318e-6,-716.059e-6,-189.074e-18,923.105e-18,140.185e-18,688.62e-18,
580e-3,0,680e-3,20,14e-9,3.3329e-3,301.902e-18,-253.373e-3,200.469e-6,-782.229e-6,-197.731e-18,943.645e-18,143.17e-18,706.175e-18,
600e-3,0,680e-3,20,14e-9,3.3704e-3,305.055e-18,-253.373e-3,215.135e-6,-849.285e-6,-205.927e-18,963.446e-18,146.383e-18,722.763e-18,
620e-3,0,680e-3,20,14e-9,3.3950e-3,308.413e-18,-253.373e-3,230.336e-6,-916.96e-6,-213.682e-18,982.574e-18,149.835e-18,738.44e-18,
640e-3,0,680e-3,20,14e-9,3.4076e-3,311.983e-18,-253.373e-3,246.087e-6,-985.006e-6,-221.016e-18,1.0010e-15,153.534e-18,753.26e-18,
660e-3,0,680e-3,20,14e-9,3.4093e-3,315.772e-18,-253.373e-3,262.401e-6,-1.0531e-3,-227.951e-18,1.0190e-15,157.487e-18,767.277e-18,
680e-3,0,680e-3,20,14e-9,3.4008e-3,319.777e-18,-253.373e-3,279.284e-6,-1.1213e-3,-234.507e-18,1.0365e-15,161.693e-18,780.541e-18,
700e-3,0,680e-3,20,14e-9,3.3831e-3,323.994e-18,-253.373e-3,296.736e-6,-1.1891e-3,-240.706e-18,1.0535e-15,166.147e-18,793.1e-18,
720e-3,0,680e-3,20,14e-9,3.3568e-3,328.407e-18,-253.373e-3,314.755e-6,-1.2565e-3,-246.567e-18,1.0701e-15,170.835e-18,804.997e-18,
740e-3,0,680e-3,20,14e-9,3.3228e-3,332.994e-18,-253.373e-3,333.331e-6,-1.3233e-3,-252.109e-18,1.0863e-15,175.737e-18,816.272e-18,
760e-3,0,680e-3,20,14e-9,3.2817e-3,337.726e-18,-253.373e-3,352.449e-6,-1.3894e-3,-257.349e-18,1.1020e-15,180.823e-18,826.961e-18,
780e-3,0,680e-3,20,14e-9,3.2343e-3,342.563e-18,-253.373e-3,372.088e-6,-1.4546e-3,-262.302e-18,1.1174e-15,186.055e-18,837.098e-18,
800e-3,0,680e-3,20,14e-9,3.1810e-3,347.462e-18,-253.373e-3,392.223e-6,-1.5187e-3,-266.983e-18,1.1324e-15,191.392e-18,846.713e-18,
0,0,680e-3,40,14e-9,1.9014e-6,519.111e-18,-245.704e-3,62.7267e-9,-58.9135e-9,76.7946e-21,694.055e-18,212.902e-18,292.553e-18,
20e-3,0,680e-3,40,14e-9,3.6223e-6,519.968e-18,-245.704e-3,118.555e-9,-112.32e-9,133.993e-21,700.871e-18,213.75e-18,298.521e-18,
40e-3,0,680e-3,40,14e-9,6.8908e-6,520.869e-18,-245.704e-3,223.76e-9,-213.988e-9,230.366e-21,708.234e-18,214.634e-18,305.001e-18,
60e-3,0,680e-3,40,14e-9,13.074e-6,521.822e-18,-245.704e-3,421.244e-9,-407.138e-9,386.808e-21,716.37e-18,215.553e-18,312.217e-18,
80e-3,0,680e-3,40,14e-9,24.6826e-6,522.843e-18,-245.704e-3,789.295e-9,-772.691e-9,623.382e-21,725.734e-18,216.511e-18,320.622e-18,
100e-3,0,680e-3,40,14e-9,46.1798e-6,523.957e-18,-245.704e-3,1.4663e-6,-1.4596e-6,929.712e-21,737.198e-18,217.508e-18,331.089e-18,
120e-3,0,680e-3,40,14e-9,85.0411e-6,525.2e-18,-245.704e-3,2.6839e-6,-2.7347e-6,1.1756e-18,752.289e-18,218.544e-18,345.145e-18,
140e-3,0,680e-3,40,14e-9,152.558e-6,526.618e-18,-245.704e-3,4.7931e-6,-5.0516e-6,918.895e-21,773.311e-18,219.616e-18,365.095e-18,
160e-3,0,680e-3,40,14e-9,263.114e-6,528.256e-18,-245.704e-3,8.2499e-6,-9.1240e-6,-825.232e-21,802.933e-18,220.729e-18,393.604e-18,
180e-3,0,680e-3,40,14e-9,430.661e-6,530.138e-18,-245.704e-3,13.5216e-6,-15.9574e-6,-5.5063e-18,842.925e-18,221.904e-18,432.421e-18,
200e-3,0,680e-3,40,14e-9,663.553e-6,532.261e-18,-245.704e-3,20.9443e-6,-26.7882e-6,-14.3409e-18,892.778e-18,223.186e-18,480.992e-18,
220e-3,0,680e-3,40,14e-9,961.536e-6,534.599e-18,-245.704e-3,30.6365e-6,-42.9352e-6,-27.5308e-18,949.742e-18,224.627e-18,536.515e-18,
240e-3,0,680e-3,40,14e-9,1.3169e-3,537.121e-18,-245.704e-3,42.521e-6,-65.6331e-6,-44.2718e-18,1.0103e-15,226.265e-18,595.485e-18,
260e-3,0,680e-3,40,14e-9,1.7178e-3,539.801e-18,-245.704e-3,56.4057e-6,-95.9155e-6,-63.3945e-18,1.0718e-15,228.109e-18,655.138e-18,
280e-3,0,680e-3,40,14e-9,2.1509e-3,542.614e-18,-245.704e-3,72.0533e-6,-134.561e-6,-83.914e-18,1.1326e-15,230.147e-18,713.909e-18,
300e-3,0,680e-3,40,14e-9,2.6032e-3,545.546e-18,-245.704e-3,89.2197e-6,-182.082e-6,-105.22e-18,1.1921e-15,232.361e-18,771.217e-18,
320e-3,0,680e-3,40,14e-9,3.0621e-3,548.588e-18,-245.704e-3,107.672e-6,-238.734e-6,-127.031e-18,1.2504e-15,234.738e-18,827.079e-18,
340e-3,0,680e-3,40,14e-9,3.5165e-3,551.74e-18,-245.704e-3,127.202e-6,-304.538e-6,-149.264e-18,1.3076e-15,237.268e-18,881.761e-18,
360e-3,0,680e-3,40,14e-9,3.9566e-3,555.008e-18,-245.704e-3,147.632e-6,-379.301e-6,-171.897e-18,1.3640e-15,239.956e-18,935.519e-18,
380e-3,0,680e-3,40,14e-9,4.3744e-3,558.404e-18,-245.704e-3,168.83e-6,-462.655e-6,-194.874e-18,1.4198e-15,242.814e-18,988.444e-18,
400e-3,0,680e-3,40,14e-9,4.7640e-3,561.947e-18,-245.704e-3,190.707e-6,-554.091e-6,-218.048e-18,1.4748e-15,245.864e-18,1.0404e-15,
420e-3,0,680e-3,40,14e-9,5.1211e-3,565.657e-18,-245.704e-3,213.222e-6,-653e-6,-241.197e-18,1.5288e-15,249.132e-18,1.0911e-15,
440e-3,0,680e-3,40,14e-9,5.4435e-3,569.557e-18,-245.704e-3,236.37e-6,-758.707e-6,-264.065e-18,1.5815e-15,252.646e-18,1.1402e-15,
460e-3,0,680e-3,40,14e-9,5.7301e-3,573.671e-18,-245.704e-3,260.174e-6,-870.505e-6,-286.412e-18,1.6326e-15,256.434e-18,1.1875e-15,
480e-3,0,680e-3,40,14e-9,5.9809e-3,578.024e-18,-245.704e-3,284.677e-6,-987.676e-6,-308.044e-18,1.6818e-15,260.523e-18,1.2327e-15,
