vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
440e-3,0,680e-3,20,14e-9,2.8298e-3,111.739e-18,285.688e-3,139.614e-6,362.088e-6,-145.559e-18,763.133e-18,64.7695e-18,488.364e-18,
460e-3,0,680e-3,20,14e-9,2.9819e-3,113.63e-18,285.688e-3,151.259e-6,420.244e-6,-160.033e-18,793.99e-18,66.3786e-18,517.612e-18,
480e-3,0,680e-3,20,14e-9,3.1115e-3,115.679e-18,285.688e-3,162.651e-6,481.215e-6,-174.17e-18,824.312e-18,68.1662e-18,546.146e-18,
500e-3,0,680e-3,20,14e-9,3.22e-3,117.892e-18,285.688e-3,173.861e-6,544.564e-6,-187.853e-18,853.907e-18,70.1405e-18,573.766e-18,
520e-3,0,680e-3,20,14e-9,3.3093e-3,120.272e-18,285.688e-3,184.957e-6,609.887e-6,-201.022e-18,882.662e-18,72.3061e-18,600.356e-18,
540e-3,0,680e-3,20,14e-9,3.3813e-3,122.82e-18,285.688e-3,196.006e-6,676.821e-6,-213.647e-18,910.519e-18,74.6643e-18,625.854e-18,
560e-3,0,680e-3,20,14e-9,3.4379e-3,125.533e-18,285.688e-3,207.059e-6,745.037e-6,-225.721e-18,937.448e-18,77.2125e-18,650.235e-18,
580e-3,0,680e-3,20,14e-9,3.4808e-3,128.403e-18,285.688e-3,218.164e-6,814.246e-6,-237.243e-18,963.439e-18,79.9436e-18,673.495e-18,
600e-3,0,680e-3,20,14e-9,3.5115e-3,131.418e-18,285.688e-3,229.353e-6,884.189e-6,-248.222e-18,988.489e-18,82.845e-18,695.644e-18,
620e-3,0,680e-3,20,14e-9,3.5314e-3,134.56e-18,285.688e-3,240.654e-6,954.636e-6,-258.669e-18,1.0126e-15,85.8983e-18,716.7e-18,
640e-3,0,680e-3,20,14e-9,3.5415e-3,137.805e-18,285.688e-3,252.084e-6,1.0253e-3,-268.596e-18,1.0357e-15,89.0786e-18,736.689e-18,
660e-3,0,680e-3,20,14e-9,3.5430e-3,141.121e-18,285.688e-3,263.656e-6,1.0962e-3,-278.018e-18,1.0579e-15,92.3547e-18,755.638e-18,
680e-3,0,680e-3,20,14e-9,3.5367e-3,144.472e-18,285.688e-3,275.375e-6,1.1670e-3,-286.95e-18,1.0792e-15,95.6904e-18,773.581e-18,
700e-3,0,680e-3,20,14e-9,3.5233e-3,147.82e-18,285.688e-3,287.241e-6,1.2376e-3,-295.408e-18,1.0996e-15,99.0458e-18,790.55e-18,
720e-3,0,680e-3,20,14e-9,3.5034e-3,151.124e-18,285.688e-3,299.248e-6,1.3079e-3,-303.407e-18,1.1189e-15,102.38e-18,806.582e-18,
740e-3,0,680e-3,20,14e-9,3.4777e-3,154.346e-18,285.688e-3,311.388e-6,1.3777e-3,-310.966e-18,1.1373e-15,105.654e-18,821.712e-18,
760e-3,0,680e-3,20,14e-9,3.4465e-3,157.451e-18,285.688e-3,323.647e-6,1.4470e-3,-318.1e-18,1.1548e-15,108.834e-18,835.978e-18,
780e-3,0,680e-3,20,14e-9,3.4105e-3,160.413e-18,285.688e-3,336.009e-6,1.5155e-3,-324.827e-18,1.1713e-15,111.891e-18,849.417e-18,
800e-3,0,680e-3,20,14e-9,3.3698e-3,163.212e-18,285.688e-3,348.454e-6,1.5834e-3,-331.163e-18,1.1868e-15,114.807e-18,862.066e-18,
0,0,680e-3,40,14e-9,1.1896e-6,167.882e-18,288.208e-3,52.8927e-9,39.3796e-9,-75.2678e-21,717.76e-18,99.353e-18,198.407e-18,
20e-3,0,680e-3,40,14e-9,2.1765e-6,168.958e-18,288.208e-3,96.2761e-9,72.0539e-9,-138.142e-21,724.455e-18,100.424e-18,204.031e-18,
40e-3,0,680e-3,40,14e-9,3.9797e-6,170.079e-18,288.208e-3,175.152e-9,131.816e-9,-253.374e-21,731.234e-18,101.535e-18,209.699e-18,
60e-3,0,680e-3,40,14e-9,7.2701e-6,171.248e-18,288.208e-3,318.355e-9,241.041e-9,-464.171e-21,738.183e-18,102.687e-18,215.496e-18,
80e-3,0,680e-3,40,14e-9,13.258e-6,172.466e-18,288.208e-3,577.684e-9,440.399e-9,-848.473e-21,745.515e-18,103.874e-18,221.64e-18,
100e-3,0,680e-3,40,14e-9,24.1024e-6,173.734e-18,288.208e-3,1.0451e-6,803.386e-9,-1.5447e-18,753.664e-18,105.087e-18,228.577e-18,
120e-3,0,680e-3,40,14e-9,43.5752e-6,175.051e-18,288.208e-3,1.8810e-6,1.4614e-6,-2.7925e-18,763.422e-18,106.306e-18,237.116e-18,
140e-3,0,680e-3,40,14e-9,78.0269e-6,176.413e-18,288.208e-3,3.3549e-6,2.6454e-6,-4.9856e-18,776.098e-18,107.5e-18,248.598e-18,
160e-3,0,680e-3,40,14e-9,137.488e-6,177.814e-18,288.208e-3,5.8934e-6,4.7482e-6,-8.7174e-18,793.622e-18,108.621e-18,265.002e-18,
180e-3,0,680e-3,40,14e-9,236.203e-6,179.246e-18,288.208e-3,10.1077e-6,8.4059e-6,-14.7491e-18,818.328e-18,109.614e-18,288.714e-18,
200e-3,0,680e-3,40,14e-9,391.227e-6,180.705e-18,288.208e-3,16.7443e-6,14.5721e-6,-23.8025e-18,852.115e-18,110.447e-18,321.668e-18,
220e-3,0,680e-3,40,14e-9,618.113e-6,182.204e-18,288.208e-3,26.518e-6,24.5358e-6,-36.1776e-18,895.161e-18,111.141e-18,364.02e-18,
240e-3,0,680e-3,40,14e-9,925.234e-6,183.775e-18,288.208e-3,39.8792e-6,39.834e-6,-51.4867e-18,945.338e-18,111.789e-18,413.549e-18,
260e-3,0,680e-3,40,14e-9,1.3104e-3,185.461e-18,288.208e-3,56.8661e-6,62.0678e-6,-68.86e-18,999.254e-18,112.516e-18,466.737e-18,
280e-3,0,680e-3,40,14e-9,1.7617e-3,187.296e-18,288.208e-3,77.1204e-6,92.6932e-6,-87.4932e-18,1.0540e-15,113.424e-18,520.644e-18,
300e-3,0,680e-3,40,14e-9,2.2605e-3,189.302e-18,288.208e-3,100.012e-6,132.854e-6,-107.041e-18,1.1084e-15,114.561e-18,573.91e-18,
320e-3,0,680e-3,40,14e-9,2.7852e-3,191.484e-18,288.208e-3,124.779e-6,183.287e-6,-127.635e-18,1.1625e-15,115.936e-18,626.6e-18,
340e-3,0,680e-3,40,14e-9,3.3144e-3,193.843e-18,288.208e-3,150.651e-6,244.293e-6,-149.659e-18,1.2170e-15,117.539e-18,679.525e-18,
360e-3,0,680e-3,40,14e-9,3.8292e-3,196.384e-18,288.208e-3,176.941e-6,315.768e-6,-173.48e-18,1.2729e-15,119.359e-18,733.599e-18,
380e-3,0,680e-3,40,14e-9,4.3154e-3,199.119e-18,288.208e-3,203.115e-6,397.271e-6,-199.21e-18,1.3307e-15,121.397e-18,789.387e-18,
400e-3,0,680e-3,40,14e-9,4.7632e-3,202.069e-18,288.208e-3,228.817e-6,488.127e-6,-226.601e-18,1.3905e-15,123.671e-18,846.869e-18,
420e-3,0,680e-3,40,14e-9,5.1673e-3,205.261e-18,288.208e-3,253.859e-6,587.509e-6,-255.107e-18,1.4516e-15,126.211e-18,905.483e-18,
440e-3,0,680e-3,40,14e-9,5.5250e-3,208.725e-18,288.208e-3,278.195e-6,694.51e-6,-284.069e-18,1.5134e-15,129.051e-18,964.382e-18,
460e-3,0,680e-3,40,14e-9,5.8361e-3,212.486e-18,288.208e-3,301.874e-6,808.199e-6,-312.901e-18,1.5749e-15,132.224e-18,1.0227e-15,
480e-3,0,680e-3,40,14e-9,6.1021e-3,216.564e-18,288.208e-3,325.004e-6,927.655e-6,-341.173e-18,1.6355e-15,135.755e-18,1.0798e-15,
500e-3,0,680e-3,40,14e-9,6.3258e-3,220.97e-18,288.208e-3,347.725e-6,1.052e-3,-368.616e-18,1.6948e-15,139.662e-18,1.1352e-15,
520e-3,0,680e-3,40,14e-9,6.5105e-3,225.714e-18,288.208e-3,370.176e-6,1.1804e-3,-395.076e-18,1.7526e-15,143.956e-18,1.1886e-15,
540e-3,0,680e-3,40,14e-9,6.6600e-3,230.797e-18,288.208e-3,392.489e-6,1.3121e-3,-420.476e-18,1.8086e-15,148.64e-18,1.2399e-15,
560e-3,0,680e-3,40,14e-9,6.7780e-3,236.213e-18,288.208e-3,414.779e-6,1.4466e-3,-444.787e-18,1.8627e-15,153.709e-18,1.2890e-15,
580e-3,0,680e-3,40,14e-9,6.8678e-3,241.947e-18,288.208e-3,437.138e-6,1.5831e-3,-468.004e-18,1.9150e-15,159.149e-18,1.3359e-15,
600e-3,0,680e-3,40,14e-9,6.9326e-3,247.975e-18,288.208e-3,459.642e-6,1.7211e-3,-490.139e-18,1.9655e-15,164.936e-18,1.3806e-15,
620e-3,0,680e-3,40,14e-9,6.9752e-3,254.26e-18,288.208e-3,482.346e-6,1.8602e-3,-511.209e-18,2.0141e-15,171.032e-18,1.4230e-15,
640e-3,0,680e-3,40,14e-9,6.9978e-3,260.753e-18,288.208e-3,505.29e-6,2.0000e-3,-531.239e-18,2.0608e-15,177.388e-18,1.4634e-15,
660e-3,0,680e-3,40,14e-9,7.0025e-3,267.393e-18,288.208e-3,528.5e-6,2.1400e-3,-550.256e-18,2.1056e-15,183.94e-18,1.5016e-15,
680e-3,0,680e-3,40,14e-9,6.9911e-3,274.107e-18,288.208e-3,551.986e-6,2.2800e-3,-568.29e-18,2.1485e-15,190.618e-18,1.5379e-15,
700e-3,0,680e-3,40,14e-9,6.9651e-3,280.818e-18,288.208e-3,575.75e-6,2.4196e-3,-585.371e-18,2.1895e-15,197.341e-18,1.5721e-15,
720e-3,0,680e-3,40,14e-9,6.9260e-3,287.444e-18,288.208e-3,599.782e-6,2.5585e-3,-601.531e-18,2.2286e-15,204.027e-18,1.6045e-15,
740e-3,0,680e-3,40,14e-9,6.8747e-3,293.909e-18,288.208e-3,624.062e-6,2.6965e-3,-616.803e-18,2.2657e-15,210.598e-18,1.6351e-15,
760e-3,0,680e-3,40,14e-9,6.8124e-3,300.144e-18,288.208e-3,648.564e-6,2.8334e-3,-631.221e-18,2.3009e-15,216.986e-18,1.6640e-15,
780e-3,0,680e-3,40,14e-9,6.7400e-3,306.096e-18,288.208e-3,673.252e-6,2.9690e-3,-644.818e-18,2.3343e-15,223.133e-18,1.6911e-15,
800e-3,0,680e-3,40,14e-9,6.6582e-3,311.725e-18,288.208e-3,698.086e-6,3.1030e-3,-657.629e-18,2.3657e-15,229.002e-18,1.7167e-15,
0,0,700e-3,2,14e-9,76.0302e-9,11.9697e-18,281.684e-3,2.8254e-9,2.5173e-9,-4.5401e-21,35.8392e-18,4.9159e-18,9.9232e-18,
20e-3,0,700e-3,2,14e-9,139.056e-9,12.0213e-18,281.684e-3,5.1363e-9,4.6051e-9,-8.3299e-21,36.1741e-18,4.9673e-18,10.2068e-18,
40e-3,0,700e-3,2,14e-9,254.166e-9,12.0751e-18,281.684e-3,9.3314e-9,8.4225e-9,-15.2711e-21,36.5151e-18,5.0206e-18,10.4945e-18,
60e-3,0,700e-3,2,14e-9,464.023e-9,12.131e-18,281.684e-3,16.9339e-9,15.396e-9,-27.9553e-21,36.868e-18,5.0758e-18,10.7921e-18,
80e-3,0,700e-3,2,14e-9,845.371e-9,12.1893e-18,281.684e-3,30.6688e-9,28.1139e-9,-51.0386e-21,37.2461e-18,5.1326e-18,11.1135e-18,
100e-3,0,700e-3,2,14e-9,1.5343e-6,12.25e-18,281.684e-3,55.3472e-9,51.2398e-9,-92.734e-21,37.6759e-18,5.1907e-18,11.4852e-18,
120e-3,0,700e-3,2,14e-9,2.7662e-6,12.313e-18,281.684e-3,99.2611e-9,93.0719e-9,-167.057e-21,38.2042e-18,5.2491e-18,11.955e-18,
140e-3,0,700e-3,2,14e-9,4.9302e-6,12.3783e-18,281.684e-3,176.118e-9,168.055e-9,-296.534e-21,38.9058e-18,5.3066e-18,12.5992e-18,
160e-3,0,700e-3,2,14e-9,8.6231e-6,12.4456e-18,281.684e-3,307.018e-9,300.425e-9,-513.708e-21,39.8859e-18,5.3612e-18,13.5247e-18,
180e-3,0,700e-3,2,14e-9,14.6514e-6,12.5148e-18,281.684e-3,520.874e-9,528.526e-9,-857.314e-21,41.2601e-18,5.4112e-18,14.8489e-18,
200e-3,0,700e-3,2,14e-9,23.9084e-6,12.5861e-18,281.684e-3,850.711e-9,908.046e-9,-1.3587e-18,43.1019e-18,5.4559e-18,16.6459e-18,
220e-3,0,700e-3,2,14e-9,37.1054e-6,12.6604e-18,281.684e-3,1.3249e-6,1.5112e-6,-2.0227e-18,45.383e-18,5.4975e-18,18.8854e-18,
240e-3,0,700e-3,2,14e-9,54.4915e-6,12.7393e-18,281.684e-3,1.9578e-6,2.4203e-6,-2.8212e-18,47.9686e-18,5.5402e-18,21.4283e-18,
260e-3,0,700e-3,2,14e-9,75.7471e-6,12.8245e-18,281.684e-3,2.7449e-6,3.7168e-6,-3.7106e-18,50.6918e-18,5.5890e-18,24.1028e-18,
280e-3,0,700e-3,2,14e-9,100.08e-6,12.9171e-18,281.684e-3,3.6660e-6,5.4707e-6,-4.6594e-18,53.4366e-18,5.6469e-18,26.7896e-18,
300e-3,0,700e-3,2,14e-9,126.416e-6,13.0178e-18,281.684e-3,4.6910e-6,7.7333e-6,-5.6608e-18,56.1657e-18,5.7154e-18,29.4503e-18,
320e-3,0,700e-3,2,14e-9,153.588e-6,13.1266e-18,281.684e-3,5.7861e-6,10.533e-6,-6.7279e-18,58.8999e-18,5.7945e-18,32.1054e-18,
340e-3,0,700e-3,2,14e-9,180.506e-6,13.2438e-18,281.684e-3,6.9188e-6,13.8752e-6,-7.8804e-18,61.683e-18,5.8836e-18,34.7994e-18,
360e-3,0,700e-3,2,14e-9,206.282e-6,13.3697e-18,281.684e-3,8.0618e-6,17.7456e-6,-9.1306e-18,64.5525e-18,5.9826e-18,37.5698e-18,
380e-3,0,700e-3,2,14e-9,230.29e-6,13.505e-18,281.684e-3,9.1955e-6,22.1146e-6,-10.4739e-18,67.5213e-18,6.0921e-18,40.4291e-18,
400e-3,0,700e-3,2,14e-9,252.149e-6,13.6509e-18,281.684e-3,10.3083e-6,26.9428e-6,-11.8875e-18,70.5727e-18,6.2130e-18,43.3596e-18,
420e-3,0,700e-3,2,14e-9,271.668e-6,13.8085e-18,281.684e-3,11.3952e-6,32.185e-6,-13.3388e-18,73.6696e-18,6.3468e-18,46.3227e-18,
440e-3,0,700e-3,2,14e-9,288.787e-6,13.9791e-18,281.684e-3,12.4571e-6,37.7935e-6,-14.7952e-18,76.7689e-18,6.4950e-18,49.2738e-18,
460e-3,0,700e-3,2,14e-9,303.552e-6,14.1636e-18,281.684e-3,13.498e-6,43.7207e-6,-16.2311e-18,79.8337e-18,6.6586e-18,52.175e-18,
480e-3,0,700e-3,2,14e-9,316.081e-6,14.3629e-18,281.684e-3,14.5235e-6,49.9207e-6,-17.6297e-18,82.8377e-18,6.8389e-18,54.9987e-18,
500e-3,0,700e-3,2,14e-9,326.541e-6,14.5776e-18,281.684e-3,15.54e-6,56.3502e-6,-18.9812e-18,85.7642e-18,7.0365e-18,57.7277e-18,
520e-3,0,700e-3,2,14e-9,335.122e-6,14.8081e-18,281.684e-3,16.5533e-6,62.9698e-6,-20.2805e-18,88.604e-18,7.2520e-18,60.3519e-18,
540e-3,0,700e-3,2,14e-9,342.019e-6,15.0548e-18,281.684e-3,17.5686e-6,69.7439e-6,-21.5253e-18,91.3523e-18,7.4858e-18,62.8665e-18,
560e-3,0,700e-3,2,14e-9,347.415e-6,15.3177e-18,281.684e-3,18.5901e-6,76.6406e-6,-22.7152e-18,94.0075e-18,7.7378e-18,65.2697e-18,
580e-3,0,700e-3,2,14e-9,351.478e-6,15.5964e-18,281.684e-3,19.6213e-6,83.6316e-6,-23.8505e-18,96.5693e-18,8.0079e-18,67.5614e-18,
600e-3,0,700e-3,2,14e-9,354.355e-6,15.8903e-18,281.684e-3,20.6646e-6,90.6918e-6,-24.9321e-18,99.0382e-18,8.2952e-18,69.7429e-18,
620e-3,0,700e-3,2,14e-9,356.177e-6,16.1982e-18,281.684e-3,21.7221e-6,97.7988e-6,-25.961e-18,101.415e-18,8.5986e-18,71.8164e-18,
640e-3,0,700e-3,2,14e-9,357.055e-6,16.5181e-18,281.684e-3,22.7949e-6,104.933e-6,-26.9388e-18,103.701e-18,8.9161e-18,73.7844e-18,
660e-3,0,700e-3,2,14e-9,357.086e-6,16.8478e-18,281.684e-3,23.8836e-6,112.075e-6,-27.8667e-18,105.895e-18,9.2454e-18,75.6498e-18,
680e-3,0,700e-3,2,14e-9,356.353e-6,17.184e-18,281.684e-3,24.9884e-6,119.211e-6,-28.7464e-18,107.999e-18,9.5832e-18,77.416e-18,
700e-3,0,700e-3,2,14e-9,354.927e-6,17.5233e-18,281.684e-3,26.1089e-6,126.325e-6,-29.5793e-18,110.012e-18,9.9261e-18,79.0862e-18,
720e-3,0,700e-3,2,14e-9,352.871e-6,17.8617e-18,281.684e-3,27.2445e-6,133.404e-6,-30.3673e-18,111.934e-18,10.2701e-18,80.6642e-18,
740e-3,0,700e-3,2,14e-9,350.238e-6,18.1951e-18,281.684e-3,28.3941e-6,140.436e-6,-31.1119e-18,113.764e-18,10.6109e-18,82.1535e-18,
760e-3,0,700e-3,2,14e-9,347.076e-6,18.5198e-18,281.684e-3,29.5563e-6,147.41e-6,-31.8148e-18,115.503e-18,10.9448e-18,83.5579e-18,
780e-3,0,700e-3,2,14e-9,343.426e-6,18.8324e-18,281.684e-3,30.7293e-6,154.316e-6,-32.4778e-18,117.149e-18,11.2684e-18,84.8811e-18,
800e-3,0,700e-3,2,14e-9,339.326e-6,19.1301e-18,281.684e-3,31.9114e-6,161.144e-6,-33.1026e-18,118.706e-18,11.5789e-18,86.1268e-18,
0,0,700e-3,6,14e-9,231.058e-9,25.0017e-18,281.159e-3,9.4355e-9,7.6502e-9,-13.8869e-21,107.518e-18,14.7478e-18,29.7706e-18,
20e-3,0,700e-3,6,14e-9,422.592e-9,25.1565e-18,281.159e-3,17.1621e-9,13.9952e-9,-25.4783e-21,108.524e-18,14.9017e-18,30.6221e-18,
40e-3,0,700e-3,6,14e-9,772.392e-9,25.3177e-18,281.159e-3,31.1958e-9,25.5962e-9,-46.7075e-21,109.548e-18,15.0613e-18,31.4866e-18,
60e-3,0,700e-3,6,14e-9,1.4100e-6,25.4855e-18,281.159e-3,56.6404e-9,46.7876e-9,-85.4984e-21,110.609e-18,15.2263e-18,32.3823e-18,
80e-3,0,700e-3,6,14e-9,2.5687e-6,25.6601e-18,281.159e-3,102.63e-9,85.4332e-9,-156.082e-21,111.747e-18,15.3958e-18,33.351e-18,
100e-3,0,700e-3,6,14e-9,4.6615e-6,25.8416e-18,281.159e-3,185.287e-9,155.699e-9,-283.543e-21,113.043e-18,15.5682e-18,34.4748e-18,
120e-3,0,700e-3,6,14e-9,8.4023e-6,26.0298e-18,281.159e-3,332.39e-9,282.778e-9,-510.64e-21,114.639e-18,15.7404e-18,35.8987e-18,
140e-3,0,700e-3,6,14e-9,14.9698e-6,26.224e-18,281.159e-3,589.79e-9,510.493e-9,-905.957e-21,116.763e-18,15.9074e-18,37.8552e-18,
160e-3,0,700e-3,6,14e-9,26.1662e-6,26.4234e-18,281.159e-3,1.0278e-6,912.28e-9,-1.5681e-18,119.731e-18,16.0625e-18,40.6682e-18,
180e-3,0,700e-3,6,14e-9,44.4181e-6,26.6272e-18,281.159e-3,1.7425e-6,1.6041e-6,-2.6140e-18,123.889e-18,16.1989e-18,44.6898e-18,
200e-3,0,700e-3,6,14e-9,72.3952e-6,26.8356e-18,281.159e-3,2.8426e-6,2.7539e-6,-4.1364e-18,129.452e-18,16.3146e-18,50.1373e-18,
220e-3,0,700e-3,6,14e-9,112.199e-6,27.0513e-18,281.159e-3,4.4199e-6,4.5790e-6,-6.1472e-18,136.325e-18,16.416e-18,56.909e-18,
240e-3,0,700e-3,6,14e-9,164.535e-6,27.2795e-18,281.159e-3,6.5183e-6,7.3258e-6,-8.5591e-18,144.098e-18,16.518e-18,64.5798e-18,
260e-3,0,700e-3,6,14e-9,228.409e-6,27.5255e-18,281.159e-3,9.1199e-6,11.2377e-6,-11.2408e-18,152.27e-18,16.6369e-18,72.6334e-18,
280e-3,0,700e-3,6,14e-9,301.429e-6,27.7933e-18,281.159e-3,12.1545e-6,16.5234e-6,-14.0986e-18,160.5e-18,16.7834e-18,80.7161e-18,
300e-3,0,700e-3,6,14e-9,380.372e-6,28.0847e-18,281.159e-3,15.52e-6,23.3344e-6,-17.1135e-18,168.679e-18,16.9618e-18,88.7174e-18,
320e-3,0,700e-3,6,14e-9,461.756e-6,28.4e-18,281.159e-3,19.1025e-6,31.7545e-6,-20.3261e-18,176.874e-18,17.1716e-18,96.7025e-18,
340e-3,0,700e-3,6,14e-9,542.331e-6,28.7393e-18,281.159e-3,22.7935e-6,41.7991e-6,-23.7957e-18,185.217e-18,17.4113e-18,104.805e-18,
360e-3,0,700e-3,6,14e-9,619.458e-6,29.1037e-18,281.159e-3,26.502e-6,53.4246e-6,-27.5586e-18,193.819e-18,17.6799e-18,113.139e-18,
380e-3,0,700e-3,6,14e-9,691.273e-6,29.4954e-18,281.159e-3,30.1629e-6,66.5419e-6,-31.6006e-18,202.719e-18,17.9788e-18,121.74e-18,
400e-3,0,700e-3,6,14e-9,756.646e-6,29.918e-18,281.159e-3,33.7372e-6,81.0324e-6,-35.8537e-18,211.866e-18,18.3113e-18,130.555e-18,
420e-3,0,700e-3,6,14e-9,815.009e-6,30.3756e-18,281.159e-3,37.2092e-6,96.7609e-6,-40.2191e-18,221.149e-18,18.6821e-18,139.467e-18,
440e-3,0,700e-3,6,14e-9,866.191e-6,30.8719e-18,281.159e-3,40.5804e-6,113.585e-6,-44.5991e-18,230.438e-18,19.0959e-18,148.342e-18,
460e-3,0,700e-3,6,14e-9,910.324e-6,31.4103e-18,281.159e-3,43.8635e-6,131.361e-6,-48.9175e-18,239.624e-18,19.557e-18,157.067e-18,
480e-3,0,700e-3,6,14e-9,947.764e-6,31.9934e-18,281.159e-3,47.0768e-6,149.953e-6,-53.1235e-18,248.627e-18,20.0686e-18,165.558e-18,
500e-3,0,700e-3,6,14e-9,979.012e-6,32.6232e-18,281.159e-3,50.2409e-6,169.231e-6,-57.1878e-18,257.398e-18,20.6333e-18,173.765e-18,
520e-3,0,700e-3,6,14e-9,1.0046e-3,33.3011e-18,281.159e-3,53.3754e-6,189.076e-6,-61.0951e-18,265.909e-18,21.2528e-18,181.656e-18,
540e-3,0,700e-3,6,14e-9,1.0252e-3,34.0281e-18,281.159e-3,56.4978e-6,209.383e-6,-64.8389e-18,274.147e-18,21.9282e-18,189.218e-18,
560e-3,0,700e-3,6,14e-9,1.0413e-3,34.8041e-18,281.159e-3,59.6229e-6,230.055e-6,-68.4173e-18,282.105e-18,22.6597e-18,196.445e-18,
580e-3,0,700e-3,6,14e-9,1.0534e-3,35.6285e-18,281.159e-3,62.7627e-6,251.009e-6,-71.8317e-18,289.783e-18,23.4464e-18,203.337e-18,
600e-3,0,700e-3,6,14e-9,1.0619e-3,36.4989e-18,281.159e-3,65.9265e-6,272.168e-6,-75.0844e-18,297.183e-18,24.286e-18,209.897e-18,
620e-3,0,700e-3,6,14e-9,1.0673e-3,37.4117e-18,281.159e-3,69.1211e-6,293.466e-6,-78.179e-18,304.307e-18,25.1749e-18,216.133e-18,
640e-3,0,700e-3,6,14e-9,1.0699e-3,38.3614e-18,281.159e-3,72.3514e-6,314.844e-6,-81.1195e-18,311.158e-18,26.1075e-18,222.051e-18,
660e-3,0,700e-3,6,14e-9,1.0699e-3,39.3407e-18,281.159e-3,75.6203e-6,336.246e-6,-83.9103e-18,317.737e-18,27.0763e-18,227.66e-18,
680e-3,0,700e-3,6,14e-9,1.0676e-3,40.3403e-18,281.159e-3,78.929e-6,357.626e-6,-86.5558e-18,324.044e-18,28.072e-18,232.972e-18,
700e-3,0,700e-3,6,14e-9,1.0633e-3,41.3496e-18,281.159e-3,82.2773e-6,378.939e-6,-89.061e-18,330.078e-18,29.0837e-18,237.994e-18,
720e-3,0,700e-3,6,14e-9,1.0571e-3,42.3566e-18,281.159e-3,85.6638e-6,400.146e-6,-91.4308e-18,335.839e-18,30.0994e-18,242.74e-18,
740e-3,0,700e-3,6,14e-9,1.0491e-3,43.3494e-18,281.159e-3,89.0856e-6,421.211e-6,-93.6703e-18,341.325e-18,31.107e-18,247.219e-18,
760e-3,0,700e-3,6,14e-9,1.0395e-3,44.3163e-18,281.159e-3,92.5392e-6,442.101e-6,-95.7844e-18,346.536e-18,32.0946e-18,251.442e-18,
780e-3,0,700e-3,6,14e-9,1.0285e-3,45.2472e-18,281.159e-3,96.0198e-6,462.785e-6,-97.7785e-18,351.473e-18,33.0521e-18,255.421e-18,
800e-3,0,700e-3,6,14e-9,1.0162e-3,46.134e-18,281.159e-3,99.5219e-6,483.235e-6,-99.6575e-18,356.138e-18,33.9711e-18,259.167e-18,
0,0,700e-3,10,14e-9,406.628e-9,41.6694e-18,279.357e-3,17.7915e-9,13.4634e-9,-24.5078e-21,179.202e-18,24.5793e-18,49.6225e-18,
20e-3,0,700e-3,10,14e-9,743.666e-9,41.9274e-18,279.357e-3,32.3711e-9,24.6294e-9,-44.9621e-21,180.881e-18,24.8355e-18,51.0459e-18,
40e-3,0,700e-3,10,14e-9,1.3591e-6,42.1958e-18,279.357e-3,58.8587e-9,45.0437e-9,-82.4174e-21,182.595e-18,25.1009e-18,52.4942e-18,
60e-3,0,700e-3,10,14e-9,2.4808e-6,42.4752e-18,279.357e-3,106.891e-9,82.3301e-9,-150.838e-21,184.375e-18,25.3748e-18,54.0005e-18,
80e-3,0,700e-3,10,14e-9,4.5181e-6,42.7658e-18,279.357e-3,193.705e-9,150.313e-9,-275.27e-21,186.295e-18,25.6555e-18,55.6394e-18,
100e-3,0,700e-3,10,14e-9,8.1954e-6,43.0674e-18,279.357e-3,349.683e-9,273.876e-9,-499.766e-21,188.495e-18,25.9396e-18,57.5553e-18,
120e-3,0,700e-3,10,14e-9,14.7601e-6,43.3795e-18,279.357e-3,627.026e-9,497.201e-9,-899.1e-21,191.223e-18,26.2208e-18,60.0019e-18,
140e-3,0,700e-3,10,14e-9,26.261e-6,43.7007e-18,279.357e-3,1.1114e-6,896.944e-9,-1.5923e-18,194.872e-18,26.4895e-18,63.382e-18,
160e-3,0,700e-3,10,14e-9,45.8022e-6,44.0289e-18,279.357e-3,1.9334e-6,1.601e-6,-2.7485e-18,199.98e-18,26.7326e-18,68.2472e-18,
180e-3,0,700e-3,10,14e-9,77.5027e-6,44.3622e-18,279.357e-3,3.2681e-6,2.81e-6,-4.5627e-18,207.117e-18,26.9377e-18,75.1789e-18,
200e-3,0,700e-3,10,14e-9,125.79e-6,44.7011e-18,279.357e-3,5.3096e-6,4.8119e-6,-7.182e-18,216.604e-18,27.1012e-18,84.5026e-18,
220e-3,0,700e-3,10,14e-9,194.006e-6,45.0505e-18,279.357e-3,8.2157e-6,7.9750e-6,-10.6106e-18,228.23e-18,27.2364e-18,95.9936e-18,
240e-3,0,700e-3,10,14e-9,283.072e-6,45.4193e-18,279.357e-3,12.053e-6,12.7118e-6,-14.6905e-18,241.278e-18,27.3707e-18,108.908e-18,
260e-3,0,700e-3,10,14e-9,391.092e-6,45.8171e-18,279.357e-3,16.7772e-6,19.4248e-6,-19.2031e-18,254.925e-18,27.5331e-18,122.392e-18,
280e-3,0,700e-3,10,14e-9,513.915e-6,46.2506e-18,279.357e-3,22.2528e-6,28.4545e-6,-24.0019e-18,268.635e-18,27.7424e-18,135.892e-18,
