"TE_stack1 (fins=4,vds=0.1) X","TE_stack1 (fins=4,vds=0.1) Y","TE_stack1 (fins=4,vds=0.2) X","TE_stack1 (fins=4,vds=0.2) Y","TE_stack1 (fins=4,vds=0.3) X","TE_stack1 (fins=4,vds=0.3) Y","TE_stack1 (fins=4,vds=0.4) X","TE_stack1 (fins=4,vds=0.4) Y","TE_stack1 (fins=4,vds=0.5) X","TE_stack1 (fins=4,vds=0.5) Y","TE_stack1 (fins=4,vds=0.6) X","TE_stack1 (fins=4,vds=0.6) Y","TE_stack1 (fins=4,vds=0.7) X","TE_stack1 (fins=4,vds=0.7) Y","TE_stack1 (fins=10,vds=0.1) X","TE_stack1 (fins=10,vds=0.1) Y","TE_stack1 (fins=10,vds=0.2) X","TE_stack1 (fins=10,vds=0.2) Y","TE_stack1 (fins=10,vds=0.3) X","TE_stack1 (fins=10,vds=0.3) Y","TE_stack1 (fins=10,vds=0.4) X","TE_stack1 (fins=10,vds=0.4) Y","TE_stack1 (fins=10,vds=0.5) X","TE_stack1 (fins=10,vds=0.5) Y","TE_stack1 (fins=10,vds=0.6) X","TE_stack1 (fins=10,vds=0.6) Y","TE_stack1 (fins=10,vds=0.7) X","TE_stack1 (fins=10,vds=0.7) Y","TE_stack1 (fins=20,vds=0.1) X","TE_stack1 (fins=20,vds=0.1) Y","TE_stack1 (fins=20,vds=0.2) X","TE_stack1 (fins=20,vds=0.2) Y","TE_stack1 (fins=20,vds=0.3) X","TE_stack1 (fins=20,vds=0.3) Y","TE_stack1 (fins=20,vds=0.4) X","TE_stack1 (fins=20,vds=0.4) Y","TE_stack1 (fins=20,vds=0.5) X","TE_stack1 (fins=20,vds=0.5) Y","TE_stack1 (fins=20,vds=0.6) X","TE_stack1 (fins=20,vds=0.6) Y","TE_stack1 (fins=20,vds=0.7) X","TE_stack1 (fins=20,vds=0.7) Y","TE_stack1 (fins=30,vds=0.1) X","TE_stack1 (fins=30,vds=0.1) Y","TE_stack1 (fins=30,vds=0.2) X","TE_stack1 (fins=30,vds=0.2) Y","TE_stack1 (fins=30,vds=0.3) X","TE_stack1 (fins=30,vds=0.3) Y","TE_stack1 (fins=30,vds=0.4) X","TE_stack1 (fins=30,vds=0.4) Y","TE_stack1 (fins=30,vds=0.5) X","TE_stack1 (fins=30,vds=0.5) Y","TE_stack1 (fins=30,vds=0.6) X","TE_stack1 (fins=30,vds=0.6) Y","TE_stack1 (fins=30,vds=0.7) X","TE_stack1 (fins=30,vds=0.7) Y","TE_stack1 (fins=40,vds=0.1) X","TE_stack1 (fins=40,vds=0.1) Y","TE_stack1 (fins=40,vds=0.2) X","TE_stack1 (fins=40,vds=0.2) Y","TE_stack1 (fins=40,vds=0.3) X","TE_stack1 (fins=40,vds=0.3) Y","TE_stack1 (fins=40,vds=0.4) X","TE_stack1 (fins=40,vds=0.4) Y","TE_stack1 (fins=40,vds=0.5) X","TE_stack1 (fins=40,vds=0.5) Y","TE_stack1 (fins=40,vds=0.6) X","TE_stack1 (fins=40,vds=0.6) Y","TE_stack1 (fins=40,vds=0.7) X","TE_stack1 (fins=40,vds=0.7) Y"
0.3200000000000002,23.5078373820155,0.3200000000000002,23.51348351143904,0.3200000000000002,23.20840258600514,0.3200000000000002,22.89713206217044,0.3200000000000002,22.62027402018442,0.3200000000000002,22.38143362796343,0.3200000000000002,22.17751829154931,0.3200000000000002,23.49521707459994,0.3200000000000002,23.47724354808119,0.3200000000000002,23.14378901630014,0.3200000000000002,22.80158177821696,0.3200000000000002,22.49206714760523,0.3200000000000002,22.21929618425826,0.3200000000000002,21.98045650536976,0.3200000000000002,23.49100806459446,0.3200000000000002,23.46514822960843,0.3200000000000002,23.12221285700995,0.3200000000000002,22.76966676744859,0.3200000000000002,22.44924110218221,0.3200000000000002,22.16513850928959,0.3200000000000002,21.91464163378866,0.3200000000000002,23.48960481280831,0.3200000000000002,23.4611147682083,0.3200000000000002,23.11501663117063,0.3200000000000002,22.75902147816535,0.3200000000000002,22.43495631591751,0.3200000000000002,22.1470747157992,0.3200000000000002,21.8926912464926,0.3200000000000002,23.48890314036612,0.3200000000000002,23.45909772186401,0.3200000000000002,23.11141774125195,0.3200000000000002,22.75369754683055,0.3200000000000002,22.42781219256177,0.3200000000000002,22.13804078944074,0.3200000000000002,21.88171391863916
0.3280000000000002,22.67881872709048,0.3280000000000002,22.72021571722967,0.3280000000000002,22.40331417110444,0.3280000000000002,22.07562148282123,0.3280000000000002,21.78259191991065,0.3280000000000002,21.52875606899327,0.3280000000000002,21.3111500555707,0.3280000000000002,22.66564390547385,0.3280000000000002,22.68277238070816,0.3280000000000002,22.33707963145649,0.3280000000000002,21.97831170533397,0.3280000000000002,21.65270593893467,0.3280000000000002,21.36517752857135,0.3280000000000002,21.11299349434511,0.3280000000000002,22.66125070706802,0.3280000000000002,22.670281867461,0.3280000000000002,22.31498184128598,0.3280000000000002,21.94585023360433,0.3280000000000002,21.6093907909171,0.3280000000000002,21.31065027717979,0.3280000000000002,21.04697460585888,0.3280000000000002,22.65978613133987,0.3280000000000002,22.66611733293671,0.3280000000000002,22.30761381068886,0.3280000000000002,21.93502721746797,0.3280000000000002,21.59495075164968,0.3280000000000002,21.29247545872759,0.3280000000000002,21.02497381750787,0.3280000000000002,22.65905381046242,0.3280000000000002,22.66403487346611,0.3280000000000002,22.30392940661099,0.3280000000000002,21.92961525127034,0.3280000000000002,21.58773045652158,0.3280000000000002,21.28338829165759,0.3280000000000002,21.01397457157033
0.3360000000000002,21.82012193392372,0.3360000000000002,21.90686935884047,0.3360000000000002,21.58400924884667,0.3360000000000002,21.24473454207177,0.3360000000000002,20.93949477948411,0.3360000000000002,20.67387492835578,0.3360000000000002,20.44516631074156,0.3360000000000002,21.80657915681117,0.3360000000000002,21.86878309948517,0.3360000000000002,21.51714950039872,0.3360000000000002,21.14712449751578,0.3360000000000002,20.80987315824774,0.3360000000000002,20.51129970056964,0.3360000000000002,20.24887489092415,0.3360000000000002,21.80206394067466,0.3360000000000002,21.85608385037908,0.3360000000000002,21.4948603345087,0.3360000000000002,21.11459840014488,0.3360000000000002,20.76670726722026,0.3360000000000002,20.45720112678293,0.3360000000000002,20.18361267735287,0.3360000000000002,21.80055876279524,0.3360000000000002,21.8518503549593,0.3360000000000002,21.48743039439481,0.3360000000000002,21.10375774748482,0.3360000000000002,20.75232368209059,0.3360000000000002,20.43917947923984,0.3360000000000002,20.16187875476398,0.3360000000000002,21.79980615404499,0.3360000000000002,21.84973353077622,0.3360000000000002,21.48371538788198,0.3360000000000002,21.09833769298047,0.3360000000000002,20.74513286463265,0.3360000000000002,20.43017081216247,0.3360000000000002,20.15101566356259
0.3440000000000003,20.94345911006242,0.3440000000000003,21.08503627348382,0.3440000000000003,20.76212347368566,0.3440000000000003,20.41616417536673,0.3440000000000003,20.10277226017375,0.3440000000000003,19.82870441902875,0.3440000000000003,19.59162585940712,0.3440000000000003,20.92972467933379,0.3440000000000003,21.04681649693311,0.3440000000000003,20.69551715996986,0.3440000000000003,20.31950626553429,0.3440000000000003,19.97504538918966,0.3440000000000003,19.6691462215484,0.3440000000000003,19.39960337911264,0.3440000000000003,20.92514615954964,0.3440000000000003,21.03407763342195,0.3440000000000003,20.67332697718085,0.3440000000000003,20.28732687606171,0.3440000000000003,19.93256037881793,0.3440000000000003,19.61612773918079,0.3440000000000003,19.33586891108207,0.3440000000000003,20.92361994494274,0.3440000000000003,21.02983147471002,0.3440000000000003,20.66593163094421,0.3440000000000003,20.27660501037245,0.3440000000000003,19.9184091293852,0.3440000000000003,19.59847418185216,0.3440000000000003,19.31465550232868,0.3440000000000003,20.92285682991559,0.3440000000000003,21.02770842028402,0.3440000000000003,20.66223422048694,0.3440000000000003,20.27124494998683,0.3440000000000003,19.91133548104539,0.3440000000000003,19.58965105754642,0.3440000000000003,19.30405475596718
0.3520000000000003,20.05958776759095,0.3520000000000003,20.26493569120368,0.3520000000000003,19.94762953891373,0.3520000000000003,19.59966183137833,0.3520000000000003,19.28203464869324,0.3520000000000003,19.00278152278174,0.3520000000000003,18.76004618351287,0.3520000000000003,20.04581913411375,0.3520000000000003,20.22701649780058,0.3520000000000003,19.88200359767619,0.3520000000000003,19.50496125388941,0.3520000000000003,19.15747667097051,0.3520000000000003,18.84777928239957,0.3520000000000003,18.57409631341036,0.3520000000000003,20.04122971943875,0.3520000000000003,20.21438186392631,0.3520000000000003,19.86015180712385,0.3520000000000003,19.47345699237286,0.3520000000000003,19.1160849225301,0.3520000000000003,18.79633375618089,0.3520000000000003,18.51246074558531,0.3520000000000003,20.03969992935785,0.3520000000000003,20.210170894553,0.3520000000000003,19.8528705344875,0.3520000000000003,19.46296264825057,0.3520000000000003,19.10230210145118,0.3520000000000003,18.77921035272798,0.3520000000000003,18.49195491840978,0.3520000000000003,20.03893503712004,0.3520000000000003,20.20806551829996,0.3520000000000003,19.84923039928025,0.3520000000000003,19.45771681075535,0.3520000000000003,19.09541341231069,0.3520000000000003,18.77065338665448,0.3520000000000003,18.48170943053127
0.3600000000000003,19.17790245962412,0.3600000000000003,19.45503401761125,0.3600000000000003,19.14855319264602,0.3600000000000003,18.80283499119791,0.3600000000000003,18.48457304264445,0.3600000000000003,18.20317335080381,0.3600000000000003,17.95734573396916,0.3600000000000003,19.16423409222233,0.3600000000000003,19.41776345219338,0.3600000000000003,19.08447236915648,0.3600000000000003,18.71084512583879,0.3600000000000003,18.3641067930947,0.3600000000000003,18.05380801834748,0.3600000000000003,17.77870209065419,0.3600000000000003,19.15967852339999,0.3600000000000003,19.40534815880188,0.3600000000000003,19.06314431520699,0.3600000000000003,18.68026074527906,0.3600000000000003,18.32410443370352,0.3600000000000003,18.00427742256505,0.3600000000000003,17.71954960791963,0.3600000000000003,19.1581600622947,0.3600000000000003,19.40121064860596,0.3600000000000003,19.05603857560645,0.3600000000000003,18.67007480245998,0.3600000000000003,18.31078748500908,0.3600000000000003,17.98779615190264,0.3600000000000003,17.69987647132196,0.3600000000000003,19.15740084335641,0.3600000000000003,19.399142066614,0.3600000000000003,19.05248638503516,0.3600000000000003,18.66498349585385,0.3600000000000003,18.30413224063333,0.3600000000000003,17.97956095788004,0.3600000000000003,17.69004824612865
0.3680000000000003,18.3062894566477,0.3680000000000003,18.66193008542434,0.3680000000000003,18.37095155541486,0.3680000000000003,18.03120837888014,0.3680000000000003,17.71548635710922,0.3680000000000003,17.43465529638383,0.3680000000000003,17.18806155942731,0.3680000000000003,18.29283231188897,0.3680000000000003,18.62557016653089,0.3680000000000003,18.30882563422353,0.3680000000000003,17.94245073168456,0.3680000000000003,17.599719634204,0.3680000000000003,17.29160477224372,0.3680000000000003,17.0174627468314,0.3680000000000003,18.28834749523791,0.3680000000000003,18.61346069384945,0.3680000000000003,18.28815525964723,0.3680000000000003,17.91295444502649,0.3680000000000003,17.5612993908214,0.3680000000000003,17.24419960156317,0.3680000000000003,16.96101707354138,0.3680000000000003,18.28685265641803,0.3680000000000003,18.60942537429582,0.3680000000000003,18.28126940747044,0.3680000000000003,17.90313235544395,0.3680000000000003,17.54851147497719,0.3680000000000003,17.22842894175419,0.3680000000000003,16.94224876475255,0.3680000000000003,18.2861052557869,0.3680000000000003,18.60740793444429,0.3680000000000003,18.27782728384849,0.3680000000000003,17.89822318999166,0.3680000000000003,17.54212105373881,0.3680000000000003,17.22054944464569,0.3680000000000003,16.93287341772405
0.3760000000000003,17.45117311179941,0.3760000000000003,17.89043644281651,0.3760000000000003,17.61906946995249,0.3760000000000003,17.28845142536488,0.3760000000000003,16.97796698572539,0.3760000000000003,16.70004320400733,0.3760000000000003,16.45471852391116,0.3760000000000003,17.43801642458036,0.3760000000000003,17.85517043946687,0.3760000000000003,17.55917124236808,0.3760000000000003,17.2032490095797,0.3760000000000003,16.86724445662666,0.3760000000000003,16.56365482190984,0.3760000000000003,16.29250255368142,0.3760000000000003,17.43363203458341,0.3760000000000003,17.84342711916741,0.3760000000000003,17.53924721111665,0.3760000000000003,17.17494383290247,0.3760000000000003,16.83051324816597,0.3760000000000003,16.51847860301877,0.3760000000000003,16.23885882221405,0.3760000000000003,17.43217070172082,0.3760000000000003,17.83951401688574,0.3760000000000003,17.53261055100885,0.3760000000000003,17.16551942435197,0.3760000000000003,16.81828913512476,0.3760000000000003,16.50345173448797,0.3760000000000003,16.22102516266363,0.3760000000000003,17.43144005976564,0.3760000000000003,17.83755771677324,0.3760000000000003,17.52929309990262,0.3760000000000003,17.16080921856951,0.3760000000000003,16.8121807599643,0.3760000000000003,16.4959442775361,0.3760000000000003,16.21211725408563
0.3840000000000003,16.61767062092841,0.3840000000000003,17.14378200115626,0.3840000000000003,16.89559310804201,0.3840000000000003,16.5766852583163,0.3840000000000003,16.27365317235986,0.3840000000000003,16.00058315285512,0.3840000000000003,15.75824985532878,0.3840000000000003,16.60488476268826,0.3840000000000003,17.10972569137805,0.3840000000000003,16.83808120056772,0.3840000000000003,16.49520066601236,0.3840000000000003,16.16811211566413,0.3840000000000003,15.87094875366646,0.3840000000000003,15.60444971031711,0.3840000000000003,16.60062419653369,0.3840000000000003,17.09838648580222,0.3840000000000003,16.8189545505954,0.3840000000000003,16.46813713874976,0.3840000000000003,16.13310960441153,0.3840000000000003,15.82802292935521,0.3840000000000003,15.55360601052571,0.3840000000000003,16.59920416203733,0.3840000000000003,17.09460818520061,0.3840000000000003,16.81258389289983,0.3840000000000003,16.45912685735206,0.3840000000000003,16.12146185216373,0.3840000000000003,15.81374601030514,0.3840000000000003,15.5367049823353,0.3840000000000003,16.59849417371599,0.3840000000000003,17.09271930398253,0.3840000000000003,16.80939948166792,0.3840000000000003,16.45462375962638,0.3840000000000003,16.11564167875376,0.3840000000000003,15.80661348899996,0.3840000000000003,15.52826324767138
0.3920000000000003,15.80978313523226,0.3920000000000003,16.42387320564204,0.3920000000000003,16.20193818037561,0.3920000000000003,15.89680596210079,0.3920000000000003,15.60298382675164,0.3920000000000003,15.33633338426982,0.3920000000000003,15.09840223343144,0.3920000000000003,15.7974225841389,0.3920000000000003,16.39108762002671,0.3920000000000003,16.14688060759649,0.3920000000000003,15.8190783689818,0.3920000000000003,15.50260633338455,0.3920000000000003,15.21335796034331,0.3920000000000003,14.95283188252484,0.3920000000000003,15.79330395096841,0.3920000000000003,16.38017237527315,0.3920000000000003,16.12857258709275,0.3920000000000003,15.79326680763842,0.3920000000000003,15.46932211759611,0.3920000000000003,15.17264437078964,0.3920000000000003,14.90471727279295,0.3920000000000003,15.7919312456436,0.3920000000000003,16.3765354367728,0.3920000000000003,16.12247485810409,0.3920000000000003,15.78467379290318,0.3920000000000003,15.45824677899902,0.3920000000000003,15.15910398486756,0.3920000000000003,14.88872427987363,0.3920000000000003,15.79124492531336,0.3920000000000003,16.37471724437823,0.3920000000000003,16.11942692067444,0.3920000000000003,15.78037931720892,0.3920000000000003,15.45271274459399,0.3920000000000003,15.15233956203889,0.3920000000000003,14.88073624593184
0.4000000000000003,15.03057434239017,0.4000000000000003,15.73156885968409,0.4000000000000003,15.53853158894202,0.4000000000000003,15.24878538708808,0.4000000000000003,14.96551855215235,0.4000000000000003,14.70650195089641,0.4000000000000003,14.47408931320416,0.4000000000000003,15.0186802100694,0.4000000000000003,15.70007286615633,0.4000000000000003,15.48592756421157,0.4000000000000003,15.17476335963849,0.4000000000000003,14.87017648422664,0.4000000000000003,14.58996163315156,0.4000000000000003,14.33641542944375,0.4000000000000003,15.01471717117706,0.4000000000000003,15.68958749938515,0.4000000000000003,15.46843685605197,0.4000000000000003,15.15018466035824,0.4000000000000003,14.83856480387385,0.4000000000000003,14.55138135178152,0.4000000000000003,14.29091306968153,0.4000000000000003,15.01339634406275,0.4000000000000003,15.6860938543174,0.4000000000000003,15.46261150099337,0.4000000000000003,15.1420023310651,0.4000000000000003,14.82804629713453,0.4000000000000003,14.53855073160852,0.4000000000000003,14.27578856259283,0.4000000000000003,15.01273596535796,0.4000000000000003,15.68434730873393,0.4000000000000003,15.45969973837167,0.4000000000000003,15.13791314709143,0.4000000000000003,14.82279054990317,0.4000000000000003,14.53214093884645,0.4000000000000003,14.26823434379809
0.4080000000000003,14.28231309761967,0.4080000000000003,15.06694089478663,0.4080000000000003,14.90506391137169,0.4080000000000003,14.6319305239973,0.4080000000000003,14.36020647100594,0.4080000000000003,14.10972543225644,0.4080000000000003,13.88368018435852,0.4080000000000003,14.2709150320649,0.4080000000000003,15.03672269365969,0.4080000000000003,14.85486273765672,0.4080000000000003,14.56149939891798,0.4080000000000003,14.26969802704769,0.4080000000000003,13.99931381525886,0.4080000000000003,13.75347873733845,0.4080000000000003,14.26711743308221,0.4080000000000003,15.02666301056861,0.4080000000000003,14.83817169859627,0.4080000000000003,14.53811401794394,0.4080000000000003,14.23968966544287,0.4080000000000003,13.96276210614147,0.4080000000000003,13.71044401261241,0.4080000000000003,14.26585176194387,0.4080000000000003,15.02331123207988,0.4080000000000003,14.8326127549118,0.4080000000000003,14.53032904941613,0.4080000000000003,14.22970470959677,0.4080000000000003,13.95060606573886,0.4080000000000003,13.69613944847885,0.4080000000000003,14.26521896297628,0.4080000000000003,15.02163561450571,0.4080000000000003,14.82983417062232,0.4080000000000003,14.5264384681581,0.4080000000000003,14.22471557042321,0.4080000000000003,13.94453325963058,0.4080000000000003,13.68899471165596
0.4160000000000003,13.56657773240321,0.4160000000000003,14.42950657337915,0.4160000000000003,14.30070347001225,0.4160000000000003,14.0450958572442,0.4160000000000003,13.78560099293823,0.4160000000000003,13.54428785167444,0.4160000000000003,13.32522333288676,0.4160000000000003,13.55569528592716,0.4160000000000003,14.40053367229958,0.4160000000000003,14.25282018587519,0.4160000000000003,13.97809964230238,0.4160000000000003,13.69967923276112,0.4160000000000003,13.43965148802761,0.4160000000000003,13.20202240255087,0.4160000000000003,13.55206961129996,0.4160000000000003,14.39088867535333,0.4160000000000003,14.23690000377277,0.4160000000000003,13.95585475949405,0.4160000000000003,13.67119076722291,0.4160000000000003,13.40500921343703,0.4160000000000003,13.16129655702069,0.4160000000000003,13.55086125395795,0.4160000000000003,14.38767507928389,0.4160000000000003,14.23159781376251,0.4160000000000003,13.94844945633682,0.4160000000000003,13.6617114373923,0.4160000000000003,13.39348790440769,0.4160000000000003,13.14775887484266,0.4160000000000003,13.55025711295148,0.4160000000000003,14.38606854421929,0.4160000000000003,14.22894756895859,0.4160000000000003,13.9447486136458,0.4160000000000003,13.65697492221759,0.4160000000000003,13.38773213599017,0.4160000000000003,13.14099706397024
0.4240000000000003,12.88433261194141,0.4240000000000003,13.81842627079261,0.4240000000000003,13.72427104853501,0.4240000000000003,13.4868509055627,0.4240000000000003,13.24002514590115,0.4240000000000003,13.00828624270223,0.4240000000000003,12.79661393074329,0.4240000000000003,12.87397629318251,0.4240000000000003,13.79065381028636,0.4240000000000003,13.67859898897777,0.4240000000000003,13.42310926653388,0.4240000000000003,13.15841955501127,0.4240000000000003,12.90905096919803,0.4240000000000003,12.67992502606583,0.4240000000000003,12.87052601616724,0.4240000000000003,13.78140845682046,0.4240000000000003,13.66341381725534,0.4240000000000003,13.40194433018192,0.4240000000000003,13.13136033064032,0.4240000000000003,12.87619301959382,0.4240000000000003,12.64134509047959,0.4240000000000003,12.8693761270839,0.4240000000000003,13.77832801917456,0.4240000000000003,13.65835640042698,0.4240000000000003,13.39489846163799,0.4240000000000003,13.12235635917849,0.4240000000000003,12.86526470355457,0.4240000000000003,12.62851996493317,0.4240000000000003,12.86880122065255,0.4240000000000003,13.77678805279949,0.4240000000000003,13.65582849898029,0.4240000000000003,13.39137723348131,0.4240000000000003,13.11785732520667,0.4240000000000003,12.85980509753862,0.4240000000000003,12.6221139177583
0.4320000000000003,12.23599169377638,0.4320000000000003,13.23266580632176,0.4320000000000003,13.17437868802718,0.4320000000000003,12.95560885020309,0.4320000000000003,12.72169529073082,0.4320000000000003,12.49975218162683,0.4320000000000003,12.29571493856888,0.4320000000000003,12.22616392633137,0.4320000000000003,13.20604325567201,0.4320000000000003,13.13079934165419,0.4320000000000003,12.89492998383246,0.4320000000000003,12.64412768660939,0.4320000000000003,12.40554213684869,0.4320000000000003,12.18505527221838,0.4320000000000003,12.22288982852289,0.4320000000000003,13.19718067336369,0.4320000000000003,13.11630954031298,0.4320000000000003,12.87478090583849,0.4320000000000003,12.61840494852182,0.4320000000000003,12.37434350166653,0.4320000000000003,12.14846109618377,0.4320000000000003,12.2217986653142,0.4320000000000003,13.19422776697031,0.4320000000000003,13.11148366878779,0.4320000000000003,12.86807309366484,0.4320000000000003,12.60984541723712,0.4320000000000003,12.36396654475664,0.4320000000000003,12.13629523943214,0.4320000000000003,12.22125312172076,0.4320000000000003,13.19275155513346,0.4320000000000003,13.10907149406907,0.4320000000000003,12.86472078810685,0.4320000000000003,12.60556840559086,0.4320000000000003,12.35878229137806,0.4320000000000003,12.13021833054026
0.4400000000000003,11.62148123281347,0.4400000000000003,12.67112439321382,0.4400000000000003,12.64953769820045,0.4400000000000003,12.44972320899035,0.4400000000000003,12.22881159614194,0.4400000000000003,12.01673879274058,0.4400000000000003,11.8204424348495,0.4400000000000003,11.61217736652285,0.4400000000000003,12.64560068661744,0.4400000000000003,12.60792829843824,0.4400000000000003,12.39191341003493,0.4400000000000003,12.15500761276832,0.4400000000000003,11.92718983123466,0.4400000000000003,11.71535035427957,0.4400000000000003,11.60907787527143,0.4400000000000003,12.63710386982478,0.4400000000000003,12.59409292753048,0.4400000000000003,12.37271567900171,0.4400000000000003,12.13053020337964,0.4400000000000003,11.89752986743233,0.4400000000000003,11.68058945723196,0.4400000000000003,11.60804491121367,0.4400000000000003,12.63427282803917,0.4400000000000003,12.58948495312973,0.4400000000000003,12.36632442685015,0.4400000000000003,12.12238476170452,0.4400000000000003,11.88766414121418,0.4400000000000003,11.66903220445448,0.4400000000000003,11.60752846662509,0.4400000000000003,12.63285753778133,0.4400000000000003,12.58718168079207,0.4400000000000003,12.36313029718273,0.4400000000000003,12.11831460385842,0.4400000000000003,11.88273519260351,0.4400000000000003,11.66325913219471
0.4480000000000003,11.04030784956639,0.4480000000000003,12.13272977246707,0.4480000000000003,12.14824114214489,0.4480000000000003,11.96755908218574,0.4480000000000003,11.75962277530777,0.4480000000000003,11.55738151520476,0.4480000000000003,11.36882410548514,0.4480000000000003,11.03151727106039,0.4480000000000003,12.10825695687266,0.4480000000000003,12.10848039678362,0.4480000000000003,11.91242970410771,0.4480000000000003,11.68931995584317,0.4480000000000003,11.47215040474331,0.4480000000000003,11.2688694410527,0.4480000000000003,11.02858882997491,0.4480000000000003,12.10010996756251,0.4480000000000003,12.09525909601159,0.4480000000000003,11.89412064586831,0.4480000000000003,11.66600091217705,0.4480000000000003,11.44391575001237,0.4480000000000003,11.23580024418683,0.4480000000000003,11.0276128775404,0.4480000000000003,12.09739548290949,0.4480000000000003,12.09085557345323,0.4480000000000003,11.88802508624387,0.4480000000000003,11.65824063201411,0.4480000000000003,11.43452358602285,0.4480000000000003,11.2248046074805,0.4480000000000003,11.02712493780673,0.4480000000000003,12.09603846147189,0.4480000000000003,12.08865448240468,0.4480000000000003,11.88497870325079,0.4480000000000003,11.65436287518116,0.4480000000000003,11.4298311304107,0.4480000000000003,11.21931191658129
0.4560000000000003,10.49163228872757,0.4560000000000003,11.61650201530657,0.4560000000000003,11.66902538021881,0.4560000000000003,11.50754437138464,0.4560000000000003,11.31247108162981,0.4560000000000003,11.11993911555962,0.4560000000000003,10.9390377804619,0.4560000000000003,10.48333959944862,0.4560000000000003,11.59303747934364,0.4560000000000003,11.63099767244908,0.4560000000000003,11.45491672944606,0.4560000000000003,11.24542435741244,0.4560000000000003,11.03870953847423,0.4560000000000003,10.84382838235103,0.4560000000000003,10.48057706119161,0.4560000000000003,11.58522617585213,0.4560000000000003,11.61835203653615,0.4560000000000003,11.4374370939165,0.4560000000000003,11.22318265921331,0.4560000000000003,11.01179599415449,0.4560000000000003,10.81232222117658,0.4560000000000003,10.47965640299562,0.4560000000000003,11.58262354136955,0.4560000000000003,11.61414017913833,0.4560000000000003,11.4316175119182,0.4560000000000003,11.2157806090947,0.4560000000000003,11.00284279876292,0.4560000000000003,10.80184554239793,0.4560000000000003,10.47919610912328,0.4560000000000003,11.58132243657072,0.4560000000000003,11.61203487887915,0.4560000000000003,11.42870902476808,0.4560000000000003,11.21208180171501,0.4560000000000003,10.99836956553319,0.4560000000000003,10.7966119470373
0.4640000000000004,9.974345377508051,0.4640000000000004,11.12158772279216,0.4640000000000004,11.21051433038859,0.4640000000000004,11.06820508358819,0.4640000000000004,10.88582194459561,0.4640000000000004,10.70281954908267,0.4640000000000004,10.5294348039343,0.4640000000000004,9.96653156848935,0.4640000000000004,11.09909510698124,0.4640000000000004,11.17411264740894,0.4640000000000004,11.01791370407543,0.4640000000000004,10.8218070424479,0.4640000000000004,10.62530559015684,0.4640000000000004,10.43862008995714,0.4640000000000004,9.96392858622303,0.4640000000000004,11.09160743456972,0.4640000000000004,11.16200718127837,0.4640000000000004,11.00120870963382,0.4640000000000004,10.80056868453018,0.4640000000000004,10.59961918848778,0.4640000000000004,10.40856226114471,0.4640000000000004,9.963061105487723,0.4640000000000004,11.08911263923615,0.4640000000000004,11.15797517703049,0.4640000000000004,10.99564688682618,0.4640000000000004,10.79350028012012,0.4640000000000004,10.59107378822524,0.4640000000000004,10.39856654604066,0.4640000000000004,9.962627398869566,0.4640000000000004,11.0878654469198,0.4640000000000004,11.15595976525398,0.4640000000000004,10.99286719421422,0.4640000000000004,10.78996814581322,0.4640000000000004,10.58680421863103,0.4640000000000004,10.39357309415107
0.4720000000000004,9.487141387689118,0.4720000000000004,10.64726749240953,0.4720000000000004,10.77144920961073,0.4720000000000004,10.64818771336873,0.4720000000000004,10.47828123018154,0.4720000000000004,10.30459364826714,0.4720000000000004,10.13855120657517,0.4720000000000004,9.479784937336845,0.4720000000000004,10.62571645783779,0.4720000000000004,10.73657698759036,0.4720000000000004,10.6000822222011,0.4720000000000004,10.41709636947398,0.4720000000000004,10.2305411907861,0.4720000000000004,10.05182319473662,0.4720000000000004,9.477334330274399,0.4720000000000004,10.61854236110156,0.4720000000000004,10.72497970320642,0.4720000000000004,10.58410215307386,0.4720000000000004,10.39679487399126,0.4720000000000004,10.20599857841297,0.4720000000000004,10.02311318147199,0.4720000000000004,9.476517632637171,0.4720000000000004,10.61615205948256,0.4720000000000004,10.72111691170728,0.4720000000000004,10.57878156308029,0.4720000000000004,10.39003804297474,0.4720000000000004,10.19783333881848,0.4720000000000004,10.01356516175065,0.4720000000000004,9.476109315949039,0.4720000000000004,10.61495710812375,0.4720000000000004,10.71918607239528,0.4720000000000004,10.57612241036609,0.4720000000000004,10.3866615618918,0.4720000000000004,10.19375364373469,0.4720000000000004,10.00879526361674
