"TE_stack2 (fins=4,vds=0.1) X","TE_stack2 (fins=4,vds=0.1) Y","TE_stack2 (fins=4,vds=0.2) X","TE_stack2 (fins=4,vds=0.2) Y","TE_stack2 (fins=4,vds=0.3) X","TE_stack2 (fins=4,vds=0.3) Y","TE_stack2 (fins=4,vds=0.4) X","TE_stack2 (fins=4,vds=0.4) Y","TE_stack2 (fins=4,vds=0.5) X","TE_stack2 (fins=4,vds=0.5) Y","TE_stack2 (fins=4,vds=0.6) X","TE_stack2 (fins=4,vds=0.6) Y","TE_stack2 (fins=4,vds=0.7) X","TE_stack2 (fins=4,vds=0.7) Y","TE_stack2 (fins=10,vds=0.1) X","TE_stack2 (fins=10,vds=0.1) Y","TE_stack2 (fins=10,vds=0.2) X","TE_stack2 (fins=10,vds=0.2) Y","TE_stack2 (fins=10,vds=0.3) X","TE_stack2 (fins=10,vds=0.3) Y","TE_stack2 (fins=10,vds=0.4) X","TE_stack2 (fins=10,vds=0.4) Y","TE_stack2 (fins=10,vds=0.5) X","TE_stack2 (fins=10,vds=0.5) Y","TE_stack2 (fins=10,vds=0.6) X","TE_stack2 (fins=10,vds=0.6) Y","TE_stack2 (fins=10,vds=0.7) X","TE_stack2 (fins=10,vds=0.7) Y","TE_stack2 (fins=20,vds=0.1) X","TE_stack2 (fins=20,vds=0.1) Y","TE_stack2 (fins=20,vds=0.2) X","TE_stack2 (fins=20,vds=0.2) Y","TE_stack2 (fins=20,vds=0.3) X","TE_stack2 (fins=20,vds=0.3) Y","TE_stack2 (fins=20,vds=0.4) X","TE_stack2 (fins=20,vds=0.4) Y","TE_stack2 (fins=20,vds=0.5) X","TE_stack2 (fins=20,vds=0.5) Y","TE_stack2 (fins=20,vds=0.6) X","TE_stack2 (fins=20,vds=0.6) Y","TE_stack2 (fins=20,vds=0.7) X","TE_stack2 (fins=20,vds=0.7) Y","TE_stack2 (fins=30,vds=0.1) X","TE_stack2 (fins=30,vds=0.1) Y","TE_stack2 (fins=30,vds=0.2) X","TE_stack2 (fins=30,vds=0.2) Y","TE_stack2 (fins=30,vds=0.3) X","TE_stack2 (fins=30,vds=0.3) Y","TE_stack2 (fins=30,vds=0.4) X","TE_stack2 (fins=30,vds=0.4) Y","TE_stack2 (fins=30,vds=0.5) X","TE_stack2 (fins=30,vds=0.5) Y","TE_stack2 (fins=30,vds=0.6) X","TE_stack2 (fins=30,vds=0.6) Y","TE_stack2 (fins=30,vds=0.7) X","TE_stack2 (fins=30,vds=0.7) Y","TE_stack2 (fins=40,vds=0.1) X","TE_stack2 (fins=40,vds=0.1) Y","TE_stack2 (fins=40,vds=0.2) X","TE_stack2 (fins=40,vds=0.2) Y","TE_stack2 (fins=40,vds=0.3) X","TE_stack2 (fins=40,vds=0.3) Y","TE_stack2 (fins=40,vds=0.4) X","TE_stack2 (fins=40,vds=0.4) Y","TE_stack2 (fins=40,vds=0.5) X","TE_stack2 (fins=40,vds=0.5) Y","TE_stack2 (fins=40,vds=0.6) X","TE_stack2 (fins=40,vds=0.6) Y","TE_stack2 (fins=40,vds=0.7) X","TE_stack2 (fins=40,vds=0.7) Y"
0.1680000000000001,29.17731266682248,0.1680000000000001,29.17786127954645,0.1680000000000001,29.17629469870131,0.1680000000000001,29.17504586119456,0.1680000000000001,29.17404440766405,0.1680000000000001,29.17307768362468,0.1680000000000001,29.17194052796087,0.1680000000000001,29.17751967209269,0.1680000000000001,29.17815974517805,0.1680000000000001,29.1766943718011,0.1680000000000001,29.17556565123382,0.1680000000000001,29.17470271206352,0.1680000000000001,29.17389000282228,0.1680000000000001,29.17292081568705,0.1680000000000001,29.17758863034679,0.1680000000000001,29.17825902318992,0.1680000000000001,29.17682731528364,0.1680000000000001,29.17573875783836,0.1680000000000001,29.1749222116747,0.1680000000000001,29.17416100806983,0.1680000000000001,29.17324776521808,0.1680000000000001,29.17761161147905,0.1680000000000001,29.17829209315677,0.1680000000000001,29.17687160096108,0.1680000000000001,29.17579644748264,0.1680000000000001,29.17499539230195,0.1680000000000001,29.17425137679218,0.1680000000000001,29.17335677687979,0.1680000000000001,29.17762310115264,0.1680000000000001,29.17830862391669,0.1680000000000001,29.1768937386757,0.1680000000000001,29.17582529042717,0.1680000000000001,29.17503198572143,0.1680000000000001,29.17429656806521,0.1680000000000001,29.17341128843486
0.1760000000000001,29.15467849652773,0.1760000000000001,29.15561286480441,0.1760000000000001,29.15381261302471,0.1760000000000001,29.15247017097915,0.1760000000000001,29.15152823495729,0.1760000000000001,29.1507530891706,0.1760000000000001,29.14993589929421,0.1760000000000001,29.1547911142241,0.1760000000000001,29.15573125390608,0.1760000000000001,29.1539608893179,0.1760000000000001,29.15268178902339,0.1760000000000001,29.15183163613854,0.1760000000000001,29.15116964802312,0.1760000000000001,29.15048198349651,0.1760000000000001,29.15482865622849,0.1760000000000001,29.15577087049247,0.1760000000000001,29.1540110172991,0.1760000000000001,29.15275400093084,0.1760000000000001,29.15193565983999,0.1760000000000001,29.1513126445884,0.1760000000000001,29.15066925339529,0.1760000000000001,29.15484117061733,0.1760000000000001,29.15578409338704,0.1760000000000001,29.1540278060212,0.1760000000000001,29.15277825851867,0.1760000000000001,29.15197065476189,0.1760000000000001,29.15136076466833,0.1760000000000001,29.15073224406126,0.1760000000000001,29.15484742789582,0.1760000000000001,29.15579070813768,0.1760000000000001,29.15403621511329,0.1760000000000001,29.15279042245814,0.1760000000000001,29.15198821206501,0.1760000000000001,29.15138490930186,0.1760000000000001,29.15076384472292
0.1840000000000001,29.12524736167764,0.1840000000000001,29.12663334664973,0.1840000000000001,29.12447201204247,0.1840000000000001,29.12293741549662,0.1840000000000001,29.12198092400932,0.1840000000000001,29.12133090160259,0.1840000000000001,29.12075927770701,0.1840000000000001,29.12527402584594,0.1840000000000001,29.12658102633615,0.1840000000000001,29.12438075615758,0.1840000000000001,29.12285737690688,0.1840000000000001,29.12195240613291,0.1840000000000001,29.12138261173095,0.1840000000000001,29.1209113101296,0.1840000000000001,29.12528296335715,0.1840000000000001,29.12656411245394,0.1840000000000001,29.12435206505774,0.1840000000000001,29.12283429729661,0.1840000000000001,29.12194878468943,0.1840000000000001,29.1214081531688,0.1840000000000001,29.12097261793295,0.1840000000000001,29.12528594796071,0.1840000000000001,29.12655853301099,0.1840000000000001,29.12434269316999,0.1840000000000001,29.12282700195763,0.1840000000000001,29.12194822311841,0.1840000000000001,29.12141756978326,0.1840000000000001,29.12099419706322,0.1840000000000001,29.12528744139623,0.1840000000000001,29.12655575428141,0.1840000000000001,29.12433804321918,0.1840000000000001,29.12282342872295,0.1840000000000001,29.12194806284433,0.1840000000000001,29.12142244619861,0.1840000000000001,29.1210051985123
0.1920000000000001,29.08707500775257,0.1920000000000001,29.08901098858113,0.1920000000000001,29.086338284977,0.1920000000000001,29.08450166904644,0.1920000000000001,29.08345828836735,0.1920000000000001,29.08287955575256,0.1920000000000001,29.08250141667719,0.1920000000000001,29.08701825730402,0.1920000000000001,29.08878565387495,0.1920000000000001,29.08600296889991,0.1920000000000001,29.08412658286079,0.1920000000000001,29.08309834111703,0.1920000000000001,29.08257274318751,0.1920000000000001,29.082272910562,0.1920000000000001,29.08699943975994,0.1920000000000001,29.08871147468757,0.1920000000000001,29.08589406097298,0.1920000000000001,29.08400731612679,0.1920000000000001,29.08298762129938,0.1920000000000001,29.08248347342548,0.1920000000000001,29.08221343085226,0.1920000000000001,29.08699317828895,0.1920000000000001,29.08868685171426,0.1920000000000001,29.08585807527061,0.1920000000000001,29.08396819507887,0.1920000000000001,29.08295172754203,0.1920000000000001,29.08245512622317,0.1920000000000001,29.0821953952743,0.1920000000000001,29.08699004947873,0.1920000000000001,29.08867455959833,0.1920000000000001,29.08584014168392,0.1920000000000001,29.08394875313549,0.1920000000000001,29.0829339695031,0.1920000000000001,29.08244121450567,0.1920000000000001,29.08218670902522
0.2000000000000001,29.03770223909844,0.2000000000000001,29.04032662049684,0.2000000000000001,29.03696035760635,0.2000000000000001,29.03469271119713,0.2000000000000001,29.03348503926567,0.2000000000000001,29.03292977337354,0.2000000000000001,29.0327084365624,0.2000000000000001,29.03755908081414,0.2000000000000001,29.03991454475628,0.2000000000000001,29.03636025563128,0.2000000000000001,29.03399942906418,0.2000000000000001,29.03277174968218,0.2000000000000001,29.03224636842748,0.2000000000000001,29.03208696959252,0.2000000000000001,29.03751151671772,0.2000000000000001,29.03977858392479,0.2000000000000001,29.03616440535415,0.2000000000000001,29.03377663045638,0.2000000000000001,29.03254722840977,0.2000000000000001,29.03203711320062,0.2000000000000001,29.03190365646152,0.2000000000000001,29.03749567917434,0.2000000000000001,29.03973341850368,0.2000000000000001,29.03609958420606,0.2000000000000001,29.03370327622127,0.2000000000000001,29.03247383389266,0.2000000000000001,29.03196936964742,0.2000000000000001,29.03184510839598,0.2000000000000001,29.03748776365357,0.2000000000000001,29.03971086477124,0.2000000000000001,29.03606726013719,0.2000000000000001,29.03366676946053,0.2000000000000001,29.03243740598663,0.2000000000000001,29.03193587084341,0.2000000000000001,29.03181630753857
0.2080000000000001,28.97404791132865,0.2080000000000001,28.97754935453348,0.2080000000000001,28.97326536687527,0.2080000000000001,28.97041072949311,0.2080000000000001,28.96895102203669,0.2080000000000001,28.9683734230384,0.2080000000000001,28.96828365016574,0.2080000000000001,28.97380989402577,0.2080000000000001,28.97692505955187,0.2080000000000001,28.97236297978186,0.2080000000000001,28.96935574079203,0.2080000000000001,28.96783960224657,0.2080000000000001,28.96727067450125,0.2080000000000001,28.96723071863261,0.2080000000000001,28.97373077583148,0.2080000000000001,28.97671891160814,0.2080000000000001,28.97206795000726,0.2080000000000001,28.96901543063989,0.2080000000000001,28.96748719206537,0.2080000000000001,28.9669283699565,0.2080000000000001,28.96691227155734,0.2080000000000001,28.97370442761587,0.2080000000000001,28.97665041160781,0.2080000000000001,28.97197024341098,0.2080000000000001,28.96890324115768,0.2080000000000001,28.96737169301811,0.2080000000000001,28.96681700397824,0.2080000000000001,28.96680960905969,0.2080000000000001,28.97369125808059,0.2080000000000001,28.97661620201578,0.2080000000000001,28.9719215092378,0.2080000000000001,28.96884737935319,0.2080000000000001,28.96731431067384,0.2080000000000001,28.96676182907449,0.2080000000000001,28.96675892310421
0.2160000000000001,28.89230064083598,0.2160000000000001,28.8969319318088,0.2160000000000001,28.89145270366211,0.2160000000000001,28.88781912327639,0.2160000000000001,28.88600331327005,0.2160000000000001,28.88535561299148,0.2160000000000001,28.88538052281968,0.2160000000000001,28.89195371189117,0.2160000000000001,28.89605740474852,0.2160000000000001,28.89019249674675,0.2160000000000001,28.88633704787908,0.2160000000000001,28.88442456205291,0.2160000000000001,28.88376469478862,0.2160000000000001,28.88383042907622,0.2160000000000001,28.89183836889105,0.2160000000000001,28.89576851701428,0.2160000000000001,28.88978012742565,0.2160000000000001,28.88585812953067,0.2160000000000001,28.88392231284853,0.2160000000000001,28.88326797384893,0.2160000000000001,28.88335698957736,0.2160000000000001,28.89179995445554,0.2160000000000001,28.89567251124416,0.2160000000000001,28.88964352081909,0.2160000000000001,28.88570014921622,0.2160000000000001,28.88375751464909,0.2160000000000001,28.88310603388236,0.2160000000000001,28.88320381239615,0.2160000000000001,28.89178075347325,0.2160000000000001,28.8956245627278,0.2160000000000001,28.88957537649196,0.2160000000000001,28.88562146878795,0.2160000000000001,28.88367560324771,0.2160000000000001,28.8830257387237,0.2160000000000001,28.88312808186168
0.2240000000000001,28.78782295099712,0.2240000000000001,28.79391965489919,0.2240000000000001,28.78690206344033,0.2240000000000001,28.78225139889703,0.2240000000000001,28.77995226797609,0.2240000000000001,28.77918031885235,0.2240000000000001,28.77930834283477,0.2240000000000001,28.78734718797406,0.2240000000000001,28.79274328872317,0.2240000000000001,28.78520876161625,0.2240000000000001,28.78025286373309,0.2240000000000001,28.77781024364062,0.2240000000000001,28.77700397889251,0.2240000000000001,28.77716596361718,0.2240000000000001,28.7871889967736,0.2240000000000001,28.79235461136867,0.2240000000000001,28.78465441120453,0.2240000000000001,28.77960643675257,0.2240000000000001,28.77712760289404,0.2240000000000001,28.77632244141949,0.2240000000000001,28.77650844609663,0.2240000000000001,28.78713631027603,0.2240000000000001,28.79222543354533,0.2240000000000001,28.78447074048097,0.2240000000000001,28.77939312988507,0.2240000000000001,28.77690347733624,0.2240000000000001,28.7761000128394,0.2240000000000001,28.77629534092594,0.2240000000000001,28.78710997525373,0.2240000000000001,28.79216091600234,0.2240000000000001,28.78437911323601,0.2240000000000001,28.77928688139323,0.2240000000000001,28.77679205182261,0.2240000000000001,28.77598968084365,0.2240000000000001,28.77618991133098
0.2320000000000002,28.65509143841895,0.2320000000000002,28.66309672732715,0.2320000000000002,28.65411969717363,0.2320000000000002,28.64815643922618,0.2320000000000002,28.64521577170675,0.2320000000000002,28.64425389401047,0.2320000000000002,28.64447538232509,0.2320000000000002,28.65446077450218,0.2320000000000002,28.66155223738838,0.2320000000000002,28.65189647534394,0.2320000000000002,28.64552572073475,0.2320000000000002,28.6423850784158,0.2320000000000002,28.64136356183071,0.2320000000000002,28.64161324793182,0.2320000000000002,28.65425106783718,0.2320000000000002,28.66104186507712,0.2320000000000002,28.65116842633839,0.2320000000000002,28.64467431314028,0.2320000000000002,28.64148201930238,0.2320000000000002,28.64045686183405,0.2320000000000002,28.64073243829374,0.2320000000000002,28.65418122264378,0.2320000000000002,28.66087223428859,0.2320000000000002,28.65092718055422,0.2320000000000002,28.64439331033672,0.2320000000000002,28.64118541777582,0.2320000000000002,28.64016076841179,0.2320000000000002,28.64044668616424,0.2320000000000002,28.65414631073537,0.2320000000000002,28.66078751126343,0.2320000000000002,28.65080682647998,0.2320000000000002,28.64425333166873,0.2320000000000002,28.64103793997379,0.2320000000000002,28.64001386205645,0.2320000000000002,28.64030526340931
0.2400000000000002,28.4877076022414,0.2400000000000002,28.49820493805611,0.2400000000000002,28.48675850769262,0.2400000000000002,28.47911813910354,0.2400000000000002,28.47533776094288,0.2400000000000002,28.47410243952595,0.2400000000000002,28.47440536288468,0.2400000000000002,28.48688971704509,0.2400000000000002,28.49621062746057,0.2400000000000002,28.483885583061,0.2400000000000002,28.47571114035458,0.2400000000000002,28.47166103389304,0.2400000000000002,28.47033536845404,0.2400000000000002,28.4706606035452,0.2400000000000002,28.48661774771873,0.2400000000000002,28.49555155510843,0.2400000000000002,28.48294457591118,0.2400000000000002,28.47460804369867,0.2400000000000002,28.47048723642337,0.2400000000000002,28.46915229593617,0.2400000000000002,28.46950619558494,0.2400000000000002,28.48652716429714,0.2400000000000002,28.49533249488375,0.2400000000000002,28.48263274229516,0.2400000000000002,28.47424392104179,0.2400000000000002,28.4701016190394,0.2400000000000002,28.46876579768947,0.2400000000000002,28.4691314569557,0.2400000000000002,28.48648188626422,0.2400000000000002,28.49522308283686,0.2400000000000002,28.48247716880265,0.2400000000000002,28.47406252744299,0.2400000000000002,28.46990986250011,0.2400000000000002,28.46857400835892,0.2400000000000002,28.46894595080444
0.2480000000000002,28.27852411394928,0.2480000000000002,28.29227934688743,0.2480000000000002,28.27775762037459,0.2480000000000002,28.26799561155029,0.2480000000000002,28.26312745219702,0.2480000000000002,28.26150949779917,0.2480000000000002,28.26187360081132,0.2480000000000002,28.27748071727222,0.2480000000000002,28.28973824138903,0.2480000000000002,28.27409196999812,0.2480000000000002,28.26363900116083,0.2480000000000002,28.25841389841722,0.2480000000000002,28.25666678544176,0.2480000000000002,28.25704556934518,0.2480000000000002,28.27713375216329,0.2480000000000002,28.2888984069287,0.2480000000000002,28.27289110257259,0.2480000000000002,28.26222797384246,0.2480000000000002,28.25690825455035,0.2480000000000002,28.25514460495052,0.2480000000000002,28.25555538384323,0.2480000000000002,28.27701818951422,0.2480000000000002,28.28861925897199,0.2480000000000002,28.27249313240371,0.2480000000000002,28.26176215306467,0.2480000000000002,28.25641352440628,0.2480000000000002,28.25464717769677,0.2480000000000002,28.25507143984175,0.2480000000000002,28.27696042548719,0.2480000000000002,28.28847983419432,0.2480000000000002,28.27229458103388,0.2480000000000002,28.26153008694293,0.2480000000000002,28.25616749148537,0.2480000000000002,28.25440031544897,0.2480000000000002,28.25483183504545
0.2560000000000002,28.01993270508067,0.2560000000000002,28.03794846178627,0.2560000000000002,28.01965004999271,0.2560000000000002,28.00723337860935,0.2560000000000002,28.00096911454948,0.2560000000000002,27.99882406453554,0.2560000000000002,27.99921282590485,0.2560000000000002,28.01862048960955,0.2560000000000002,28.03474997363183,0.2560000000000002,28.01502719573348,0.2560000000000002,28.0017259935743,0.2560000000000002,27.99499527638472,0.2560000000000002,27.99267071879988,0.2560000000000002,27.99306252740018,0.2560000000000002,28.01818412640445,0.2560000000000002,28.0336928046182,0.2560000000000002,28.01351249604084,0.2560000000000002,27.99994168859864,0.2560000000000002,27.99308608924624,0.2560000000000002,27.99073512705843,0.2560000000000002,27.99116225650382,0.2560000000000002,28.01803878745388,0.2560000000000002,28.03334141022982,0.2560000000000002,28.0130104929401,0.2560000000000002,27.99935257529201,0.2560000000000002,27.99245865293073,0.2560000000000002,27.99010244169952,0.2560000000000002,27.99054491727878,0.2560000000000002,28.0179661396018,0.2560000000000002,28.03316589939012,0.2560000000000002,28.01276003320836,0.2560000000000002,27.99905907456231,0.2560000000000002,27.9921466039463,0.2560000000000002,27.9897884236366,0.2560000000000002,27.99023922651343
0.2640000000000002,27.70434977003237,0.2640000000000002,27.72793413019641,0.2640000000000002,27.70507469175604,0.2640000000000002,27.68937871056601,0.2640000000000002,27.68134019768029,0.2640000000000002,27.67847711082143,0.2640000000000002,27.67882704661344,0.2640000000000002,27.70272231254292,0.2640000000000002,27.72395796363161,0.2640000000000002,27.69931361483431,0.2640000000000002,27.68249651383321,0.2640000000000002,27.67385435032023,0.2640000000000002,27.67074561194713,0.2640000000000002,27.67107980956048,0.2640000000000002,27.70218111165373,0.2640000000000002,27.72264366375518,0.2640000000000002,27.69742563496146,0.2640000000000002,27.68026604847287,0.2640000000000002,27.67146067717817,0.2640000000000002,27.66831176761719,0.2640000000000002,27.66868372429632,0.2640000000000002,27.70200085371759,0.2640000000000002,27.72220679095473,0.2640000000000002,27.69679988147336,0.2640000000000002,27.67952954626184,0.2640000000000002,27.67067387916067,0.2640000000000002,27.66751601660473,0.2640000000000002,27.66790504589158,0.2640000000000002,27.70191075142629,0.2640000000000002,27.72198858432032,0.2640000000000002,27.69648767307093,0.2640000000000002,27.67916259974251,0.2640000000000002,27.67028254706702,0.2640000000000002,27.66712102705865,0.2640000000000002,27.66751941474475
0.2720000000000002,27.3249021088747,0.2720000000000002,27.35575091418579,0.2720000000000002,27.32749275491445,0.2720000000000002,27.30780708255843,0.2720000000000002,27.29753964273342,0.2720000000000002,27.29370912696279,0.2720000000000002,27.29391646016617,0.2720000000000002,27.32291291224471,0.2720000000000002,27.35087378764111,0.2720000000000002,27.32040487588542,0.2720000000000002,27.29931289808296,0.2720000000000002,27.28827124434921,0.2720000000000002,27.28410801352614,0.2720000000000002,27.28426941838597,0.2720000000000002,27.32225140781612,0.2720000000000002,27.3492615533001,0.2720000000000002,27.31808161501448,0.2720000000000002,27.29655896380559,0.2720000000000002,27.28530583915402,0.2720000000000002,27.28108312188776,0.2720000000000002,27.28128252450317,0.2720000000000002,27.32203107931911,0.2720000000000002,27.34872563300434,0.2720000000000002,27.31731153914735,0.2720000000000002,27.29564949620279,0.2720000000000002,27.28433092011142,0.2720000000000002,27.28009385104745,0.2720000000000002,27.2803114917282,0.2720000000000002,27.32192094746821,0.2720000000000002,27.34845795204889,0.2720000000000002,27.31692731383612,0.2720000000000002,27.29519635174011,0.2720000000000002,27.28384598553305,0.2720000000000002,27.27960275198302,0.2720000000000002,27.27983053354951
0.2800000000000002,26.87625266365581,0.2800000000000002,26.91654451048086,0.2800000000000002,26.88204716005052,0.2800000000000002,26.85759460144242,0.2800000000000002,26.84456612792691,0.2800000000000002,26.83944942786703,0.2800000000000002,26.83935502985608,0.2800000000000002,26.87385932398531,0.2800000000000002,26.91064983524826,0.2800000000000002,26.8734497830702,0.2800000000000002,26.84725332514072,0.2800000000000002,26.83324129550477,0.2800000000000002,26.82767809299326,0.2800000000000002,26.82749074306203,0.2800000000000002,26.87306340914012,0.2800000000000002,26.9087010492691,0.2800000000000002,26.87063107345584,0.2800000000000002,26.84389907065236,0.2800000000000002,26.82961547213158,0.2800000000000002,26.82396593054545,0.2800000000000002,26.82381280770793,0.2800000000000002,26.87279831084241,0.2800000000000002,26.90805323628991,0.2800000000000002,26.86969670011349,0.2800000000000002,26.84279118814926,0.2800000000000002,26.8284231577738,0.2800000000000002,26.82275150327452,0.2800000000000002,26.82261662160259,0.2800000000000002,26.87266580040474,0.2800000000000002,26.90772966351793,0.2800000000000002,26.86923048548297,0.2800000000000002,26.84223915235067,0.2800000000000002,26.82783003739336,0.2800000000000002,26.82214855822638,0.2800000000000002,26.82202405111661
0.2880000000000002,26.35543803968817,0.2880000000000002,26.40793666372977,0.2880000000000002,26.3664292629084,0.2880000000000002,26.33640098632983,0.2880000000000002,26.32001039682378,0.2880000000000002,26.31321247149541,0.2880000000000002,26.31258719819505,0.2880000000000002,26.35260718987702,0.2880000000000002,26.40092655907142,0.2880000000000002,26.3561628607925,0.2880000000000002,26.32399986496112,0.2880000000000002,26.30637331654373,0.2880000000000002,26.29898239999816,0.2880000000000002,26.29819391846798,0.2880000000000002,26.35166575999184,0.2880000000000002,26.39860875821142,0.2880000000000002,26.35279601801119,0.2880000000000002,26.31997543253973,0.2880000000000002,26.30200372324373,0.2880000000000002,26.29448987873184,0.2880000000000002,26.29372555695093,0.2880000000000002,26.35135219232734,0.2880000000000002,26.39783824956334,0.2880000000000002,26.35167984009307,0.2880000000000002,26.31864596677969,0.2880000000000002,26.30056644282675,0.2880000000000002,26.2930196081276,0.2880000000000002,26.29227159168398,0.2880000000000002,26.35119545388024,0.2880000000000002,26.39745338686908,0.2880000000000002,26.35112289277565,0.2880000000000002,26.31798347749285,0.2880000000000002,26.29985139121758,0.2880000000000002,26.29228953783038,0.2880000000000002,26.29155119010037
0.2960000000000002,25.76253589820981,0.2960000000000002,25.83068995652372,0.2960000000000002,25.78156110437501,0.2960000000000002,25.74516891234207,0.2960000000000002,25.72476715864653,0.2960000000000002,25.71581745628091,0.2960000000000002,25.71435124680819,0.2960000000000002,25.75924820445935,0.2960000000000002,25.82249803819961,0.2960000000000002,25.76950845805202,0.2960000000000002,25.7305408973972,0.2960000000000002,25.70860569978752,0.2960000000000002,25.69887855483064,0.2960000000000002,25.6971488838545,0.2960000000000002,25.75815481832064,0.2960000000000002,25.8197891396616,0.2960000000000002,25.7655545520873,0.2960000000000002,25.72579098353336,0.2960000000000002,25.70342248091998,0.2960000000000002,25.69352394425556,0.2960000000000002,25.6917994680611,0.2960000000000002,25.75779063459434,0.2960000000000002,25.81888857941311,0.2960000000000002,25.76424360883861,0.2960000000000002,25.72422154279649,0.2960000000000002,25.70171704636188,0.2960000000000002,25.69177077307081,0.2960000000000002,25.69005782592409,0.2960000000000002,25.75760859486769,0.2960000000000002,25.81843874976354,0.2960000000000002,25.76358945143816,0.2960000000000002,25.72343941222729,0.2960000000000002,25.70086848786027,0.2960000000000002,25.69090008413526,0.2960000000000002,25.68919470332018
0.3040000000000002,25.10098005222081,0.3040000000000002,25.18900610784365,0.3040000000000002,25.13190063077538,0.3040000000000002,25.08844318113896,0.3040000000000002,25.0633683348812,0.3040000000000002,25.0517328171191,0.3040000000000002,25.04903163471532,0.3040000000000002,25.09723427904995,0.3040000000000002,25.17960870348674,0.3040000000000002,25.11800457578026,0.3040000000000002,25.07148974905884,0.3040000000000002,25.0445403173247,0.3040000000000002,25.03190160333493,0.3040000000000002,25.02880062074849,0.3040000000000002,25.09598851066355,0.3040000000000002,25.17650071688867,0.3040000000000002,25.11344426587439,0.3040000000000002,25.06598103699809,0.3040000000000002,25.03849555883712,0.3040000000000002,25.02562344209421,0.3040000000000002,25.02249721285281,0.3040000000000002,25.09557356730588,0.3040000000000002,25.17546743051994,0.3040000000000002,25.11193207888147,0.3040000000000002,25.06416046439054,0.3040000000000002,25.03650594552328,0.3040000000000002,25.02356685965089,0.3040000000000002,25.020443626389,0.3040000000000002,25.09536615421417,0.3040000000000002,25.17495129458227,0.3040000000000002,25.11117746630959,0.3040000000000002,25.06325310458277,0.3040000000000002,25.03551585813522,0.3040000000000002,25.02254529297947,0.3040000000000002,25.01942565864163
0.3120000000000002,24.37741240020066,0.3120000000000002,24.4903447198001,0.3120000000000002,24.42525191728176,0.3120000000000002,24.37418709831505,0.3120000000000002,24.34381195015609,0.3120000000000002,24.32891836234312,0.3120000000000002,24.32451262364262,0.3120000000000002,24.37322757890838,0.3120000000000002,24.4797679718227,0.3120000000000002,24.40952791510859,0.3120000000000002,24.35489599951361,0.3120000000000002,24.32226723771075,0.3120000000000002,24.30610325392491,0.3120000000000002,24.30112121719161,0.3120000000000002,24.37183573924954,0.3120000000000002,24.47626935800111,0.3120000000000002,24.40436561188272,0.3120000000000002,24.34862300210271,0.3120000000000002,24.31534217354428,0.3120000000000002,24.29886849145471,0.3120000000000002,24.29381721011616,0.3120000000000002,24.37137213628418,0.3120000000000002,24.47510613771957,0.3120000000000002,24.40265356930201,0.3120000000000002,24.3465493149327,0.3120000000000002,24.31306190456482,0.3120000000000002,24.29649721493918,0.3120000000000002,24.29143587020431,0.3120000000000002,24.37114039916397,0.3120000000000002,24.47452508633961,0.3120000000000002,24.40179918028853,0.3120000000000002,24.34551570588531,0.3120000000000002,24.31192700874358,0.3120000000000002,24.29531908021141,0.3120000000000002,24.29025510318798
0.3200000000000002,23.60108450666218,0.3200000000000002,23.74477642195716,0.3200000000000002,23.67209330266255,0.3200000000000002,23.61310537809967,0.3200000000000002,23.57689225511364,0.3200000000000002,23.55816775249082,0.3200000000000002,23.55153401368985,0.3200000000000002,23.59649961133693,0.3200000000000002,23.73309740300007,0.3200000000000002,23.654633721086,0.3200000000000002,23.59155918082826,0.3200000000000002,23.55268586016204,0.3200000000000002,23.53238631563121,0.3200000000000002,23.52495887093103,0.3200000000000002,23.5949746419587,0.3200000000000002,23.72923345891178,0.3200000000000002,23.64889905085192,0.3200000000000002,23.58454714757831,0.3200000000000002,23.54489529556911,0.3200000000000002,23.5241960702124,0.3200000000000002,23.51664075764602,0.3200000000000002,23.59446668772052,0.3200000000000002,23.72794869339478,0.3200000000000002,23.64699689966929,0.3200000000000002,23.58222851271504,0.3200000000000002,23.54232892165454,0.3200000000000002,23.52150996355539,0.3200000000000002,23.51392655775981,0.3200000000000002,23.59421277970215,0.3200000000000002,23.72730691274013,0.3200000000000002,23.64604758367172,0.3200000000000002,23.58107269125704,0.3200000000000002,23.54105142124261,0.3200000000000002,23.52017509850097,0.3200000000000002,23.51258032705067
