"TE_stack3 (fins=4,vds=0.1) X","TE_stack3 (fins=4,vds=0.1) Y","TE_stack3 (fins=4,vds=0.2) X","TE_stack3 (fins=4,vds=0.2) Y","TE_stack3 (fins=4,vds=0.3) X","TE_stack3 (fins=4,vds=0.3) Y","TE_stack3 (fins=4,vds=0.4) X","TE_stack3 (fins=4,vds=0.4) Y","TE_stack3 (fins=4,vds=0.5) X","TE_stack3 (fins=4,vds=0.5) Y","TE_stack3 (fins=4,vds=0.6) X","TE_stack3 (fins=4,vds=0.6) Y","TE_stack3 (fins=4,vds=0.7) X","TE_stack3 (fins=4,vds=0.7) Y","TE_stack3 (fins=10,vds=0.1) X","TE_stack3 (fins=10,vds=0.1) Y","TE_stack3 (fins=10,vds=0.2) X","TE_stack3 (fins=10,vds=0.2) Y","TE_stack3 (fins=10,vds=0.3) X","TE_stack3 (fins=10,vds=0.3) Y","TE_stack3 (fins=10,vds=0.4) X","TE_stack3 (fins=10,vds=0.4) Y","TE_stack3 (fins=10,vds=0.5) X","TE_stack3 (fins=10,vds=0.5) Y","TE_stack3 (fins=10,vds=0.6) X","TE_stack3 (fins=10,vds=0.6) Y","TE_stack3 (fins=10,vds=0.7) X","TE_stack3 (fins=10,vds=0.7) Y","TE_stack3 (fins=20,vds=0.1) X","TE_stack3 (fins=20,vds=0.1) Y","TE_stack3 (fins=20,vds=0.2) X","TE_stack3 (fins=20,vds=0.2) Y","TE_stack3 (fins=20,vds=0.3) X","TE_stack3 (fins=20,vds=0.3) Y","TE_stack3 (fins=20,vds=0.4) X","TE_stack3 (fins=20,vds=0.4) Y","TE_stack3 (fins=20,vds=0.5) X","TE_stack3 (fins=20,vds=0.5) Y","TE_stack3 (fins=20,vds=0.6) X","TE_stack3 (fins=20,vds=0.6) Y","TE_stack3 (fins=20,vds=0.7) X","TE_stack3 (fins=20,vds=0.7) Y","TE_stack3 (fins=30,vds=0.1) X","TE_stack3 (fins=30,vds=0.1) Y","TE_stack3 (fins=30,vds=0.2) X","TE_stack3 (fins=30,vds=0.2) Y","TE_stack3 (fins=30,vds=0.3) X","TE_stack3 (fins=30,vds=0.3) Y","TE_stack3 (fins=30,vds=0.4) X","TE_stack3 (fins=30,vds=0.4) Y","TE_stack3 (fins=30,vds=0.5) X","TE_stack3 (fins=30,vds=0.5) Y","TE_stack3 (fins=30,vds=0.6) X","TE_stack3 (fins=30,vds=0.6) Y","TE_stack3 (fins=30,vds=0.7) X","TE_stack3 (fins=30,vds=0.7) Y","TE_stack3 (fins=40,vds=0.1) X","TE_stack3 (fins=40,vds=0.1) Y","TE_stack3 (fins=40,vds=0.2) X","TE_stack3 (fins=40,vds=0.2) Y","TE_stack3 (fins=40,vds=0.3) X","TE_stack3 (fins=40,vds=0.3) Y","TE_stack3 (fins=40,vds=0.4) X","TE_stack3 (fins=40,vds=0.4) Y","TE_stack3 (fins=40,vds=0.5) X","TE_stack3 (fins=40,vds=0.5) Y","TE_stack3 (fins=40,vds=0.6) X","TE_stack3 (fins=40,vds=0.6) Y","TE_stack3 (fins=40,vds=0.7) X","TE_stack3 (fins=40,vds=0.7) Y"
0.1680000000000001,29.17723742093962,0.1680000000000001,29.17820671226133,0.1680000000000001,29.17706742326297,0.1680000000000001,29.17597051416222,0.1680000000000001,29.17478950226072,0.1680000000000001,29.17331651313466,0.1680000000000001,29.17132112876649,0.1680000000000001,29.17774078517126,0.1680000000000001,29.17899565249465,0.1680000000000001,29.17814716170695,0.1680000000000001,29.17734135092875,0.1680000000000001,29.17645219465088,0.1680000000000001,29.17527293990809,0.1680000000000001,29.17357558767596,0.1680000000000001,29.17790860196958,0.1680000000000001,29.17925858239313,0.1680000000000001,29.17850674141707,0.1680000000000001,29.17779753653681,0.1680000000000001,29.17700506867441,0.1680000000000001,29.17592290834219,0.1680000000000001,29.17432379738225,0.1680000000000001,29.17796454408503,0.1680000000000001,29.17934622015861,0.1680000000000001,29.17862656608974,0.1680000000000001,29.17794951816396,0.1680000000000001,29.1771892173506,0.1680000000000001,29.17613933659784,0.1680000000000001,29.17457285678016,0.1680000000000001,29.17799251600877,0.1680000000000001,29.17939003834502,0.1680000000000001,29.17868647208767,0.1680000000000001,29.1780254942516,0.1680000000000001,29.17728126550271,0.1680000000000001,29.17624750864428,0.1680000000000001,29.17469732322199
0.1760000000000001,29.15479091788249,0.1760000000000001,29.15640348103162,0.1760000000000001,29.15532120590559,0.1760000000000001,29.15438022824051,0.1760000000000001,29.15347012312359,0.1760000000000001,29.15239404455691,0.1760000000000001,29.15095493824994,0.1760000000000001,29.15515300907959,0.1760000000000001,29.15695602561116,0.1760000000000001,29.15608137078341,0.1760000000000001,29.15535776502347,0.1760000000000001,29.15467105836838,0.1760000000000001,29.15382254533098,0.1760000000000001,29.15261536236847,0.1760000000000001,29.1552737507423,0.1760000000000001,29.15714036696582,0.1760000000000001,29.15633502852542,0.1760000000000001,29.15568395850798,0.1760000000000001,29.15507168913911,0.1760000000000001,29.15429882214251,0.1760000000000001,29.15316848857125,0.1760000000000001,29.15531400288146,0.1760000000000001,29.15720183189572,0.1760000000000001,29.15641961144146,0.1760000000000001,29.15579272927721,0.1760000000000001,29.15520526984888,0.1760000000000001,29.1544575953539,0.1760000000000001,29.1533528284572,0.1760000000000001,29.15533412976853,0.1760000000000001,29.15723256767649,0.1760000000000001,29.15646190869706,0.1760000000000001,29.15584712224595,0.1760000000000001,29.15527206713618,0.1760000000000001,29.15453698489218,0.1760000000000001,29.15344499204914
0.1840000000000001,29.1255611803783,0.1840000000000001,29.12792195953949,0.1840000000000001,29.12681162385355,0.1840000000000001,29.12594979047652,0.1840000000000001,29.12523354501019,0.1840000000000001,29.12446085957743,0.1840000000000001,29.12345113626276,0.1840000000000001,29.12580800690579,0.1840000000000001,29.1282776911685,0.1840000000000001,29.12730661965242,0.1840000000000001,29.12660418905925,0.1840000000000001,29.12605915836994,0.1840000000000001,29.12546438039524,0.1840000000000001,29.12463727183405,0.1840000000000001,29.12589034636184,0.1840000000000001,29.1283966499914,0.1840000000000001,29.12747251407591,0.1840000000000001,29.12682381265025,0.1840000000000001,29.12633638628971,0.1840000000000001,29.12580128191052,0.1840000000000001,29.12503518839014,0.1840000000000001,29.12591779993175,0.1840000000000001,29.12843634515263,0.1840000000000001,29.12752791110169,0.1840000000000001,29.12689718419173,0.1840000000000001,29.12642901538636,0.1840000000000001,29.12591383959448,0.1840000000000001,29.12516809566532,0.1840000000000001,29.12593152804767,0.1840000000000001,29.12845620061175,0.1840000000000001,29.12755562804063,0.1840000000000001,29.12693390032579,0.1840000000000001,29.12647537098708,0.1840000000000001,29.12597016613458,0.1840000000000001,29.12523459888272
0.1920000000000001,29.08761616452444,0.1920000000000001,29.09088895150004,0.1920000000000001,29.08966891324457,0.1920000000000001,29.08881717868999,0.1920000000000001,29.08823198987182,0.1920000000000001,29.08769238443414,0.1920000000000001,29.08702026166709,0.1920000000000001,29.08776566871903,0.1920000000000001,29.09107388807424,0.1920000000000001,29.0899346319656,0.1920000000000001,29.08919538256785,0.1920000000000001,29.08874129510017,0.1920000000000001,29.08834288016632,0.1920000000000001,29.08781758966187,0.1920000000000001,29.08781559119456,0.1920000000000001,29.09113616135668,0.1920000000000001,29.09002477961303,0.1920000000000001,29.08932417648985,0.1920000000000001,29.0889149372872,0.1920000000000001,29.08856458404033,0.1920000000000001,29.08808899368983,0.1920000000000001,29.08783224174126,0.1920000000000001,29.09115698852401,0.1920000000000001,29.09005500192535,0.1920000000000001,29.08936740530196,0.1920000000000001,29.08897323715751,0.1920000000000001,29.08863900635245,0.1920000000000001,29.08818005529738,0.1920000000000001,29.08784056882915,0.1920000000000001,29.09116741506236,0.1920000000000001,29.09007014547182,0.1920000000000001,29.08938907522354,0.1920000000000001,29.08900246483071,0.1920000000000001,29.08867631386545,0.1920000000000001,29.08822569523476
0.2000000000000001,29.03850773306548,0.2000000000000001,29.0429189315455,0.2000000000000001,29.04150356954836,0.2000000000000001,29.04059890562993,0.2000000000000001,29.04009675551847,0.2000000000000001,29.03974095375005,0.2000000000000001,29.03934257346887,0.2000000000000001,29.03857108693486,0.2000000000000001,29.04294729980725,0.2000000000000001,29.04156030819162,0.2000000000000001,29.04072931815413,0.2000000000000001,29.04032726978076,0.2000000000000001,29.04008553991484,0.2000000000000001,29.0398083068172,0.2000000000000001,29.03859232250799,0.2000000000000001,29.04295767124204,0.2000000000000001,29.04158157762096,0.2000000000000001,29.04077692130509,0.2000000000000001,29.0404100611872,0.2000000000000001,29.04020803675933,0.2000000000000001,29.03997262547476,0.2000000000000001,29.03859941401379,0.2000000000000001,29.04296122931199,0.2000000000000001,29.04158892610866,0.2000000000000001,29.04079323915581,0.2000000000000001,29.04043830108782,0.2000000000000001,29.04024968459478,0.2000000000000001,29.04002835586072,0.2000000000000001,29.03860296221558,0.2000000000000001,29.04296302729335,0.2000000000000001,29.04159264862347,0.2000000000000001,29.04080148195572,0.2000000000000001,29.04045254038385,0.2000000000000001,29.04027065934072,0.2000000000000001,29.04005639737882
0.2080000000000001,28.97517084750466,0.2080000000000001,28.98102329951317,0.2080000000000001,28.97931496872121,0.2080000000000001,28.97829142882407,0.2080000000000001,28.97783169129157,0.2080000000000001,28.97762667510837,0.2080000000000001,28.9774625964111,0.2080000000000001,28.97515339418124,0.2080000000000001,28.98089872880629,0.2080000000000001,28.97916873465433,0.2080000000000001,28.97818544546255,0.2080000000000001,28.97780202018858,0.2080000000000001,28.9776921182299,0.2080000000000001,28.97763203150779,0.2080000000000001,28.97514773153934,0.2080000000000001,28.98085846661025,0.2080000000000001,28.97912328009551,0.2080000000000001,28.9781559247009,0.2080000000000001,28.97780055110655,0.2080000000000001,28.97772481972526,0.2080000000000001,28.97770158635355,0.2080000000000001,28.97514586117985,0.2080000000000001,28.98084518501135,0.2080000000000001,28.97910848941547,0.2080000000000001,28.97814671667951,0.2080000000000001,28.97780096985788,0.2080000000000001,28.9777368824154,0.2080000000000001,28.97772615067242,0.2080000000000001,28.97514492919045,0.2080000000000001,28.98083857020267,0.2080000000000001,28.97910116140925,0.2080000000000001,28.97814223038205,0.2080000000000001,28.97780134785933,0.2080000000000001,28.97774312857094,0.2080000000000001,28.97773868680214
0.2160000000000001,28.89381371514554,0.2160000000000001,28.90150586920258,0.2160000000000001,28.89938985389961,0.2160000000000001,28.89817429684163,0.2160000000000001,28.89771940197418,0.2160000000000001,28.89764285416371,0.2160000000000001,28.89769113334797,0.2160000000000001,28.89371557416538,0.2160000000000001,28.90122211758531,0.2160000000000001,28.89903338221664,0.2160000000000001,28.89782759521406,0.2160000000000001,28.89743055549964,0.2160000000000001,28.89743681622623,0.2160000000000001,28.89757928412658,0.2160000000000001,28.89368306263551,0.2160000000000001,28.90112921946313,0.2160000000000001,28.89891898754027,0.2160000000000001,28.89771987610543,0.2160000000000001,28.89734569828084,0.2160000000000001,28.89738297531472,0.2160000000000001,28.89755992580096,0.2160000000000001,28.89367224783162,0.2160000000000001,28.90109843930962,0.2160000000000001,28.89888134161818,0.2160000000000001,28.89768482382049,0.2160000000000001,28.89731864464681,0.2160000000000001,28.89736661194122,0.2160000000000001,28.89755536381568,0.2160000000000001,28.89366684462618,0.2160000000000001,28.90108308400486,0.2160000000000001,28.89886260932194,0.2160000000000001,28.89766745659787,0.2160000000000001,28.89730534644791,0.2160000000000001,28.89735872305007,0.2160000000000001,28.89755343088855
0.2240000000000001,28.78982190942387,0.2240000000000001,28.79987147355517,0.2240000000000001,28.79721019169384,0.2240000000000001,28.79571783132651,0.2240000000000001,28.79523041584045,0.2240000000000001,28.79526840428812,0.2240000000000001,28.79552168325259,0.2240000000000001,28.78963833417484,0.2240000000000001,28.79941267582612,0.2240000000000001,28.79662328357776,0.2240000000000001,28.7951109878967,0.2240000000000001,28.79466682593392,0.2240000000000001,28.79478084780703,0.2240000000000001,28.79512487785243,0.2240000000000001,28.78957740354972,0.2240000000000001,28.79926195396861,0.2240000000000001,28.79643348318319,0.2240000000000001,28.79491907438052,0.2240000000000001,28.7944940946944,0.2240000000000001,28.79463804006501,0.2240000000000001,28.79501650393365,0.2240000000000001,28.78955712224469,0.2240000000000001,28.79921195707677,0.2240000000000001,28.79637085614039,0.2240000000000001,28.79485623127147,0.2240000000000001,28.7944381492874,0.2240000000000001,28.79459254105247,0.2240000000000001,28.79498290006792,0.2240000000000001,28.78954698701166,0.2240000000000001,28.7991870042274,0.2240000000000001,28.79633966200505,0.2240000000000001,28.79482501970676,0.2240000000000001,28.79441047929988,0.2240000000000001,28.79457018038817,0.2240000000000001,28.79496656219377
0.2320000000000002,28.65769882046196,0.2320000000000002,28.67077195890982,0.2320000000000002,28.66739883807163,0.2320000000000002,28.66552818031695,0.2320000000000002,28.66496782542106,0.2320000000000002,28.66511251724895,0.2320000000000002,28.6655759114957,0.2320000000000002,28.65742040691165,0.2320000000000002,28.67011257679343,0.2320000000000002,28.66654823214807,0.2320000000000002,28.66462663718764,0.2320000000000002,28.66409754770878,0.2320000000000002,28.66431624699285,0.2320000000000002,28.66487275144078,0.2320000000000002,28.65732793693144,0.2320000000000002,28.66989564396732,0.2320000000000002,28.6662722749728,0.2320000000000002,28.664339615493,0.2320000000000002,28.66382718910203,0.2320000000000002,28.66407658553476,0.2320000000000002,28.66466967037238,0.2320000000000002,28.65729715064184,0.2320000000000002,28.66982364849772,0.2320000000000002,28.66618111996991,0.2320000000000002,28.66424540962954,0.2320000000000002,28.66373919748823,0.2320000000000002,28.66399944791191,0.2320000000000002,28.66460527994418,0.2320000000000002,28.65728176444922,0.2320000000000002,28.66978770973632,0.2320000000000002,28.66613569750577,0.2320000000000002,28.66419857993159,0.2320000000000002,28.66369559650494,0.2320000000000002,28.66396138741722,0.2320000000000002,28.6645736929434
0.2400000000000002,28.49107647980868,0.2400000000000002,28.50802314001314,0.2400000000000002,28.50373664375483,0.2400000000000002,28.50136394818021,0.2400000000000002,28.50068349461956,0.2400000000000002,28.50093068452595,0.2400000000000002,28.50161979312642,0.2400000000000002,28.49068933577608,0.2400000000000002,28.50712781689837,0.2400000000000002,28.50257568004343,0.2400000000000002,28.50011763852805,0.2400000000000002,28.49945792668657,0.2400000000000002,28.49978125873759,0.2400000000000002,28.50057133041458,0.2400000000000002,28.49056071291126,0.2400000000000002,28.50683303941666,0.2400000000000002,28.50219842312233,0.2400000000000002,28.49971956388061,0.2400000000000002,28.49907484640798,0.2400000000000002,28.49943139492746,0.2400000000000002,28.50026236208063,0.2400000000000002,28.49051788570459,0.2400000000000002,28.50673518419934,0.2400000000000002,28.50207373754535,0.2400000000000002,28.4995887614736,0.2400000000000002,28.49894989674336,0.2400000000000002,28.49931832608859,0.2400000000000002,28.50016364932749,0.2400000000000002,28.49049648091829,0.2400000000000002,28.50668633212838,0.2400000000000002,28.50201159383836,0.2400000000000002,28.4995237118892,0.2400000000000002,28.49888793101376,0.2400000000000002,28.49926244843684,0.2400000000000002,28.50011508046678
0.2480000000000002,28.28284138363951,0.2480000000000002,28.30473643373157,0.2480000000000002,28.29929495730002,0.2480000000000002,28.29626832278568,0.2480000000000002,28.29540956610238,0.2480000000000002,28.29575572107369,0.2480000000000002,28.29669443048968,0.2480000000000002,28.2823273921233,0.2480000000000002,28.30356000557713,0.2480000000000002,28.29776334687482,0.2480000000000002,28.2946112914706,0.2480000000000002,28.29376303272887,0.2480000000000002,28.29419110236204,0.2480000000000002,28.29524396274469,0.2480000000000002,28.28215659708449,0.2480000000000002,28.30317250692774,0.2480000000000002,28.29726517969423,0.2480000000000002,28.29408106706914,0.2480000000000002,28.29324666935753,0.2480000000000002,28.29371213051772,0.2480000000000002,28.29481240125022,0.2480000000000002,28.28209972468683,0.2480000000000002,28.30304385274553,0.2480000000000002,28.29710048006458,0.2480000000000002,28.29390673266305,0.2480000000000002,28.29307805178817,0.2480000000000002,28.29355701861688,0.2480000000000002,28.29467403037831,0.2480000000000002,28.28207129958295,0.2480000000000002,28.3029796214134,0.2480000000000002,28.29701838332168,0.2480000000000002,28.29382001352459,0.2480000000000002,28.29299439312272,0.2480000000000002,28.29348030310312,0.2480000000000002,28.29460585473102
0.2560000000000002,28.02542052055292,0.2560000000000002,28.05361185158505,0.2560000000000002,28.04673063925362,0.2560000000000002,28.04286400366734,0.2560000000000002,28.04175257422205,0.2560000000000002,28.04219098684369,0.2560000000000002,28.0434085777501,0.2560000000000002,28.02475785537541,0.2560000000000002,28.05209983385607,0.2560000000000002,28.04475473936379,0.2560000000000002,28.04071444642386,0.2560000000000002,28.03960219830358,0.2560000000000002,28.0401313374172,0.2560000000000002,28.04148145516194,0.2560000000000002,28.02453763436711,0.2560000000000002,28.05160165357342,0.2560000000000002,28.04411166932623,0.2560000000000002,28.0400258293932,0.2560000000000002,28.03892647615495,0.2560000000000002,28.03949872848702,0.2560000000000002,28.04090501501732,0.2560000000000002,28.02446430124364,0.2560000000000002,28.0514362358349,0.2560000000000002,28.04389901900974,0.2560000000000002,28.03979932729698,0.2560000000000002,28.0387056666291,0.2560000000000002,28.0392936208625,0.2560000000000002,28.04071983364922,0.2560000000000002,28.02442764852157,0.2560000000000002,28.05135364707283,0.2560000000000002,28.04379301231226,0.2560000000000002,28.03968664158456,0.2560000000000002,28.0385960842085,0.2560000000000002,28.03919213260229,0.2560000000000002,28.04062852597239
0.2640000000000002,27.71126363890495,0.2640000000000002,27.74742715372561,0.2640000000000002,27.7387788905281,0.2640000000000002,27.73384655061872,0.2640000000000002,27.73238591443148,0.2640000000000002,27.73290157259501,0.2640000000000002,27.73442859492489,0.2640000000000002,27.71042770063005,0.2640000000000002,27.74551707124916,0.2640000000000002,27.73627296332924,0.2640000000000002,27.73110778703459,0.2640000000000002,27.72963228360023,0.2640000000000002,27.73024968081423,0.2640000000000002,27.73193249677528,0.2640000000000002,27.71014987629401,0.2640000000000002,27.74488760050911,0.2640000000000002,27.73545701745642,0.2640000000000002,27.73022968651054,0.2640000000000002,27.72876580405179,0.2640000000000002,27.72943339393727,0.2640000000000002,27.73118337879756,0.2640000000000002,27.71005735918172,0.2640000000000002,27.74467857344745,0.2640000000000002,27.7351871587969,0.2640000000000002,27.72994077721206,0.2640000000000002,27.72848252501842,0.2640000000000002,27.72916853115284,0.2640000000000002,27.73094243744134,0.2640000000000002,27.71001111766812,0.2640000000000002,27.7445742088839,0.2640000000000002,27.73505262576188,0.2640000000000002,27.72979702830617,0.2640000000000002,27.72834191513264,0.2640000000000002,27.72903743754247,0.2640000000000002,27.73082358155504
0.2720000000000002,27.33352478752928,0.2720000000000002,27.37972344742863,0.2720000000000002,27.36894460491646,0.2720000000000002,27.36267727496447,0.2720000000000002,27.36074205765296,0.2720000000000002,27.36130498207362,0.2720000000000002,27.36316742543847,0.2720000000000002,27.3324896994556,0.2720000000000002,27.37734736461064,0.2720000000000002,27.36581355676485,0.2720000000000002,27.35924021443484,0.2720000000000002,27.35727125537881,0.2720000000000002,27.35794786858856,0.2720000000000002,27.35999362294399,0.2720000000000002,27.33214566772007,0.2720000000000002,27.37656417620179,0.2720000000000002,27.3647936620699,0.2720000000000002,27.35813746075113,0.2720000000000002,27.35617790567124,0.2720000000000002,27.35691280874303,0.2720000000000002,27.35903885387697,0.2720000000000002,27.33203110093326,0.2720000000000002,27.37630408816846,0.2720000000000002,27.36445630615822,0.2720000000000002,27.35777455170053,0.2720000000000002,27.35582032171623,0.2720000000000002,27.35657676919465,0.2720000000000002,27.358731511087,0.2720000000000002,27.33197383822952,0.2720000000000002,27.37617422644415,0.2720000000000002,27.36428811517247,0.2720000000000002,27.35759396770058,0.2720000000000002,27.35564280428896,0.2720000000000002,27.35641041075531,0.2720000000000002,27.35857985094252
0.2800000000000002,26.88688220730942,0.2800000000000002,26.94562883921726,0.2800000000000002,26.93233397930311,0.2800000000000002,26.92441784566713,0.2800000000000002,26.92184710385223,0.2800000000000002,26.92240422229667,0.2800000000000002,26.92461573231446,0.2800000000000002,26.88562293049064,0.2800000000000002,26.94271732879008,0.2800000000000002,26.92847797424351,0.2800000000000002,26.92016543476213,0.2800000000000002,26.91753463445438,0.2800000000000002,26.91821645882168,0.2800000000000002,26.92064185122589,0.2800000000000002,26.88520436302143,0.2800000000000002,26.94175748052455,0.2800000000000002,26.92722144586593,0.2800000000000002,26.91880017818207,0.2800000000000002,26.9161747816735,0.2800000000000002,26.91692344540906,0.2800000000000002,26.9194440515434,0.2800000000000002,26.88506497246509,0.2800000000000002,26.94143870625663,0.2800000000000002,26.92680576316357,0.2800000000000002,26.91835078094985,0.2800000000000002,26.91572988535685,0.2800000000000002,26.9165034536533,0.2800000000000002,26.91905821408102,0.2800000000000002,26.88499530189512,0.2800000000000002,26.94127953889411,0.2800000000000002,26.92659851169499,0.2800000000000002,26.91812714156822,0.2800000000000002,26.91550899457207,0.2800000000000002,26.91629549560952,0.2800000000000002,26.91886777098339
0.2880000000000002,26.36836953220855,0.2880000000000002,26.44269140098787,0.2880000000000002,26.42649718158293,0.2880000000000002,26.41657772135745,0.2880000000000002,26.41316932290449,0.2880000000000002,26.41363546718953,0.2880000000000002,26.41618778624894,0.2880000000000002,26.3668645092305,0.2880000000000002,26.43917892763439,0.2880000000000002,26.42181824302556,0.2880000000000002,26.41139161622107,0.2880000000000002,26.40788626306655,0.2880000000000002,26.40848458788533,0.2880000000000002,26.41128246562535,0.2880000000000002,26.36636423182614,0.2880000000000002,26.43802073250817,0.2880000000000002,26.42029291990383,0.2880000000000002,26.40972543719133,0.2880000000000002,26.40621864305602,0.2880000000000002,26.40689195613298,0.2880000000000002,26.40980116841281,0.2880000000000002,26.36619762738402,0.2880000000000002,26.4376360604996,0.2880000000000002,26.41978824506191,0.2880000000000002,26.40917685854255,0.2880000000000002,26.40567286718966,0.2880000000000002,26.40637439537096,0.2880000000000002,26.40932370657924,0.2880000000000002,26.36611435413048,0.2880000000000002,26.43744398502281,0.2880000000000002,26.41953661073133,0.2880000000000002,26.40890383833457,0.2880000000000002,26.40540185446083,0.2880000000000002,26.40611807987549,0.2880000000000002,26.40908798241699
0.2960000000000002,25.77803779447571,0.2960000000000002,25.87153971383264,0.2960000000000002,25.85209906809833,0.2960000000000002,25.83979135949532,0.2960000000000002,25.83529914876037,0.2960000000000002,25.8355484086988,0.2960000000000002,25.83840083509366,0.2960000000000002,25.77627184194541,0.2960000000000002,25.86737102189145,0.2960000000000002,25.84650932579728,0.2960000000000002,25.83356062712955,0.2960000000000002,25.82892047496631,0.2960000000000002,25.82930247536733,0.2960000000000002,25.83243041649601,0.2960000000000002,25.7756847957782,0.2960000000000002,25.86599615108871,0.2960000000000002,25.84468624664565,0.2960000000000002,25.83155730270988,0.2960000000000002,25.82690476991521,0.2960000000000002,25.82736834034922,0.2960000000000002,25.83062398892341,0.2960000000000002,25.77548929142701,0.2960000000000002,25.86553948170744,0.2960000000000002,25.84408296246323,0.2960000000000002,25.83089755213181,0.2960000000000002,25.82624482537868,0.2960000000000002,25.82673947961931,0.2960000000000002,25.8300413446744,0.2960000000000002,25.77539157253017,0.2960000000000002,25.86531145017481,0.2960000000000002,25.84378214351567,0.2960000000000002,25.83056917154694,0.2960000000000002,25.82591707424937,0.2960000000000002,25.8264279842901,0.2960000000000002,25.8297536200101
0.3040000000000002,25.11926749554533,0.3040000000000002,25.23618870973642,0.3040000000000002,25.21323360866427,0.3040000000000002,25.19814023728133,0.3040000000000002,25.19227591327268,0.3040000000000002,25.19213518032673,0.3040000000000002,25.19520451487418,0.3040000000000002,25.11723449444186,0.3040000000000002,25.23132538652442,0.3040000000000002,25.20666430108706,0.3040000000000002,25.19077132162519,0.3040000000000002,25.18469042757219,0.3040000000000002,25.18467210210503,0.3040000000000002,25.18804150653495,0.3040000000000002,25.11655863056997,0.3040000000000002,25.22972103414387,0.3040000000000002,25.20452063630871,0.3040000000000002,25.18840001312436,0.3040000000000002,25.1822903651117,0.3040000000000002,25.18235718055261,0.3040000000000002,25.18586961723203,0.3040000000000002,25.11633354230243,0.3040000000000002,25.22918809864566,0.3040000000000002,25.20381114342702,0.3040000000000002,25.18761885063404,0.3040000000000002,25.18150425111336,0.3040000000000002,25.18160408467717,0.3040000000000002,25.18516858904118,0.3040000000000002,25.11622103557144,0.3040000000000002,25.22892197666791,0.3040000000000002,25.20345734218783,0.3040000000000002,25.18722999717519,0.3040000000000002,25.18111377818044,0.3040000000000002,25.18123097192283,0.3040000000000002,25.18482230861167
0.3120000000000002,24.39862082461254,0.3120000000000002,24.54387866659425,0.3120000000000002,24.51726744453524,0.3120000000000002,24.4990038138049,0.3120000000000002,24.49144517227835,0.3120000000000002,24.49069198058277,0.3120000000000002,24.49384493721875,0.3120000000000002,24.39632568605116,0.3120000000000002,24.53830476333577,0.3120000000000002,24.50967732758341,0.3120000000000002,24.49043046346132,0.3120000000000002,24.48256590451004,0.3120000000000002,24.48190968446042,0.3120000000000002,24.48537755264666,0.3120000000000002,24.39556261968826,0.3120000000000002,24.53646550570014,0.3120000000000002,24.5071991327953,0.3120000000000002,24.48766891801611,0.3120000000000002,24.4797525423044,0.3120000000000002,24.4791804191128,0.3120000000000002,24.48280400264862,0.3120000000000002,24.39530848350559,0.3120000000000002,24.53585448442625,0.3120000000000002,24.50637876208645,0.3120000000000002,24.48675890948457,0.3120000000000002,24.4788306211596,0.3120000000000002,24.47829196122735,0.3120000000000002,24.48197265158068,0.3120000000000002,24.39518145648023,0.3120000000000002,24.53554935997568,0.3120000000000002,24.50596964010408,0.3120000000000002,24.48630586313277,0.3120000000000002,24.47837260969608,0.3120000000000002,24.47785167908761,0.3120000000000002,24.48156187037526
0.3200000000000002,23.62524684949368,0.3200000000000002,23.80445764591375,0.3200000000000002,23.77422087574524,0.3200000000000002,23.75244595561999,0.3200000000000002,23.74285219493809,0.3200000000000002,23.7412186655986,0.3200000000000002,23.74426880348785,0.3200000000000002,23.6227063188055,0.3200000000000002,23.79818323389934,0.3200000000000002,23.76560252392842,0.3200000000000002,23.7426375086977,0.3200000000000002,23.73262578131499,0.3200000000000002,23.73104481416927,0.3200000000000002,23.73441049015196,0.3200000000000002,23.62186159809582,0.3200000000000002,23.79611221388285,0.3200000000000002,23.76278682434807,0.3200000000000002,23.73947476727997,0.3200000000000002,23.72938051888858,0.3200000000000002,23.72787642127068,0.3200000000000002,23.73140611162856,0.3200000000000002,23.62158025964971,0.3200000000000002,23.7954241308896,0.3200000000000002,23.76185452987233,0.3200000000000002,23.73843218098108,0.3200000000000002,23.72831650709309,0.3200000000000002,23.72684427722666,0.3200000000000002,23.73043469692264,0.3200000000000002,23.62143963446536,0.3200000000000002,23.7950805115922,0.3200000000000002,23.76138955406249,0.3200000000000002,23.73791306133491,0.3200000000000002,23.72778780016147,0.3200000000000002,23.7263326525831,0.3200000000000002,23.72995454222963
