vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
480e-3,0,460e-3,2,14e-9,181.663e-6,38.1238e-18,-354.464e-3,9.9497e-6,-17.8776e-6,-13.7062e-18,86.3841e-18,17.7307e-18,59.5334e-18
500e-3,0,460e-3,2,14e-9,199.492e-6,38.517e-18,-354.464e-3,11.7496e-6,-21.6916e-6,-15.3624e-18,89.9938e-18,18.1249e-18,62.7489e-18
520e-3,0,460e-3,2,14e-9,215.767e-6,38.9234e-18,-354.464e-3,13.6887e-6,-25.8469e-6,-17.0117e-18,93.5555e-18,18.534e-18,65.9015e-18
540e-3,0,460e-3,2,14e-9,230.359e-6,39.3408e-18,-354.464e-3,15.7631e-6,-30.311e-6,-18.6049e-18,97.0031e-18,18.9565e-18,68.9266e-18
560e-3,0,460e-3,2,14e-9,243.228e-6,39.7666e-18,-354.464e-3,17.9705e-6,-35.0498e-6,-20.1103e-18,100.294e-18,19.3899e-18,71.7837e-18
580e-3,0,460e-3,2,14e-9,254.393e-6,40.1971e-18,-354.464e-3,20.3096e-6,-40.0288e-6,-21.5133e-18,103.406e-18,19.8309e-18,74.4547e-18
600e-3,0,460e-3,2,14e-9,263.912e-6,40.6282e-18,-354.464e-3,22.78e-6,-45.2145e-6,-22.8105e-18,106.333e-18,20.2757e-18,76.9377e-18
620e-3,0,460e-3,2,14e-9,271.867e-6,41.0554e-18,-354.464e-3,25.3826e-6,-50.5748e-6,-24.0052e-18,109.08e-18,20.7202e-18,79.2397e-18
640e-3,0,460e-3,2,14e-9,278.351e-6,41.4746e-18,-354.464e-3,28.1189e-6,-56.0794e-6,-25.1038e-18,111.653e-18,21.1603e-18,81.3725e-18
660e-3,0,460e-3,2,14e-9,283.465e-6,41.8818e-18,-354.464e-3,30.9912e-6,-61.6997e-6,-26.1139e-18,114.062e-18,21.5924e-18,83.3491e-18
680e-3,0,460e-3,2,14e-9,287.309e-6,42.2742e-18,-354.464e-3,34.0028e-6,-67.4095e-6,-27.0432e-18,116.317e-18,22.0141e-18,85.1827e-18
700e-3,0,460e-3,2,14e-9,289.984e-6,42.6499e-18,-354.464e-3,37.1575e-6,-73.1843e-6,-27.8988e-18,118.429e-18,22.4236e-18,86.8855e-18
720e-3,0,460e-3,2,14e-9,291.586e-6,43.0081e-18,-354.464e-3,40.4599e-6,-79.0017e-6,-28.6872e-18,120.409e-18,22.8207e-18,88.4686e-18
740e-3,0,460e-3,2,14e-9,292.207e-6,43.349e-18,-354.464e-3,43.915e-6,-84.8412e-6,-29.4142e-18,122.268e-18,23.2059e-18,89.9421e-18
760e-3,0,460e-3,2,14e-9,291.936e-6,43.6739e-18,-354.464e-3,47.5282e-6,-90.684e-6,-30.0848e-18,124.016e-18,23.5809e-18,91.3146e-18
780e-3,0,460e-3,2,14e-9,290.852e-6,43.985e-18,-354.464e-3,51.3052e-6,-96.5132e-6,-30.7034e-18,125.662e-18,23.9483e-18,92.5938e-18
800e-3,0,460e-3,2,14e-9,289.03e-6,44.2846e-18,-354.464e-3,55.252e-6,-102.313e-6,-31.2738e-18,127.218e-18,24.3113e-18,93.7864e-18
0,0,460e-3,6,14e-9,4.7129e-9,97.9295e-18,-357.563e-3,143.422e-12,-142.399e-12,-512.463e-24,119.511e-18,40.6041e-18,51.5473e-18
20e-3,0,460e-3,6,14e-9,9.1383e-9,98.1556e-18,-357.563e-3,278.093e-12,-276.062e-12,-1.0054e-21,120.668e-18,40.8302e-18,52.4782e-18
40e-3,0,460e-3,6,14e-9,17.7188e-9,98.3936e-18,-357.563e-3,539.203e-12,-535.233e-12,-1.9724e-21,121.883e-18,41.0681e-18,53.4545e-18
60e-3,0,460e-3,6,14e-9,34.3537e-9,98.6443e-18,-357.563e-3,1.0454e-9,-1.0377e-9,-3.8689e-21,123.151e-18,41.3187e-18,54.4722e-18
80e-3,0,460e-3,6,14e-9,66.5985e-9,98.9089e-18,-357.563e-3,2.0267e-9,-2.0119e-9,-7.5872e-21,124.47e-18,41.5831e-18,55.5264e-18
100e-3,0,460e-3,6,14e-9,129.081e-9,99.1885e-18,-357.563e-3,3.9283e-9,-3.9003e-9,-14.8741e-21,125.836e-18,41.8623e-18,56.6137e-18
120e-3,0,460e-3,6,14e-9,250.079e-9,99.4844e-18,-357.563e-3,7.6117e-9,-7.5597e-9,-29.1413e-21,127.252e-18,42.1573e-18,57.7351e-18
140e-3,0,460e-3,6,14e-9,484.109e-9,99.798e-18,-357.563e-3,14.7386e-9,-14.6465e-9,-57.0289e-21,128.733e-18,42.4693e-18,58.9035e-18
160e-3,0,460e-3,6,14e-9,935.697e-9,100.131e-18,-357.563e-3,28.5009e-9,-28.3545e-9,-111.365e-21,130.315e-18,42.7992e-18,60.1556e-18
180e-3,0,460e-3,6,14e-9,1.8031e-6,100.485e-18,-357.563e-3,54.9761e-9,-54.8103e-9,-216.585e-21,132.082e-18,43.1474e-18,61.5741e-18
200e-3,0,460e-3,6,14e-9,3.4555e-6,100.862e-18,-357.563e-3,105.545e-9,-105.65e-9,-417.984e-21,134.197e-18,43.5137e-18,63.3231e-18
220e-3,0,460e-3,6,14e-9,6.5540e-6,101.265e-18,-357.563e-3,200.872e-9,-202.572e-9,-795.258e-21,136.951e-18,43.8966e-18,65.6949e-18
240e-3,0,460e-3,6,14e-9,12.2074e-6,101.698e-18,-357.563e-3,376.47e-9,-384.717e-9,-1.4754e-18,140.797e-18,44.2937e-18,69.1428e-18
260e-3,0,460e-3,6,14e-9,22.0688e-6,102.164e-18,-357.563e-3,687.963e-9,-718.824e-9,-2.6267e-18,146.283e-18,44.7034e-18,74.2191e-18
280e-3,0,460e-3,6,14e-9,38.1761e-6,102.672e-18,-357.563e-3,1.2109e-6,-1.3091e-6,-4.4020e-18,153.809e-18,45.1299e-18,81.3188e-18
300e-3,0,460e-3,6,14e-9,62.389e-6,103.23e-18,-357.563e-3,2.0305e-6,-2.3001e-6,-6.8376e-18,163.268e-18,45.5884e-18,90.32e-18
320e-3,0,460e-3,6,14e-9,95.6905e-6,103.85e-18,-357.563e-3,3.2242e-6,-3.8655e-6,-9.7998e-18,173.982e-18,46.1034e-18,100.518e-18
340e-3,0,460e-3,6,14e-9,137.894e-6,104.54e-18,-357.563e-3,4.8497e-6,-6.1872e-6,-13.0646e-18,185.087e-18,46.6979e-18,111.029e-18
360e-3,0,460e-3,6,14e-9,187.877e-6,105.304e-18,-357.563e-3,6.9448e-6,-9.4332e-6,-16.4549e-18,195.988e-18,47.3851e-18,121.243e-18
380e-3,0,460e-3,6,14e-9,243.991e-6,106.144e-18,-357.563e-3,9.5307e-6,-13.7433e-6,-19.9137e-18,206.484e-18,48.1668e-18,130.957e-18
400e-3,0,460e-3,6,14e-9,304.352e-6,107.054e-18,-357.563e-3,12.6162e-6,-19.2213e-6,-23.4945e-18,216.673e-18,49.0372e-18,140.276e-18
420e-3,0,460e-3,6,14e-9,366.997e-6,108.03e-18,-357.563e-3,16.1997e-6,-25.9326e-6,-27.3117e-18,226.793e-18,49.9867e-18,149.446e-18
440e-3,0,460e-3,6,14e-9,429.993e-6,109.064e-18,-357.563e-3,20.2703e-6,-33.9034e-6,-31.4749e-18,237.083e-18,51.0045e-18,158.718e-18
460e-3,0,460e-3,6,14e-9,491.552e-6,110.151e-18,-357.563e-3,24.8111e-6,-43.1226e-6,-36.0236e-18,247.673e-18,52.0812e-18,168.231e-18
480e-3,0,460e-3,6,14e-9,550.162e-6,111.285e-18,-357.563e-3,29.802e-6,-53.5458e-6,-40.8895e-18,258.524e-18,53.2098e-18,177.954e-18
500e-3,0,460e-3,6,14e-9,604.68e-6,112.462e-18,-357.563e-3,35.2233e-6,-65.1018e-6,-45.916e-18,269.456e-18,54.3857e-18,187.711e-18
520e-3,0,460e-3,6,14e-9,654.363e-6,113.677e-18,-357.563e-3,41.0585e-6,-77.7007e-6,-50.9198e-18,280.235e-18,55.6051e-18,197.27e-18
540e-3,0,460e-3,6,14e-9,698.825e-6,114.924e-18,-357.563e-3,47.2949e-6,-91.2414e-6,-55.7497e-18,290.66e-18,56.8628e-18,206.437e-18
560e-3,0,460e-3,6,14e-9,737.955e-6,116.194e-18,-357.563e-3,53.924e-6,-105.618e-6,-60.3102e-18,300.599e-18,58.1512e-18,215.088e-18
580e-3,0,460e-3,6,14e-9,771.833e-6,117.477e-18,-357.563e-3,60.9409e-6,-120.725e-6,-64.557e-18,309.99e-18,59.4604e-18,223.17e-18
600e-3,0,460e-3,6,14e-9,800.654e-6,118.759e-18,-357.563e-3,68.344e-6,-136.458e-6,-68.481e-18,318.816e-18,60.7784e-18,230.678e-18
620e-3,0,460e-3,6,14e-9,824.683e-6,120.027e-18,-357.563e-3,76.1347e-6,-152.719e-6,-72.0931e-18,327.088e-18,62.0927e-18,237.635e-18
640e-3,0,460e-3,6,14e-9,844.222e-6,121.269e-18,-357.563e-3,84.3173e-6,-169.415e-6,-75.4136e-18,334.83e-18,63.3912e-18,244.079e-18
660e-3,0,460e-3,6,14e-9,859.589e-6,122.473e-18,-357.563e-3,92.8984e-6,-186.46e-6,-78.4661e-18,342.073e-18,64.6633e-18,250.049e-18
680e-3,0,460e-3,6,14e-9,871.102e-6,123.63e-18,-357.563e-3,101.887e-6,-203.773e-6,-81.2742e-18,348.849e-18,65.9012e-18,255.587e-18
700e-3,0,460e-3,6,14e-9,879.078e-6,124.735e-18,-357.563e-3,111.296e-6,-221.28e-6,-83.8601e-18,355.191e-18,67.1002e-18,260.731e-18
720e-3,0,460e-3,6,14e-9,883.819e-6,125.786e-18,-357.563e-3,121.137e-6,-238.914e-6,-86.2437e-18,361.133e-18,68.2593e-18,265.514e-18
740e-3,0,460e-3,6,14e-9,885.612e-6,126.784e-18,-357.563e-3,131.426e-6,-256.613e-6,-88.4427e-18,366.707e-18,69.3805e-18,269.966e-18
760e-3,0,460e-3,6,14e-9,884.727e-6,127.732e-18,-357.563e-3,142.179e-6,-274.321e-6,-90.4726e-18,371.945e-18,70.4691e-18,274.116e-18
780e-3,0,460e-3,6,14e-9,881.412e-6,128.637e-18,-357.563e-3,153.415e-6,-291.986e-6,-92.3467e-18,376.877e-18,71.5323e-18,277.985e-18
800e-3,0,460e-3,6,14e-9,875.898e-6,129.506e-18,-357.563e-3,165.151e-6,-309.563e-6,-94.0766e-18,381.535e-18,72.5796e-18,281.595e-18
0,0,460e-3,10,14e-9,8.4897e-9,163.244e-18,-355.194e-3,258.359e-12,-256.505e-12,-924.094e-24,199.33e-18,67.7016e-18,86.0281e-18
20e-3,0,460e-3,10,14e-9,16.4615e-9,163.622e-18,-355.194e-3,500.951e-12,-497.282e-12,-1.8130e-21,201.265e-18,68.0798e-18,87.5856e-18
40e-3,0,460e-3,10,14e-9,31.9177e-9,164.02e-18,-355.194e-3,971.305e-12,-964.141e-12,-3.5567e-21,203.296e-18,68.4779e-18,89.2185e-18
60e-3,0,460e-3,10,14e-9,61.8824e-9,164.44e-18,-355.194e-3,1.8831e-9,-1.8693e-9,-6.9764e-21,205.417e-18,68.8973e-18,90.9199e-18
80e-3,0,460e-3,10,14e-9,119.964e-9,164.883e-18,-355.194e-3,3.6507e-9,-3.6241e-9,-13.6811e-21,207.622e-18,69.3398e-18,92.6821e-18
100e-3,0,460e-3,10,14e-9,232.505e-9,165.351e-18,-355.194e-3,7.0761e-9,-7.0257e-9,-26.8192e-21,209.907e-18,69.807e-18,94.4998e-18
120e-3,0,460e-3,10,14e-9,450.42e-9,165.846e-18,-355.194e-3,13.71e-9,-13.6169e-9,-52.5394e-21,212.277e-18,70.3008e-18,96.3766e-18
140e-3,0,460e-3,10,14e-9,871.815e-9,166.371e-18,-355.194e-3,26.5436e-9,-26.38e-9,-102.8e-21,214.76e-18,70.823e-18,98.3372e-18
160e-3,0,460e-3,10,14e-9,1.6846e-6,166.929e-18,-355.194e-3,51.3177e-9,-51.0631e-9,-200.676e-21,217.425e-18,71.375e-18,100.45e-18
180e-3,0,460e-3,10,14e-9,3.2448e-6,167.521e-18,-355.194e-3,98.9468e-9,-98.6822e-9,-390.019e-21,220.422e-18,71.9574e-18,102.864e-18
200e-3,0,460e-3,10,14e-9,6.2124e-6,168.153e-18,-355.194e-3,189.813e-9,-190.126e-9,-751.745e-21,224.044e-18,72.5697e-18,105.875e-18
220e-3,0,460e-3,10,14e-9,11.7636e-6,168.829e-18,-355.194e-3,360.742e-9,-364.23e-9,-1.427e-18,228.808e-18,73.2092e-18,109.999e-18
240e-3,0,460e-3,10,14e-9,21.8481e-6,169.554e-18,-355.194e-3,674.466e-9,-690.679e-9,-2.6371e-18,235.492e-18,73.8716e-18,116.021e-18
260e-3,0,460e-3,10,14e-9,39.3217e-6,170.337e-18,-355.194e-3,1.2278e-6,-1.2872e-6,-4.6663e-18,245.014e-18,74.555e-18,124.859e-18
280e-3,0,460e-3,10,14e-9,67.6044e-6,171.189e-18,-355.194e-3,2.1500e-6,-2.3357e-6,-7.7556e-18,257.968e-18,75.2681e-18,137.099e-18
300e-3,0,460e-3,10,14e-9,109.676e-6,172.128e-18,-355.194e-3,3.5827e-6,-4.0837e-6,-11.9329e-18,274.051e-18,76.0388e-18,152.412e-18
320e-3,0,460e-3,10,14e-9,166.949e-6,173.172e-18,-355.194e-3,5.6516e-6,-6.8245e-6,-16.9469e-18,292.052e-18,76.9083e-18,169.543e-18
340e-3,0,460e-3,10,14e-9,238.896e-6,174.334e-18,-355.194e-3,8.4491e-6,-10.8599e-6,-22.4224e-18,310.555e-18,77.914e-18,187.041e-18
360e-3,0,460e-3,10,14e-9,323.512e-6,175.62e-18,-355.194e-3,12.0341e-6,-16.465e-6,-28.0848e-18,328.644e-18,79.075e-18,203.969e-18
380e-3,0,460e-3,10,14e-9,417.986e-6,177.03e-18,-355.194e-3,16.4395e-6,-23.8662e-6,-33.8633e-18,346.057e-18,80.3928e-18,220.064e-18
400e-3,0,460e-3,10,14e-9,519.155e-6,178.557e-18,-355.194e-3,21.678e-6,-33.2291e-6,-39.8639e-18,362.997e-18,81.8567e-18,235.54e-18
420e-3,0,460e-3,10,14e-9,623.748e-6,180.192e-18,-355.194e-3,27.7446e-6,-44.6552e-6,-46.2822e-18,379.871e-18,83.4501e-18,250.821e-18
440e-3,0,460e-3,10,14e-9,728.564e-6,181.924e-18,-355.194e-3,34.6203e-6,-58.1805e-6,-53.2925e-18,397.066e-18,85.1555e-18,266.31e-18
460e-3,0,460e-3,10,14e-9,830.67e-6,183.742e-18,-355.194e-3,42.2757e-6,-73.7796e-6,-60.9414e-18,414.768e-18,86.9574e-18,282.211e-18
480e-3,0,460e-3,10,14e-9,927.611e-6,185.637e-18,-355.194e-3,50.6773e-6,-91.3727e-6,-69.0948e-18,432.882e-18,88.845e-18,298.437e-18
500e-3,0,460e-3,10,14e-9,1.0175e-3,187.604e-18,-355.194e-3,59.793e-6,-110.837e-6,-77.4807e-18,451.087e-18,90.8111e-18,314.676e-18
520e-3,0,460e-3,10,14e-9,1.0993e-3,189.634e-18,-355.194e-3,69.5958e-6,-132.021e-6,-85.7961e-18,468.994e-18,92.8492e-18,330.545e-18
540e-3,0,460e-3,10,14e-9,1.1724e-3,191.716e-18,-355.194e-3,80.0654e-6,-154.753e-6,-93.7986e-18,486.281e-18,94.9507e-18,345.73e-18
560e-3,0,460e-3,10,14e-9,1.2366e-3,193.835e-18,-355.194e-3,91.1885e-6,-178.858e-6,-101.34e-18,502.743e-18,97.1024e-18,360.04e-18
580e-3,0,460e-3,10,14e-9,1.2920e-3,195.974e-18,-355.194e-3,102.958e-6,-204.159e-6,-108.355e-18,518.285e-18,99.2875e-18,373.398e-18
600e-3,0,460e-3,10,14e-9,1.3391e-3,198.111e-18,-355.194e-3,115.371e-6,-230.484e-6,-114.833e-18,532.888e-18,101.486e-18,385.802e-18
620e-3,0,460e-3,10,14e-9,1.3782e-3,200.223e-18,-355.194e-3,128.431e-6,-257.671e-6,-120.795e-18,546.573e-18,103.677e-18,397.296e-18
640e-3,0,460e-3,10,14e-9,1.4100e-3,202.289e-18,-355.194e-3,142.145e-6,-285.567e-6,-126.275e-18,559.382e-18,105.84e-18,407.941e-18
660e-3,0,460e-3,10,14e-9,1.4348e-3,204.291e-18,-355.194e-3,156.526e-6,-314.026e-6,-131.314e-18,571.365e-18,107.959e-18,417.806e-18
680e-3,0,460e-3,10,14e-9,1.4533e-3,206.215e-18,-355.194e-3,171.589e-6,-342.919e-6,-135.949e-18,582.577e-18,110.019e-18,426.958e-18
700e-3,0,460e-3,10,14e-9,1.466e-3,208.052e-18,-355.194e-3,187.353e-6,-372.122e-6,-140.219e-18,593.074e-18,112.015e-18,435.459e-18
720e-3,0,460e-3,10,14e-9,1.4733e-3,209.798e-18,-355.194e-3,203.842e-6,-401.523e-6,-144.154e-18,602.91e-18,113.945e-18,443.364e-18
740e-3,0,460e-3,10,14e-9,1.4757e-3,211.456e-18,-355.194e-3,221.081e-6,-431.022e-6,-147.786e-18,612.138e-18,115.813e-18,450.726e-18
760e-3,0,460e-3,10,14e-9,1.4738e-3,213.033e-18,-355.194e-3,239.097e-6,-460.525e-6,-151.138e-18,620.813e-18,117.627e-18,457.586e-18
780e-3,0,460e-3,10,14e-9,1.4678e-3,214.538e-18,-355.194e-3,257.921e-6,-489.947e-6,-154.232e-18,628.984e-18,119.4e-18,463.984e-18
800e-3,0,460e-3,10,14e-9,1.4582e-3,215.986e-18,-355.194e-3,277.583e-6,-519.214e-6,-157.089e-18,636.702e-18,121.149e-18,469.953e-18
0,0,460e-3,20,14e-9,25.4089e-9,326.467e-18,-344.961e-3,772.336e-12,-767.608e-12,-2.5829e-21,398.554e-18,135.382e-18,171.972e-18
20e-3,0,460e-3,20,14e-9,49.2669e-9,327.222e-18,-344.961e-3,1.4975e-9,-1.4882e-9,-5.0679e-21,402.424e-18,136.137e-18,175.086e-18
40e-3,0,460e-3,20,14e-9,95.5226e-9,328.017e-18,-344.961e-3,2.9035e-9,-2.8854e-9,-9.9422e-21,406.486e-18,136.932e-18,178.354e-18
60e-3,0,460e-3,20,14e-9,185.19e-9,328.855e-18,-344.961e-3,5.6291e-9,-5.5943e-9,-19.5011e-21,410.735e-18,137.77e-18,181.765e-18
80e-3,0,460e-3,20,14e-9,358.969e-9,329.74e-18,-344.961e-3,10.9119e-9,-10.8458e-9,-38.2394e-21,415.162e-18,138.653e-18,185.309e-18
100e-3,0,460e-3,20,14e-9,695.591e-9,330.674e-18,-344.961e-3,21.1463e-9,-21.0233e-9,-74.9458e-21,419.772e-18,139.585e-18,188.987e-18
120e-3,0,460e-3,20,14e-9,1.3470e-6,331.663e-18,-344.961e-3,40.9579e-9,-40.7385e-9,-146.755e-21,424.595e-18,140.57e-18,192.824e-18
140e-3,0,460e-3,20,14e-9,2.6053e-6,332.712e-18,-344.961e-3,79.2488e-9,-78.894e-9,-286.885e-21,429.72e-18,141.611e-18,196.909e-18
160e-3,0,460e-3,20,14e-9,5.0273e-6,333.825e-18,-344.961e-3,153.034e-9,-152.606e-9,-559.023e-21,435.356e-18,142.709e-18,201.447e-18
180e-3,0,460e-3,20,14e-9,9.6579e-6,335.01e-18,-344.961e-3,294.409e-9,-294.526e-9,-1.0827e-18,441.926e-18,143.865e-18,206.861e-18
200e-3,0,460e-3,20,14e-9,18.4008e-6,336.274e-18,-344.961e-3,562.443e-9,-566.032e-9,-2.0733e-18,450.217e-18,145.075e-18,213.942e-18
220e-3,0,460e-3,20,14e-9,34.5411e-6,337.626e-18,-344.961e-3,1.0610e-6,-1.0794e-6,-3.8901e-18,461.519e-18,146.331e-18,223.988e-18
240e-3,0,460e-3,20,14e-9,63.2286e-6,339.08e-18,-344.961e-3,1.9595e-6,-2.0309e-6,-7.0506e-18,477.591e-18,147.626e-18,238.766e-18
260e-3,0,460e-3,20,14e-9,111.337e-6,340.657e-18,-344.961e-3,3.5014e-6,-3.7379e-6,-12.118e-18,500.081e-18,148.962e-18,259.919e-18
280e-3,0,460e-3,20,14e-9,185.969e-6,342.384e-18,-344.961e-3,5.9813e-6,-6.6617e-6,-19.4022e-18,529.374e-18,150.376e-18,287.798e-18
300e-3,0,460e-3,20,14e-9,291.918e-6,344.296e-18,-344.961e-3,9.6872e-6,-11.3865e-6,-28.6768e-18,563.851e-18,151.939e-18,320.711e-18
320e-3,0,460e-3,20,14e-9,429.903e-6,346.424e-18,-344.961e-3,14.8467e-6,-18.5529e-6,-39.2773e-18,600.698e-18,153.733e-18,355.764e-18
340e-3,0,460e-3,20,14e-9,596.798e-6,348.79e-18,-344.961e-3,21.6093e-6,-28.7759e-6,-50.541e-18,637.528e-18,155.814e-18,390.514e-18
360e-3,0,460e-3,20,14e-9,787.027e-6,351.396e-18,-344.961e-3,30.0581e-6,-42.5806e-6,-62.1544e-18,673.247e-18,158.199e-18,423.847e-18
380e-3,0,460e-3,20,14e-9,993.823e-6,354.233e-18,-344.961e-3,40.2247e-6,-60.3675e-6,-74.2059e-18,707.914e-18,160.877e-18,455.838e-18
400e-3,0,460e-3,20,14e-9,1.2099e-3,357.285e-18,-344.961e-3,52.0983e-6,-82.396e-6,-87.0406e-18,742.229e-18,163.817e-18,487.213e-18
420e-3,0,460e-3,20,14e-9,1.4283e-3,360.531e-18,-344.961e-3,65.634e-6,-108.781e-6,-101.035e-18,777.005e-18,166.985e-18,518.82e-18
440e-3,0,460e-3,20,14e-9,1.6422e-3,363.952e-18,-344.961e-3,80.7619e-6,-139.499e-6,-116.355e-18,812.743e-18,170.351e-18,551.192e-18
460e-3,0,460e-3,20,14e-9,1.8460e-3,367.535e-18,-344.961e-3,97.4007e-6,-174.403e-6,-132.803e-18,849.379e-18,173.893e-18,584.286e-18
480e-3,0,460e-3,20,14e-9,2.0355e-3,371.27e-18,-344.961e-3,115.471e-6,-213.246e-6,-149.859e-18,886.34e-18,177.602e-18,617.539e-18
500e-3,0,460e-3,20,14e-9,2.2080e-3,375.148e-18,-344.961e-3,134.905e-6,-255.712e-6,-166.888e-18,922.832e-18,181.469e-18,650.164e-18
520e-3,0,460e-3,20,14e-9,2.3620e-3,379.156e-18,-344.961e-3,155.649e-6,-301.444e-6,-183.353e-18,958.156e-18,185.486e-18,681.47e-18
540e-3,0,460e-3,20,14e-9,2.4973e-3,383.272e-18,-344.961e-3,177.667e-6,-350.069e-6,-198.909e-18,991.852e-18,189.635e-18,711.017e-18
560e-3,0,460e-3,20,14e-9,2.6141e-3,387.467e-18,-344.961e-3,200.936e-6,-401.214e-6,-213.393e-18,1.0237e-15,193.888e-18,738.611e-18
580e-3,0,460e-3,20,14e-9,2.7132e-3,391.703e-18,-344.961e-3,225.445e-6,-454.516e-6,-226.771e-18,1.0536e-15,198.212e-18,764.231e-18
600e-3,0,460e-3,20,14e-9,2.7956e-3,395.937e-18,-344.961e-3,251.194e-6,-509.632e-6,-239.08e-18,1.0817e-15,202.564e-18,787.958e-18
620e-3,0,460e-3,20,14e-9,2.8625e-3,400.124e-18,-344.961e-3,278.192e-6,-566.239e-6,-250.39e-18,1.1080e-15,206.902e-18,809.922e-18
640e-3,0,460e-3,20,14e-9,2.9150e-3,404.219e-18,-344.961e-3,306.46e-6,-624.038e-6,-260.786e-18,1.1326e-15,211.184e-18,830.265e-18
660e-3,0,460e-3,20,14e-9,2.9543e-3,408.187e-18,-344.961e-3,336.024e-6,-682.752e-6,-270.349e-18,1.1557e-15,215.377e-18,849.131e-18
680e-3,0,460e-3,20,14e-9,2.9815e-3,411.997e-18,-344.961e-3,366.922e-6,-742.13e-6,-279.158e-18,1.1773e-15,219.453e-18,866.653e-18
700e-3,0,460e-3,20,14e-9,2.9977e-3,415.632e-18,-344.961e-3,399.197e-6,-801.94e-6,-287.283e-18,1.1975e-15,223.397e-18,882.949e-18
720e-3,0,460e-3,20,14e-9,3.0040e-3,419.085e-18,-344.961e-3,432.899e-6,-861.974e-6,-294.785e-18,1.2165e-15,227.207e-18,898.127e-18
740e-3,0,460e-3,20,14e-9,3.0013e-3,422.359e-18,-344.961e-3,468.084e-6,-922.042e-6,-301.718e-18,1.2343e-15,230.889e-18,912.281e-18
760e-3,0,460e-3,20,14e-9,2.9905e-3,425.468e-18,-344.961e-3,504.812e-6,-981.974e-6,-308.13e-18,1.2511e-15,234.461e-18,925.491e-18
780e-3,0,460e-3,20,14e-9,2.9724e-3,428.433e-18,-344.961e-3,543.148e-6,-1.0416e-3,-314.06e-18,1.2669e-15,237.947e-18,937.83e-18
800e-3,0,460e-3,20,14e-9,2.9477e-3,431.278e-18,-344.961e-3,583.155e-6,-1.1008e-3,-319.542e-18,1.2819e-15,241.379e-18,949.36e-18
0,0,460e-3,40,14e-9,64.3375e-9,652.976e-18,-338.252e-3,1.9551e-9,-1.9435e-9,-6.4462e-21,797.33e-18,270.806e-18,344.124e-18
20e-3,0,460e-3,40,14e-9,124.747e-9,654.489e-18,-338.252e-3,3.7908e-9,-3.7682e-9,-12.6478e-21,805.084e-18,272.319e-18,350.365e-18
40e-3,0,460e-3,40,14e-9,241.863e-9,656.082e-18,-338.252e-3,7.3497e-9,-7.3060e-9,-24.812e-21,813.23e-18,273.911e-18,356.919e-18
60e-3,0,460e-3,40,14e-9,468.881e-9,657.76e-18,-338.252e-3,14.2487e-9,-14.1649e-9,-48.6651e-21,821.755e-18,275.588e-18,363.767e-18
80e-3,0,460e-3,40,14e-9,908.791e-9,659.532e-18,-338.252e-3,27.6184e-9,-27.4603e-9,-95.4167e-21,830.655e-18,277.357e-18,370.899e-18
100e-3,0,460e-3,40,14e-9,1.7607e-6,661.404e-18,-338.252e-3,53.5147e-9,-53.2242e-9,-186.97e-21,839.954e-18,279.224e-18,378.33e-18
120e-3,0,460e-3,40,14e-9,3.4085e-6,663.386e-18,-338.252e-3,103.623e-9,-103.12e-9,-365.963e-21,849.746e-18,281.195e-18,386.15e-18
140e-3,0,460e-3,40,14e-9,6.5885e-6,665.487e-18,-338.252e-3,200.393e-9,-199.639e-9,-714.819e-21,860.273e-18,283.277e-18,394.596e-18
160e-3,0,460e-3,40,14e-9,12.6982e-6,667.718e-18,-338.252e-3,386.579e-9,-385.933e-9,-1.3906e-18,872.067e-18,285.471e-18,404.196e-18
180e-3,0,460e-3,40,14e-9,24.3396e-6,670.093e-18,-338.252e-3,742.299e-9,-743.994e-9,-2.6854e-18,886.177e-18,287.774e-18,416.002e-18
200e-3,0,460e-3,40,14e-9,46.1838e-6,672.628e-18,-338.252e-3,1.4131e-6,-1.4268e-6,-5.1142e-18,904.478e-18,290.178e-18,431.9e-18
220e-3,0,460e-3,40,14e-9,86.0795e-6,675.344e-18,-338.252e-3,2.6500e-6,-2.7107e-6,-9.5037e-18,929.902e-18,292.665e-18,454.837e-18
240e-3,0,460e-3,40,14e-9,155.782e-6,678.272e-18,-338.252e-3,4.8466e-6,-5.068e-6,-16.9614e-18,966.076e-18,295.221e-18,488.455e-18
260e-3,0,460e-3,40,14e-9,269.865e-6,681.455e-18,-338.252e-3,8.5406e-6,-9.2381e-6,-28.5241e-18,1.0157e-15,297.872e-18,535.452e-18
280e-3,0,460e-3,40,14e-9,441.726e-6,684.955e-18,-338.252e-3,14.3383e-6,-16.2493e-6,-44.496e-18,1.0783e-15,300.712e-18,595.196e-18
300e-3,0,460e-3,40,14e-9,678.471e-6,688.842e-18,-338.252e-3,22.7897e-6,-27.3418e-6,-64.0723e-18,1.1494e-15,303.901e-18,663.177e-18
320e-3,0,460e-3,40,14e-9,978.633e-6,693.171e-18,-338.252e-3,34.3e-6,-43.8125e-6,-85.8334e-18,1.2235e-15,307.589e-18,733.591e-18
340e-3,0,460e-3,40,14e-9,1.3337e-3,697.972e-18,-338.252e-3,49.1189e-6,-66.8544e-6,-108.655e-18,1.2966e-15,311.862e-18,802.393e-18
