vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
100e-3,0,480e-3,10,14e-9,226.423e-9,52.9588e-18,356.249e-3,8.9440e-9,6.7982e-9,-25.5492e-21,199.177e-18,32.4184e-18,58.759e-18
120e-3,0,480e-3,10,14e-9,440.54e-9,53.4982e-18,356.249e-3,17.4057e-9,13.2323e-9,-49.8941e-21,201.319e-18,32.9575e-18,60.3618e-18
140e-3,0,480e-3,10,14e-9,856.398e-9,54.0684e-18,356.249e-3,33.8502e-9,25.7455e-9,-97.3418e-21,203.505e-18,33.5271e-18,61.9775e-18
160e-3,0,480e-3,10,14e-9,1.6620e-6,54.672e-18,356.249e-3,65.7469e-9,50.0505e-9,-189.545e-21,205.794e-18,34.1295e-18,63.6641e-18
180e-3,0,480e-3,10,14e-9,3.2152e-6,55.3119e-18,356.249e-3,127.385e-9,97.1443e-9,-367.699e-21,208.317e-18,34.7671e-18,65.5501e-18
200e-3,0,480e-3,10,14e-9,6.1823e-6,55.9913e-18,356.249e-3,245.655e-9,187.971e-9,-708.19e-21,211.329e-18,35.4421e-18,67.887e-18
220e-3,0,480e-3,10,14e-9,11.7549e-6,56.7141e-18,356.249e-3,469.615e-9,361.63e-9,-1.3458e-18,215.279e-18,36.1569e-18,71.1225e-18
240e-3,0,480e-3,10,14e-9,21.9111e-6,57.4849e-18,356.249e-3,883.824e-9,688.509e-9,-2.4968e-18,220.875e-18,36.9137e-18,75.9612e-18
260e-3,0,480e-3,10,14e-9,39.5319e-6,58.31e-18,356.249e-3,1.6202e-6,1.2877e-6,-4.4513e-18,229.012e-18,37.7157e-18,83.2963e-18
280e-3,0,480e-3,10,14e-9,67.9859e-6,59.1974e-18,356.249e-3,2.8536e-6,2.3421e-6,-7.4773e-18,240.407e-18,38.5697e-18,93.8374e-18
300e-3,0,480e-3,10,14e-9,110.014e-6,60.1573e-18,356.249e-3,4.7641e-6,4.0980e-6,-11.6361e-18,254.996e-18,39.4882e-18,107.508e-18
320e-3,0,480e-3,10,14e-9,166.642e-6,61.201e-18,356.249e-3,7.4769e-6,6.8404e-6,-16.6698e-18,271.718e-18,40.4885e-18,123.23e-18
340e-3,0,480e-3,10,14e-9,237.12e-6,62.3386e-18,356.249e-3,11.0249e-6,10.8563e-6,-22.1377e-18,289.118e-18,41.5879e-18,139.53e-18
360e-3,0,480e-3,10,14e-9,319.679e-6,63.5774e-18,356.249e-3,15.3608e-6,16.4059e-6,-27.6766e-18,306.134e-18,42.7986e-18,155.335e-18
380e-3,0,480e-3,10,14e-9,412.181e-6,64.9224e-18,356.249e-3,20.3968e-6,23.7098e-6,-33.1377e-18,322.38e-18,44.1279e-18,170.252e-18
400e-3,0,480e-3,10,14e-9,512.316e-6,66.3778e-18,356.249e-3,26.0384e-6,32.944e-6,-38.5646e-18,337.974e-18,45.5813e-18,184.393e-18
420e-3,0,480e-3,10,14e-9,617.569e-6,67.9483e-18,356.249e-3,32.2027e-6,44.2366e-6,-44.1122e-18,353.282e-18,47.1654e-18,198.117e-18
440e-3,0,480e-3,10,14e-9,725.169e-6,69.6397e-18,356.249e-3,38.8242e-6,57.6625e-6,-49.9736e-18,368.741e-18,48.8897e-18,211.851e-18
460e-3,0,480e-3,10,14e-9,832.133e-6,71.4576e-18,356.249e-3,45.856e-6,73.2391e-6,-56.3173e-18,384.742e-18,50.7657e-18,225.977e-18
480e-3,0,480e-3,10,14e-9,935.448e-6,73.4053e-18,356.249e-3,53.2726e-6,90.9234e-6,-63.227e-18,401.536e-18,52.8034e-18,240.732e-18
500e-3,0,480e-3,10,14e-9,1.0323e-3,75.4791e-18,356.249e-3,61.0743e-6,110.614e-6,-70.6576e-18,419.146e-18,55.005e-18,256.141e-18
520e-3,0,480e-3,10,14e-9,1.1207e-3,77.6661e-18,356.249e-3,69.2936e-6,132.161e-6,-78.4422e-18,437.366e-18,57.3603e-18,272.006e-18
540e-3,0,480e-3,10,14e-9,1.1990e-3,79.9447e-18,356.249e-3,77.994e-6,155.376e-6,-86.3579e-18,455.852e-18,59.8469e-18,288.005e-18
560e-3,0,480e-3,10,14e-9,1.2666e-3,82.2881e-18,356.249e-3,87.2576e-6,180.051e-6,-94.2001e-18,474.248e-18,62.4348e-18,303.814e-18
580e-3,0,480e-3,10,14e-9,1.3233e-3,84.6676e-18,356.249e-3,97.1664e-6,205.97e-6,-101.821e-18,492.275e-18,65.0917e-18,319.183e-18
600e-3,0,480e-3,10,14e-9,1.3696e-3,87.0556e-18,356.249e-3,107.788e-6,232.917e-6,-109.131e-18,509.743e-18,67.7869e-18,333.956e-18
620e-3,0,480e-3,10,14e-9,1.4060e-3,89.4271e-18,356.249e-3,119.169e-6,260.689e-6,-116.087e-18,526.54e-18,70.4933e-18,348.047e-18
640e-3,0,480e-3,10,14e-9,1.4334e-3,91.7609e-18,356.249e-3,131.335e-6,289.098e-6,-122.67e-18,542.608e-18,73.1884e-18,361.419e-18
660e-3,0,480e-3,10,14e-9,1.4525e-3,94.0407e-18,356.249e-3,144.291e-6,317.97e-6,-128.88e-18,557.92e-18,75.855e-18,374.065e-18
680e-3,0,480e-3,10,14e-9,1.4642e-3,96.2555e-18,356.249e-3,158.028e-6,347.15e-6,-134.723e-18,572.475e-18,78.4812e-18,385.993e-18
700e-3,0,480e-3,10,14e-9,1.4693e-3,98.3991e-18,356.249e-3,172.522e-6,376.496e-6,-140.211e-18,586.282e-18,81.0605e-18,397.222e-18
720e-3,0,480e-3,10,14e-9,1.4686e-3,100.47e-18,356.249e-3,187.739e-6,405.886e-6,-145.356e-18,599.363e-18,83.5909e-18,407.772e-18
740e-3,0,480e-3,10,14e-9,1.4626e-3,102.471e-18,356.249e-3,203.635e-6,435.206e-6,-150.171e-18,611.743e-18,86.0741e-18,417.669e-18
760e-3,0,480e-3,10,14e-9,1.4520e-3,104.406e-18,356.249e-3,220.158e-6,464.36e-6,-154.671e-18,623.453e-18,88.5146e-18,426.938e-18
780e-3,0,480e-3,10,14e-9,1.4373e-3,106.283e-18,356.249e-3,237.25e-6,493.26e-6,-158.867e-18,634.523e-18,90.9186e-18,435.605e-18
800e-3,0,480e-3,10,14e-9,1.419e-3,108.109e-18,356.249e-3,254.847e-6,521.829e-6,-162.774e-18,644.988e-18,93.2932e-18,443.695e-18
0,0,480e-3,20,14e-9,16.3947e-9,101.298e-18,355.858e-3,663.565e-12,494.552e-12,-1.8178e-21,377.78e-18,60.2178e-18,101.562e-18
20e-3,0,480e-3,20,14e-9,31.9266e-9,102.131e-18,355.858e-3,1.2922e-9,960.36e-12,-3.5528e-21,381.725e-18,61.0509e-18,104.674e-18
40e-3,0,480e-3,20,14e-9,62.171e-9,103.006e-18,355.858e-3,2.5163e-9,1.8677e-9,-6.9440e-21,385.779e-18,61.926e-18,107.853e-18
60e-3,0,480e-3,20,14e-9,121.059e-9,103.927e-18,355.858e-3,4.9000e-9,3.6348e-9,-13.5717e-21,389.918e-18,62.8463e-18,111.072e-18
80e-3,0,480e-3,20,14e-9,235.696e-9,104.896e-18,355.858e-3,9.5406e-9,7.0759e-9,-26.5223e-21,394.116e-18,63.8152e-18,114.301e-18
100e-3,0,480e-3,20,14e-9,458.784e-9,105.918e-18,355.858e-3,18.573e-9,13.7749e-9,-51.819e-21,398.357e-18,64.8367e-18,117.521e-18
120e-3,0,480e-3,20,14e-9,892.623e-9,106.996e-18,355.858e-3,36.1437e-9,26.8117e-9,-101.194e-21,402.643e-18,65.9147e-18,120.728e-18
140e-3,0,480e-3,20,14e-9,1.7351e-6,108.137e-18,355.858e-3,70.2895e-9,52.1655e-9,-197.421e-21,407.018e-18,67.0535e-18,123.964e-18
160e-3,0,480e-3,20,14e-9,3.3673e-6,109.344e-18,355.858e-3,136.515e-9,101.41e-9,-384.399e-21,411.604e-18,68.2577e-18,127.347e-18
180e-3,0,480e-3,20,14e-9,6.5137e-6,110.623e-18,355.858e-3,264.471e-9,196.821e-9,-745.623e-21,416.667e-18,69.5316e-18,131.135e-18
200e-3,0,480e-3,20,14e-9,12.5227e-6,111.981e-18,355.858e-3,509.919e-9,380.812e-9,-1.4358e-18,422.72e-18,70.8793e-18,135.841e-18
220e-3,0,480e-3,20,14e-9,23.8033e-6,113.426e-18,355.858e-3,974.453e-9,732.516e-9,-2.7275e-18,430.672e-18,72.3045e-18,142.367e-18
240e-3,0,480e-3,20,14e-9,44.347e-6,114.965e-18,355.858e-3,1.8327e-6,1.3942e-6,-5.0573e-18,441.946e-18,73.8102e-18,152.136e-18
260e-3,0,480e-3,20,14e-9,79.9476e-6,116.612e-18,355.858e-3,3.3564e-6,2.6065e-6,-9.0072e-18,458.338e-18,75.4014e-18,166.937e-18
280e-3,0,480e-3,20,14e-9,137.343e-6,118.381e-18,355.858e-3,5.9027e-6,4.7377e-6,-15.11e-18,481.262e-18,77.0903e-18,188.172e-18
300e-3,0,480e-3,20,14e-9,221.965e-6,120.293e-18,355.858e-3,9.8363e-6,8.2825e-6,-23.4762e-18,510.548e-18,78.9023e-18,215.645e-18
320e-3,0,480e-3,20,14e-9,335.786e-6,122.372e-18,355.858e-3,15.4063e-6,13.8118e-6,-33.5786e-18,544.046e-18,80.8747e-18,247.171e-18
340e-3,0,480e-3,20,14e-9,477.251e-6,124.638e-18,355.858e-3,22.6731e-6,21.8988e-6,-44.5332e-18,578.844e-18,83.0443e-18,279.8e-18
360e-3,0,480e-3,20,14e-9,642.801e-6,127.106e-18,355.858e-3,31.5368e-6,33.0626e-6,-55.6197e-18,612.848e-18,85.4375e-18,311.41e-18
380e-3,0,480e-3,20,14e-9,828.149e-6,129.786e-18,355.858e-3,41.8161e-6,47.7428e-6,-66.549e-18,645.308e-18,88.0697e-18,341.238e-18
400e-3,0,480e-3,20,14e-9,1.0286e-3,132.688e-18,355.858e-3,53.3181e-6,66.2898e-6,-77.4143e-18,676.475e-18,90.9517e-18,369.523e-18
420e-3,0,480e-3,20,14e-9,1.2393e-3,135.819e-18,355.858e-3,65.8725e-6,88.9573e-6,-88.5287e-18,707.086e-18,94.0962e-18,396.99e-18
440e-3,0,480e-3,20,14e-9,1.4545e-3,139.192e-18,355.858e-3,79.3434e-6,115.893e-6,-100.279e-18,738.015e-18,97.5213e-18,424.494e-18
460e-3,0,480e-3,20,14e-9,1.6684e-3,142.818e-18,355.858e-3,93.6324e-6,147.13e-6,-113e-18,770.043e-18,101.25e-18,452.793e-18
480e-3,0,480e-3,20,14e-9,1.8748e-3,146.702e-18,355.858e-3,108.683e-6,182.58e-6,-126.855e-18,803.66e-18,105.3e-18,482.36e-18
500e-3,0,480e-3,20,14e-9,2.0683e-3,150.837e-18,355.858e-3,124.492e-6,222.037e-6,-141.748e-18,838.908e-18,109.678e-18,513.23e-18
520e-3,0,480e-3,20,14e-9,2.2447e-3,155.198e-18,355.858e-3,141.121e-6,265.2e-6,-157.343e-18,875.365e-18,114.361e-18,545.003e-18
540e-3,0,480e-3,20,14e-9,2.4009e-3,159.742e-18,355.858e-3,158.696e-6,311.692e-6,-173.191e-18,912.338e-18,119.307e-18,577.031e-18
560e-3,0,480e-3,20,14e-9,2.5357e-3,164.414e-18,355.858e-3,177.379e-6,361.095e-6,-188.885e-18,949.122e-18,124.455e-18,608.667e-18
580e-3,0,480e-3,20,14e-9,2.6487e-3,169.16e-18,355.858e-3,197.334e-6,412.975e-6,-204.131e-18,985.158e-18,129.741e-18,639.417e-18
600e-3,0,480e-3,20,14e-9,2.7408e-3,173.922e-18,355.858e-3,218.697e-6,466.906e-6,-218.754e-18,1.0200e-15,135.104e-18,668.967e-18
620e-3,0,480e-3,20,14e-9,2.8133e-3,178.652e-18,355.858e-3,241.56e-6,522.479e-6,-232.665e-18,1.0536e-15,140.491e-18,697.151e-18
640e-3,0,480e-3,20,14e-9,2.8676e-3,183.307e-18,355.858e-3,265.976e-6,579.319e-6,-245.832e-18,1.0857e-15,145.856e-18,723.895e-18
660e-3,0,480e-3,20,14e-9,2.9056e-3,187.855e-18,355.858e-3,291.956e-6,637.078e-6,-258.25e-18,1.1163e-15,151.166e-18,749.185e-18
680e-3,0,480e-3,20,14e-9,2.9288e-3,192.273e-18,355.858e-3,319.483e-6,695.446e-6,-269.936e-18,1.1454e-15,156.396e-18,773.04e-18
700e-3,0,480e-3,20,14e-9,2.9388e-3,196.549e-18,355.858e-3,348.51e-6,754.143e-6,-280.91e-18,1.1730e-15,161.533e-18,795.494e-18
720e-3,0,480e-3,20,14e-9,2.9370e-3,200.681e-18,355.858e-3,378.969e-6,812.92e-6,-291.199e-18,1.1991e-15,166.574e-18,816.592e-18
740e-3,0,480e-3,20,14e-9,2.9249e-3,204.673e-18,355.858e-3,410.775e-6,871.557e-6,-300.828e-18,1.2239e-15,171.521e-18,836.384e-18
760e-3,0,480e-3,20,14e-9,2.9035e-3,208.535e-18,355.858e-3,443.824e-6,929.856e-6,-309.826e-18,1.2473e-15,176.384e-18,854.919e-18
780e-3,0,480e-3,20,14e-9,2.8739e-3,212.28e-18,355.858e-3,478e-6,987.644e-6,-318.218e-18,1.2694e-15,181.175e-18,872.249e-18
800e-3,0,480e-3,20,14e-9,2.8372e-3,215.924e-18,355.858e-3,513.177e-6,1.0447e-3,-326.03e-18,1.2903e-15,185.907e-18,888.426e-18
0,0,480e-3,40,14e-9,33.004e-9,202.596e-18,355.662e-3,1.3520e-9,995.539e-12,-3.6612e-21,755.561e-18,120.436e-18,203.125e-18
20e-3,0,480e-3,40,14e-9,64.2709e-9,204.262e-18,355.662e-3,2.6328e-9,1.9332e-9,-7.1557e-21,763.45e-18,122.102e-18,209.348e-18
40e-3,0,480e-3,40,14e-9,125.155e-9,206.012e-18,355.662e-3,5.1271e-9,3.7598e-9,-13.9859e-21,771.559e-18,123.852e-18,215.707e-18
60e-3,0,480e-3,40,14e-9,243.701e-9,207.853e-18,355.662e-3,9.9837e-9,7.3173e-9,-27.3343e-21,779.837e-18,125.692e-18,222.144e-18
80e-3,0,480e-3,40,14e-9,474.474e-9,209.792e-18,355.662e-3,19.4389e-9,14.2443e-9,-53.4175e-21,788.234e-18,127.63e-18,228.604e-18
100e-3,0,480e-3,40,14e-9,923.564e-9,211.835e-18,355.662e-3,37.8419e-9,27.7298e-9,-104.366e-21,796.717e-18,129.673e-18,235.044e-18
120e-3,0,480e-3,40,14e-9,1.7969e-6,213.993e-18,355.662e-3,73.6413e-9,53.9738e-9,-203.809e-21,805.291e-18,131.829e-18,241.462e-18
140e-3,0,480e-3,40,14e-9,3.493e-6,216.273e-18,355.662e-3,143.21e-9,105.012e-9,-397.608e-21,814.045e-18,134.106e-18,247.938e-18
160e-3,0,480e-3,40,14e-9,6.7785e-6,218.687e-18,355.662e-3,278.133e-9,204.142e-9,-774.163e-21,823.226e-18,136.514e-18,254.712e-18
180e-3,0,480e-3,40,14e-9,13.1115e-6,221.245e-18,355.662e-3,538.8e-9,396.199e-9,-1.5015e-18,833.367e-18,139.061e-18,262.307e-18
200e-3,0,480e-3,40,14e-9,25.2049e-6,223.961e-18,355.662e-3,1.0387e-6,766.539e-9,-2.8912e-18,845.502e-18,141.754e-18,271.749e-18
220e-3,0,480e-3,40,14e-9,47.9027e-6,226.849e-18,355.662e-3,1.9846e-6,1.4743e-6,-5.4913e-18,861.458e-18,144.599e-18,284.858e-18
240e-3,0,480e-3,40,14e-9,89.2232e-6,229.926e-18,355.662e-3,3.7316e-6,2.8059e-6,-10.1788e-18,884.09e-18,147.603e-18,304.487e-18
260e-3,0,480e-3,40,14e-9,160.785e-6,233.215e-18,355.662e-3,6.8303e-6,5.2444e-6,-18.1199e-18,916.993e-18,150.772e-18,334.221e-18
280e-3,0,480e-3,40,14e-9,276.065e-6,236.748e-18,355.662e-3,12.0035e-6,9.5293e-6,-30.3761e-18,962.973e-18,154.131e-18,376.843e-18
300e-3,0,480e-3,40,14e-9,445.873e-6,240.565e-18,355.662e-3,19.9841e-6,16.6522e-6,-47.1573e-18,1.0216e-15,157.73e-18,431.923e-18
320e-3,0,480e-3,40,14e-9,674.082e-6,244.714e-18,355.662e-3,31.2691e-6,27.7553e-6,-67.3969e-18,1.0887e-15,161.646e-18,495.056e-18
340e-3,0,480e-3,40,14e-9,957.521e-6,249.235e-18,355.662e-3,45.9746e-6,43.9845e-6,-89.3246e-18,1.1583e-15,165.956e-18,560.341e-18
360e-3,0,480e-3,40,14e-9,1.2890e-3,254.162e-18,355.662e-3,63.8941e-6,66.377e-6,-111.506e-18,1.2262e-15,170.715e-18,623.56e-18
380e-3,0,480e-3,40,14e-9,1.6600e-3,259.513e-18,355.662e-3,84.6607e-6,95.8101e-6,-133.372e-18,1.2911e-15,175.953e-18,683.211e-18
400e-3,0,480e-3,40,14e-9,2.0613e-3,265.307e-18,355.662e-3,107.884e-6,132.982e-6,-155.114e-18,1.3534e-15,181.692e-18,739.785e-18
420e-3,0,480e-3,40,14e-9,2.4828e-3,271.561e-18,355.662e-3,133.218e-6,178.4e-6,-177.362e-18,1.4146e-15,187.957e-18,794.737e-18
440e-3,0,480e-3,40,14e-9,2.9133e-3,278.297e-18,355.662e-3,160.388e-6,232.356e-6,-200.89e-18,1.4765e-15,194.784e-18,849.78e-18
460e-3,0,480e-3,40,14e-9,3.3409e-3,285.538e-18,355.662e-3,189.192e-6,294.914e-6,-226.366e-18,1.5406e-15,202.216e-18,906.428e-18
480e-3,0,480e-3,40,14e-9,3.7535e-3,293.295e-18,355.662e-3,219.51e-6,365.893e-6,-254.112e-18,1.6079e-15,210.293e-18,965.617e-18
500e-3,0,480e-3,40,14e-9,4.1403e-3,301.553e-18,355.662e-3,251.333e-6,444.884e-6,-283.931e-18,1.6784e-15,219.022e-18,1.0274e-15
520e-3,0,480e-3,40,14e-9,4.4926e-3,310.262e-18,355.662e-3,284.781e-6,531.278e-6,-315.144e-18,1.7513e-15,228.363e-18,1.091e-15
540e-3,0,480e-3,40,14e-9,4.8047e-3,319.335e-18,355.662e-3,320.103e-6,624.323e-6,-346.857e-18,1.8253e-15,238.226e-18,1.1550e-15
560e-3,0,480e-3,40,14e-9,5.0738e-3,328.666e-18,355.662e-3,357.625e-6,723.182e-6,-378.254e-18,1.8988e-15,248.493e-18,1.2183e-15
580e-3,0,480e-3,40,14e-9,5.2995e-3,338.143e-18,355.662e-3,397.672e-6,826.987e-6,-408.752e-18,1.9709e-15,259.038e-18,1.2798e-15
600e-3,0,480e-3,40,14e-9,5.4833e-3,347.654e-18,355.662e-3,440.516e-6,934.884e-6,-438e-18,2.0407e-15,269.738e-18,1.3389e-15
620e-3,0,480e-3,40,14e-9,5.6279e-3,357.101e-18,355.662e-3,486.344e-6,1.0460e-3,-465.823e-18,2.1078e-15,280.486e-18,1.3953e-15
640e-3,0,480e-3,40,14e-9,5.7362e-3,366.398e-18,355.662e-3,535.259e-6,1.1597e-3,-492.155e-18,2.1720e-15,291.192e-18,1.4488e-15
660e-3,0,480e-3,40,14e-9,5.8118e-3,375.482e-18,355.662e-3,587.288e-6,1.2752e-3,-516.991e-18,2.2332e-15,301.787e-18,1.4994e-15
680e-3,0,480e-3,40,14e-9,5.8579e-3,384.307e-18,355.662e-3,642.394e-6,1.3920e-3,-540.361e-18,2.2913e-15,312.224e-18,1.5471e-15
700e-3,0,480e-3,40,14e-9,5.8777e-3,392.849e-18,355.662e-3,700.486e-6,1.5094e-3,-562.308e-18,2.3465e-15,322.477e-18,1.5920e-15
720e-3,0,480e-3,40,14e-9,5.8740e-3,401.103e-18,355.662e-3,761.43e-6,1.6269e-3,-582.884e-18,2.3987e-15,332.538e-18,1.6342e-15
740e-3,0,480e-3,40,14e-9,5.8495e-3,409.077e-18,355.662e-3,825.055e-6,1.7442e-3,-602.143e-18,2.4482e-15,342.414e-18,1.6738e-15
760e-3,0,480e-3,40,14e-9,5.8065e-3,416.791e-18,355.662e-3,891.155e-6,1.8608e-3,-620.137e-18,2.495e-15,352.121e-18,1.7108e-15
780e-3,0,480e-3,40,14e-9,5.7473e-3,424.272e-18,355.662e-3,959.5e-6,1.9764e-3,-636.919e-18,2.5392e-15,361.686e-18,1.7455e-15
800e-3,0,480e-3,40,14e-9,5.6736e-3,431.552e-18,355.662e-3,1.0298e-3,2.0906e-3,-652.542e-18,2.5810e-15,371.136e-18,1.7778e-15
0,0,500e-3,2,14e-9,1.4886e-9,10.0385e-18,359.412e-3,45.8808e-12,44.9583e-12,-159.06e-24,37.6985e-18,5.9423e-18,10.1562e-18
20e-3,0,500e-3,2,14e-9,2.8988e-9,10.1179e-18,359.412e-3,89.3481e-12,87.2472e-12,-310.873e-24,38.089e-18,6.0217e-18,10.4672e-18
40e-3,0,500e-3,2,14e-9,5.6450e-9,10.2012e-18,359.412e-3,173.992e-12,169.63e-12,-607.585e-24,38.4901e-18,6.1051e-18,10.785e-18
60e-3,0,500e-3,2,14e-9,10.992e-9,10.2887e-18,359.412e-3,338.812e-12,330.081e-12,-1.1874e-21,38.8992e-18,6.1926e-18,11.1066e-18
80e-3,0,500e-3,2,14e-9,21.4016e-9,10.3808e-18,359.412e-3,659.713e-12,642.523e-12,-2.3205e-21,39.3137e-18,6.2846e-18,11.429e-18
100e-3,0,500e-3,2,14e-9,41.6604e-9,10.4777e-18,359.412e-3,1.2843e-9,1.2508e-9,-4.5340e-21,39.7315e-18,6.3816e-18,11.7499e-18
120e-3,0,500e-3,2,14e-9,81.0633e-9,10.5799e-18,359.412e-3,2.4997e-9,2.4346e-9,-8.8550e-21,40.1525e-18,6.4838e-18,12.0686e-18
140e-3,0,500e-3,2,14e-9,157.61e-9,10.6879e-18,359.412e-3,4.8625e-9,4.7374e-9,-17.2788e-21,40.5801e-18,6.5919e-18,12.3882e-18
160e-3,0,500e-3,2,14e-9,305.975e-9,10.8021e-18,359.412e-3,9.4487e-9,9.2111e-9,-33.6578e-21,41.0248e-18,6.7062e-18,12.7186e-18
180e-3,0,500e-3,2,14e-9,592.268e-9,10.9231e-18,359.412e-3,18.3226e-9,17.8835e-9,-65.3415e-21,41.5101e-18,6.8274e-18,13.0827e-18
200e-3,0,500e-3,2,14e-9,1.1401e-6,11.0516e-18,359.412e-3,35.3912e-9,34.6238e-9,-126.029e-21,42.082e-18,6.9563e-18,13.5257e-18
220e-3,0,500e-3,2,14e-9,2.1721e-6,11.1886e-18,359.412e-3,67.8586e-9,66.6816e-9,-240.142e-21,42.8232e-18,7.0941e-18,14.1291e-18
240e-3,0,500e-3,2,14e-9,4.0631e-6,11.3352e-18,359.412e-3,128.384e-9,127.194e-9,-447.649e-21,43.8665e-18,7.2420e-18,15.0244e-18
260e-3,0,500e-3,2,14e-9,7.3714e-6,11.493e-18,359.412e-3,237.387e-9,238.626e-9,-804.154e-21,45.388e-18,7.4021e-18,16.3859e-18
280e-3,0,500e-3,2,14e-9,12.7739e-6,11.6638e-18,359.412e-3,423.404e-9,436.03e-9,-1.3654e-18,47.5442e-18,7.5766e-18,18.3675e-18
300e-3,0,500e-3,2,14e-9,20.8547e-6,11.8499e-18,359.412e-3,718.288e-9,767.516e-9,-2.1527e-18,50.3536e-18,7.7680e-18,20.9856e-18
320e-3,0,500e-3,2,14e-9,31.868e-6,12.053e-18,359.412e-3,1.1472e-6,1.2898e-6,-3.1246e-18,53.6318e-18,7.9779e-18,24.0538e-18
340e-3,0,500e-3,2,14e-9,45.6942e-6,12.2746e-18,359.412e-3,1.7202e-6,2.0610e-6,-4.1964e-18,57.0884e-18,8.2076e-18,27.2808e-18
360e-3,0,500e-3,2,14e-9,61.9885e-6,12.5155e-18,359.412e-3,2.4319e-6,3.1341e-6,-5.2911e-18,60.4921e-18,8.4577e-18,30.4343e-18
380e-3,0,500e-3,2,14e-9,80.325e-6,12.7765e-18,359.412e-3,3.2682e-6,4.5542e-6,-6.3722e-18,63.7452e-18,8.7291e-18,33.416e-18
400e-3,0,500e-3,2,14e-9,100.247e-6,13.0587e-18,359.412e-3,4.2128e-6,6.3576e-6,-7.4430e-18,66.8584e-18,9.0230e-18,36.2354e-18
420e-3,0,500e-3,2,14e-9,121.263e-6,13.3632e-18,359.412e-3,5.2514e-6,8.5714e-6,-8.5315e-18,69.8993e-18,9.3410e-18,38.9582e-18
440e-3,0,500e-3,2,14e-9,142.831e-6,13.6914e-18,359.412e-3,6.3730e-6,11.2119e-6,-9.6753e-18,72.9541e-18,9.6857e-18,41.6683e-18
460e-3,0,500e-3,2,14e-9,164.361e-6,14.0451e-18,359.412e-3,7.5702e-6,14.2844e-6,-10.9095e-18,76.1037e-18,10.0598e-18,44.4439e-18
480e-3,0,500e-3,2,14e-9,185.254e-6,14.4252e-18,359.412e-3,8.8393e-6,17.7821e-6,-12.2545e-18,79.4045e-18,10.4659e-18,47.3386e-18
500e-3,0,500e-3,2,14e-9,204.952e-6,14.8318e-18,359.412e-3,10.1806e-6,21.6865e-6,-13.7068e-18,82.8712e-18,10.9052e-18,50.366e-18
520e-3,0,500e-3,2,14e-9,223.006e-6,15.2629e-18,359.412e-3,11.5996e-6,25.9692e-6,-15.2376e-18,86.4716e-18,11.3763e-18,53.4953e-18
540e-3,0,500e-3,2,14e-9,239.105e-6,15.7149e-18,359.412e-3,13.1076e-6,30.5937e-6,-16.8043e-18,90.1413e-18,11.8754e-18,56.6659e-18
560e-3,0,500e-3,2,14e-9,253.087e-6,16.1829e-18,359.412e-3,14.7198e-6,35.5192e-6,-18.3648e-18,93.8093e-18,12.397e-18,59.8123e-18
580e-3,0,500e-3,2,14e-9,264.911e-6,16.6613e-18,359.412e-3,16.4518e-6,40.7028e-6,-19.8874e-18,97.4165e-18,12.9347e-18,62.8818e-18
600e-3,0,500e-3,2,14e-9,274.634e-6,17.1446e-18,359.412e-3,18.3171e-6,46.1017e-6,-21.3525e-18,100.922e-18,13.4825e-18,65.8396e-18
620e-3,0,500e-3,2,14e-9,282.371e-6,17.6275e-18,359.412e-3,20.3255e-6,51.6749e-6,-22.7495e-18,104.301e-18,14.0345e-18,68.6663e-18
640e-3,0,500e-3,2,14e-9,288.274e-6,18.1053e-18,359.412e-3,22.4823e-6,57.3843e-6,-24.0742e-18,107.539e-18,14.5857e-18,71.3528e-18
660e-3,0,500e-3,2,14e-9,292.505e-6,18.5738e-18,359.412e-3,24.7893e-6,63.1947e-6,-25.3257e-18,110.629e-18,15.1318e-18,73.8968e-18
680e-3,0,500e-3,2,14e-9,295.229e-6,19.0301e-18,359.412e-3,27.2452e-6,69.0744e-6,-26.505e-18,113.569e-18,15.6697e-18,76.2992e-18
700e-3,0,500e-3,2,14e-9,296.6e-6,19.4718e-18,359.412e-3,29.8458e-6,74.9948e-6,-27.6142e-18,116.361e-18,16.1971e-18,78.5634e-18
720e-3,0,500e-3,2,14e-9,296.766e-6,19.8981e-18,359.412e-3,32.5854e-6,80.9304e-6,-28.6558e-18,119.006e-18,16.7129e-18,80.6934e-18
740e-3,0,500e-3,2,14e-9,295.858e-6,20.3086e-18,359.412e-3,35.4559e-6,86.8583e-6,-29.6322e-18,121.511e-18,17.2168e-18,82.6941e-18
760e-3,0,500e-3,2,14e-9,293.996e-6,20.7038e-18,359.412e-3,38.4483e-6,92.7584e-6,-30.5462e-18,123.88e-18,17.7092e-18,84.5703e-18
780e-3,0,500e-3,2,14e-9,291.288e-6,21.0848e-18,359.412e-3,41.5519e-6,98.6126e-6,-31.4002e-18,126.118e-18,18.1912e-18,86.3272e-18
800e-3,0,500e-3,2,14e-9,287.83e-6,21.453e-18,359.412e-3,44.7552e-6,104.405e-6,-32.197e-18,128.234e-18,18.664e-18,87.9697e-18
0,0,500e-3,6,14e-9,4.8926e-9,30.1154e-18,356.673e-3,182.865e-12,147.685e-12,-526.239e-24,113.096e-18,17.8271e-18,30.4687e-18
