vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs
800e-3,0,440e-3,20,14e-9,2.8339e-3,450.122e-18,-345.422e-3,616.621e-6,-1.0373e-3,-313.752e-18,1.2823e-15,250.417e-18,940.716e-18
0,0,440e-3,40,14e-9,46.7262e-9,679.172e-18,-344.247e-3,1.4460e-9,-1.4116e-9,-5.4295e-21,799.604e-18,272.475e-18,344.729e-18
20e-3,0,440e-3,40,14e-9,90.6004e-9,680.773e-18,-344.247e-3,2.8038e-9,-2.7368e-9,-10.6503e-21,807.472e-18,274.076e-18,350.996e-18
40e-3,0,440e-3,40,14e-9,175.663e-9,682.46e-18,-344.247e-3,5.4362e-9,-5.3062e-9,-20.8888e-21,815.73e-18,275.763e-18,357.567e-18
60e-3,0,440e-3,40,14e-9,340.558e-9,684.241e-18,-344.247e-3,10.5394e-9,-10.2879e-9,-40.9623e-21,824.363e-18,277.543e-18,364.42e-18
80e-3,0,440e-3,40,14e-9,660.126e-9,686.124e-18,-344.247e-3,20.4301e-9,-19.9449e-9,-80.303e-21,833.356e-18,279.423e-18,371.533e-18
100e-3,0,440e-3,40,14e-9,1.2791e-6,688.116e-18,-344.247e-3,39.5917e-9,-38.6608e-9,-157.348e-21,842.719e-18,281.411e-18,378.908e-18
120e-3,0,440e-3,40,14e-9,2.4770e-6,690.229e-18,-344.247e-3,76.6836e-9,-74.915e-9,-308.03e-21,852.515e-18,283.515e-18,386.6e-18
140e-3,0,440e-3,40,14e-9,4.7906e-6,692.471e-18,-344.247e-3,148.371e-9,-145.076e-9,-601.962e-21,862.934e-18,285.742e-18,394.792e-18
160e-3,0,440e-3,40,14e-9,9.2432e-6,694.857e-18,-344.247e-3,286.501e-9,-280.609e-9,-1.1724e-18,874.408e-18,288.096e-18,403.911e-18
180e-3,0,440e-3,40,14e-9,17.7537e-6,697.399e-18,-344.247e-3,551.135e-9,-541.518e-9,-2.2695e-18,887.816e-18,290.58e-18,414.836e-18
200e-3,0,440e-3,40,14e-9,33.8137e-6,700.115e-18,-344.247e-3,1.0527e-6,-1.0405e-6,-4.3418e-18,904.777e-18,293.187e-18,429.189e-18
220e-3,0,440e-3,40,14e-9,63.4358e-6,703.027e-18,-344.247e-3,1.9856e-6,-1.9837e-6,-8.1338e-18,927.938e-18,295.905e-18,449.633e-18
240e-3,0,440e-3,40,14e-9,116.011e-6,706.164e-18,-344.247e-3,3.6659e-6,-3.7302e-6,-14.7064e-18,960.863e-18,298.721e-18,479.742e-18
260e-3,0,440e-3,40,14e-9,204.007e-6,709.57e-18,-344.247e-3,6.5485e-6,-6.8601e-6,-25.1874e-18,1.0068e-15,301.648e-18,522.771e-18
280e-3,0,440e-3,40,14e-9,340.223e-6,713.308e-18,-344.247e-3,11.1856e-6,-12.2129e-6,-40.1457e-18,1.0664e-15,304.766e-18,579.25e-18
300e-3,0,440e-3,40,14e-9,533.261e-6,717.452e-18,-344.247e-3,18.124e-6,-20.8496e-6,-59.0275e-18,1.1362e-15,308.229e-18,645.578e-18
320e-3,0,440e-3,40,14e-9,784.505e-6,722.072e-18,-344.247e-3,27.8111e-6,-33.933e-6,-80.3942e-18,1.2104e-15,312.204e-18,715.808e-18
340e-3,0,440e-3,40,14e-9,1.0886e-3,727.208e-18,-344.247e-3,40.5654e-6,-52.5836e-6,-102.827e-18,1.2841e-15,316.808e-18,784.976e-18
360e-3,0,440e-3,40,14e-9,1.4363e-3,732.871e-18,-344.247e-3,56.5967e-6,-77.7707e-6,-125.613e-18,1.3552e-15,322.078e-18,850.788e-18
380e-3,0,440e-3,40,14e-9,1.8162e-3,739.045e-18,-344.247e-3,76.0312e-6,-110.253e-6,-148.845e-18,1.4236e-15,327.991e-18,913.304e-18
400e-3,0,440e-3,40,14e-9,2.2160e-3,745.694e-18,-344.247e-3,98.9257e-6,-150.552e-6,-173.167e-18,1.4908e-15,334.488e-18,973.919e-18
420e-3,0,440e-3,40,14e-9,2.6235e-3,752.773e-18,-344.247e-3,125.276e-6,-198.945e-6,-199.382e-18,1.5583e-15,341.497e-18,1.0344e-15
440e-3,0,440e-3,40,14e-9,3.0271e-3,760.233e-18,-344.247e-3,155.03e-6,-255.469e-6,-228.026e-18,1.6274e-15,348.946e-18,1.0961e-15
460e-3,0,440e-3,40,14e-9,3.4163e-3,768.029e-18,-344.247e-3,188.102e-6,-319.936e-6,-259.017e-18,1.6985e-15,356.773e-18,1.1594e-15
480e-3,0,440e-3,40,14e-9,3.7826e-3,776.119e-18,-344.247e-3,224.399e-6,-391.971e-6,-291.59e-18,1.7709e-15,364.933e-18,1.2235e-15
500e-3,0,440e-3,40,14e-9,4.1201e-3,784.464e-18,-344.247e-3,263.839e-6,-471.051e-6,-324.596e-18,1.8429e-15,373.39e-18,1.2872e-15
520e-3,0,440e-3,40,14e-9,4.4250e-3,793.017e-18,-344.247e-3,306.357e-6,-556.558e-6,-356.92e-18,1.9133e-15,382.103e-18,1.3488e-15
540e-3,0,440e-3,40,14e-9,4.6958e-3,801.719e-18,-344.247e-3,351.914e-6,-647.824e-6,-387.756e-18,1.9809e-15,391.023e-18,1.4074e-15
560e-3,0,440e-3,40,14e-9,4.9322e-3,810.497e-18,-344.247e-3,400.495e-6,-744.162e-6,-416.658e-18,2.0450e-15,400.083e-18,1.4625e-15
580e-3,0,440e-3,40,14e-9,5.1352e-3,819.27e-18,-344.247e-3,452.106e-6,-844.892e-6,-443.458e-18,2.1054e-15,409.209e-18,1.5138e-15
600e-3,0,440e-3,40,14e-9,5.3061e-3,827.951e-18,-344.247e-3,506.773e-6,-949.359e-6,-468.166e-18,2.1620e-15,418.323e-18,1.5613e-15
620e-3,0,440e-3,40,14e-9,5.4467e-3,836.461e-18,-344.247e-3,564.54e-6,-1.0569e-3,-490.881e-18,2.2151e-15,427.349e-18,1.6054e-15
640e-3,0,440e-3,40,14e-9,5.5589e-3,844.729e-18,-344.247e-3,625.47e-6,-1.1670e-3,-511.747e-18,2.2648e-15,436.225e-18,1.6462e-15
660e-3,0,440e-3,40,14e-9,5.6447e-3,852.706e-18,-344.247e-3,689.64e-6,-1.2791e-3,-530.912e-18,2.3113e-15,444.91e-18,1.684e-15
680e-3,0,440e-3,40,14e-9,5.7060e-3,860.362e-18,-344.247e-3,757.144e-6,-1.3926e-3,-548.523e-18,2.3548e-15,453.38e-18,1.7190e-15
700e-3,0,440e-3,40,14e-9,5.7449e-3,867.69e-18,-344.247e-3,828.087e-6,-1.5072e-3,-564.714e-18,2.3955e-15,461.639e-18,1.7515e-15
720e-3,0,440e-3,40,14e-9,5.7632e-3,874.706e-18,-344.247e-3,902.584e-6,-1.6223e-3,-579.604e-18,2.4338e-15,469.71e-18,1.7817e-15
740e-3,0,440e-3,40,14e-9,5.7627e-3,881.442e-18,-344.247e-3,980.759e-6,-1.7376e-3,-593.298e-18,2.4698e-15,477.637e-18,1.8097e-15
760e-3,0,440e-3,40,14e-9,5.7451e-3,887.945e-18,-344.247e-3,1.0627e-3,-1.8527e-3,-605.886e-18,2.5037e-15,485.478e-18,1.8358e-15
780e-3,0,440e-3,40,14e-9,5.7119e-3,894.274e-18,-344.247e-3,1.1486e-3,-1.9673e-3,-617.446e-18,2.5357e-15,493.303e-18,1.8600e-15
800e-3,0,440e-3,40,14e-9,5.6645e-3,900.492e-18,-344.247e-3,1.2386e-3,-2.0811e-3,-628.047e-18,2.5661e-15,501.188e-18,1.8826e-15
0,0,460e-3,2,14e-9,1.6804e-9,33.6751e-18,-354.464e-3,51.1676e-12,-50.772e-12,-189.659e-24,39.8015e-18,13.5277e-18,17.1538e-18
20e-3,0,460e-3,2,14e-9,3.2583e-9,33.7501e-18,-354.464e-3,99.2126e-12,-98.4303e-12,-372.093e-24,40.1854e-18,13.6027e-18,17.4627e-18
40e-3,0,460e-3,2,14e-9,6.3176e-9,33.8291e-18,-354.464e-3,192.365e-12,-190.838e-12,-729.928e-24,40.5886e-18,13.6816e-18,17.787e-18
60e-3,0,460e-3,2,14e-9,12.2487e-9,33.9122e-18,-354.464e-3,372.961e-12,-370.006e-12,-1.4316e-21,41.0101e-18,13.7647e-18,18.1254e-18
80e-3,0,460e-3,2,14e-9,23.7449e-9,34e-18,-354.464e-3,723.027e-12,-717.355e-12,-2.8074e-21,41.4489e-18,13.8524e-18,18.4766e-18
100e-3,0,460e-3,2,14e-9,46.0201e-9,34.0927e-18,-354.464e-3,1.4013e-9,-1.3906e-9,-5.5031e-21,41.9046e-18,13.9449e-18,18.8397e-18
120e-3,0,460e-3,2,14e-9,89.1504e-9,34.1908e-18,-354.464e-3,2.7151e-9,-2.6952e-9,-10.7801e-21,42.3783e-18,14.0427e-18,19.2156e-18
140e-3,0,460e-3,2,14e-9,172.549e-9,34.2947e-18,-354.464e-3,5.2565e-9,-5.2213e-9,-21.0906e-21,42.8757e-18,14.1461e-18,19.6096e-18
160e-3,0,460e-3,2,14e-9,333.393e-9,34.4051e-18,-354.464e-3,10.162e-9,-10.1064e-9,-41.1646e-21,43.4111e-18,14.2553e-18,20.0357e-18
180e-3,0,460e-3,2,14e-9,642.065e-9,34.5224e-18,-354.464e-3,19.5911e-9,-19.5297e-9,-79.9836e-21,44.0153e-18,14.3705e-18,20.5247e-18
200e-3,0,460e-3,2,14e-9,1.2289e-6,34.6475e-18,-354.464e-3,37.5736e-9,-37.6214e-9,-154.095e-21,44.7482e-18,14.4916e-18,21.1366e-18
220e-3,0,460e-3,2,14e-9,2.3258e-6,34.7812e-18,-354.464e-3,71.3791e-9,-72.0532e-9,-292.278e-21,45.7145e-18,14.6179e-18,21.9766e-18
240e-3,0,460e-3,2,14e-9,4.316e-6,34.9246e-18,-354.464e-3,133.36e-9,-136.569e-9,-539.426e-21,47.0719e-18,14.7486e-18,23.2033e-18
260e-3,0,460e-3,2,14e-9,7.7575e-6,35.0795e-18,-354.464e-3,242.518e-9,-254.342e-9,-952.517e-21,49.0029e-18,14.8834e-18,24.9995e-18
280e-3,0,460e-3,2,14e-9,13.3135e-6,35.2483e-18,-354.464e-3,424.036e-9,-460.987e-9,-1.5787e-18,51.6212e-18,15.024e-18,27.4771e-18
300e-3,0,460e-3,2,14e-9,21.5548e-6,35.4344e-18,-354.464e-3,705.41e-9,-804.857e-9,-2.4212e-18,54.8583e-18,15.1764e-18,30.562e-18
320e-3,0,460e-3,2,14e-9,32.7457e-6,35.6414e-18,-354.464e-3,1.1109e-6,-1.3429e-6,-3.4272e-18,58.4661e-18,15.3487e-18,33.9974e-18
340e-3,0,460e-3,2,14e-9,46.7796e-6,35.872e-18,-354.464e-3,1.6586e-6,-2.1337e-6,-4.5207e-18,62.1618e-18,15.5484e-18,37.4934e-18
360e-3,0,460e-3,2,14e-9,63.272e-6,36.1275e-18,-354.464e-3,2.3601e-6,-3.2305e-6,-5.6465e-18,65.7645e-18,15.7793e-18,40.8652e-18
380e-3,0,460e-3,2,14e-9,81.6893e-6,36.4078e-18,-354.464e-3,3.2222e-6,-4.6774e-6,-6.7900e-18,69.2237e-18,16.0417e-18,44.062e-18
400e-3,0,460e-3,2,14e-9,101.433e-6,36.7117e-18,-354.464e-3,4.2481e-6,-6.5069e-6,-7.9719e-18,72.5801e-18,16.3334e-18,47.1267e-18
420e-3,0,460e-3,2,14e-9,121.886e-6,37.0372e-18,-354.464e-3,5.4377e-6,-8.7394e-6,-9.2311e-18,75.9154e-18,16.6514e-18,50.144e-18
440e-3,0,460e-3,2,14e-9,142.437e-6,37.3824e-18,-354.464e-3,6.7879e-6,-11.383e-6,-10.6039e-18,79.3088e-18,16.9921e-18,53.1967e-18
460e-3,0,460e-3,2,14e-9,162.523e-6,37.7451e-18,-354.464e-3,8.2939e-6,-14.4338e-6,-12.103e-18,82.8027e-18,17.3526e-18,56.3301e-18
480e-3,0,460e-3,2,14e-9,181.663e-6,38.1238e-18,-354.464e-3,9.9497e-6,-17.8776e-6,-13.7062e-18,86.3841e-18,17.7307e-18,59.5334e-18
500e-3,0,460e-3,2,14e-9,199.492e-6,38.517e-18,-354.464e-3,11.7496e-6,-21.6916e-6,-15.3624e-18,89.9938e-18,18.1249e-18,62.7489e-18
520e-3,0,460e-3,2,14e-9,215.767e-6,38.9234e-18,-354.464e-3,13.6887e-6,-25.8469e-6,-17.0117e-18,93.5555e-18,18.534e-18,65.9015e-18
540e-3,0,460e-3,2,14e-9,230.359e-6,39.3408e-18,-354.464e-3,15.7631e-6,-30.311e-6,-18.6049e-18,97.0031e-18,18.9565e-18,68.9266e-18
560e-3,0,460e-3,2,14e-9,243.228e-6,39.7666e-18,-354.464e-3,17.9705e-6,-35.0498e-6,-20.1103e-18,100.294e-18,19.3899e-18,71.7837e-18
580e-3,0,460e-3,2,14e-9,254.393e-6,40.1971e-18,-354.464e-3,20.3096e-6,-40.0288e-6,-21.5133e-18,103.406e-18,19.8309e-18,74.4547e-18
600e-3,0,460e-3,2,14e-9,263.912e-6,40.6282e-18,-354.464e-3,22.78e-6,-45.2145e-6,-22.8105e-18,106.333e-18,20.2757e-18,76.9377e-18
620e-3,0,460e-3,2,14e-9,271.867e-6,41.0554e-18,-354.464e-3,25.3826e-6,-50.5748e-6,-24.0052e-18,109.08e-18,20.7202e-18,79.2397e-18
640e-3,0,460e-3,2,14e-9,278.351e-6,41.4746e-18,-354.464e-3,28.1189e-6,-56.0794e-6,-25.1038e-18,111.653e-18,21.1603e-18,81.3725e-18
660e-3,0,460e-3,2,14e-9,283.465e-6,41.8818e-18,-354.464e-3,30.9912e-6,-61.6997e-6,-26.1139e-18,114.062e-18,21.5924e-18,83.3491e-18
680e-3,0,460e-3,2,14e-9,287.309e-6,42.2742e-18,-354.464e-3,34.0028e-6,-67.4095e-6,-27.0432e-18,116.317e-18,22.0141e-18,85.1827e-18
700e-3,0,460e-3,2,14e-9,289.984e-6,42.6499e-18,-354.464e-3,37.1575e-6,-73.1843e-6,-27.8988e-18,118.429e-18,22.4236e-18,86.8855e-18
720e-3,0,460e-3,2,14e-9,291.586e-6,43.0081e-18,-354.464e-3,40.4599e-6,-79.0017e-6,-28.6872e-18,120.409e-18,22.8207e-18,88.4686e-18
740e-3,0,460e-3,2,14e-9,292.207e-6,43.349e-18,-354.464e-3,43.915e-6,-84.8412e-6,-29.4142e-18,122.268e-18,23.2059e-18,89.9421e-18
760e-3,0,460e-3,2,14e-9,291.936e-6,43.6739e-18,-354.464e-3,47.5282e-6,-90.684e-6,-30.0848e-18,124.016e-18,23.5809e-18,91.3146e-18
780e-3,0,460e-3,2,14e-9,290.852e-6,43.985e-18,-354.464e-3,51.3052e-6,-96.5132e-6,-30.7034e-18,125.662e-18,23.9483e-18,92.5938e-18
800e-3,0,460e-3,2,14e-9,289.03e-6,44.2846e-18,-354.464e-3,55.252e-6,-102.313e-6,-31.2738e-18,127.218e-18,24.3113e-18,93.7864e-18
0,0,460e-3,6,14e-9,6.0134e-9,101.068e-18,-349.081e-3,183.11e-12,-181.679e-12,-680.519e-24,119.62e-18,40.6252e-18,51.6347e-18
20e-3,0,460e-3,6,14e-9,11.66e-9,101.295e-18,-349.081e-3,355.044e-12,-352.227e-12,-1.3351e-21,120.783e-18,40.8523e-18,52.5706e-18
40e-3,0,460e-3,6,14e-9,22.6076e-9,101.534e-18,-349.081e-3,688.394e-12,-682.909e-12,-2.6190e-21,122.004e-18,41.0914e-18,53.5522e-18
60e-3,0,460e-3,6,14e-9,43.8305e-9,101.786e-18,-349.081e-3,1.3346e-9,-1.3240e-9,-5.1367e-21,123.279e-18,41.3433e-18,54.5755e-18
80e-3,0,460e-3,6,14e-9,84.9641e-9,102.052e-18,-349.081e-3,2.5872e-9,-2.5669e-9,-10.0723e-21,124.606e-18,41.609e-18,55.637e-18
100e-3,0,460e-3,6,14e-9,164.653e-9,102.333e-18,-349.081e-3,5.0142e-9,-4.9759e-9,-19.7414e-21,125.985e-18,41.8895e-18,56.7352e-18
120e-3,0,460e-3,6,14e-9,318.908e-9,102.631e-18,-349.081e-3,9.7134e-9,-9.6431e-9,-38.6619e-21,127.421e-18,42.186e-18,57.8754e-18
140e-3,0,460e-3,6,14e-9,617.02e-9,102.946e-18,-349.081e-3,18.7996e-9,-18.678e-9,-75.6037e-21,128.938e-18,42.4993e-18,59.0788e-18
160e-3,0,460e-3,6,14e-9,1.1913e-6,103.281e-18,-349.081e-3,36.3227e-9,-36.1405e-9,-147.428e-21,130.588e-18,42.8302e-18,60.3982e-18
180e-3,0,460e-3,6,14e-9,2.2914e-6,103.637e-18,-349.081e-3,69.949e-9,-69.7923e-9,-285.951e-21,132.484e-18,43.1789e-18,61.9448e-18
200e-3,0,460e-3,6,14e-9,4.3752e-6,104.017e-18,-349.081e-3,133.882e-9,-134.28e-9,-549.095e-21,134.835e-18,43.5447e-18,63.9301e-18
220e-3,0,460e-3,6,14e-9,8.2449e-6,104.424e-18,-349.081e-3,253.412e-9,-256.598e-9,-1.0353e-18,137.998e-18,43.9254e-18,66.7123e-18
240e-3,0,460e-3,6,14e-9,15.1895e-6,104.86e-18,-349.081e-3,470.566e-9,-484.456e-9,-1.8918e-18,142.481e-18,44.3187e-18,70.802e-18
260e-3,0,460e-3,6,14e-9,27.0022e-6,105.333e-18,-349.081e-3,847.768e-9,-896.579e-9,-3.2905e-18,148.811e-18,44.7244e-18,76.7264e-18
280e-3,0,460e-3,6,14e-9,45.6644e-6,105.85e-18,-349.081e-3,1.4638e-6,-1.6103e-6,-5.3472e-18,157.209e-18,45.1513e-18,84.6976e-18
300e-3,0,460e-3,6,14e-9,72.6906e-6,106.421e-18,-349.081e-3,2.4001e-6,-2.7791e-6,-8.0243e-18,167.302e-18,45.6192e-18,94.3228e-18
320e-3,0,460e-3,6,14e-9,108.569e-6,107.058e-18,-349.081e-3,3.7247e-6,-4.5772e-6,-11.1316e-18,178.267e-18,46.1535e-18,104.753e-18
340e-3,0,460e-3,6,14e-9,152.718e-6,107.766e-18,-349.081e-3,5.4862e-6,-7.1772e-6,-14.4463e-18,189.309e-18,46.774e-18,115.175e-18
360e-3,0,460e-3,6,14e-9,203.834e-6,108.55e-18,-349.081e-3,7.7152e-6,-10.7324e-6,-17.8337e-18,199.997e-18,47.489e-18,125.148e-18
380e-3,0,460e-3,6,14e-9,260.251e-6,109.406e-18,-349.081e-3,10.4293e-6,-15.3659e-6,-21.2819e-18,210.265e-18,48.2971e-18,134.608e-18
400e-3,0,460e-3,6,14e-9,320.155e-6,110.332e-18,-349.081e-3,13.635e-6,-21.1657e-6,-24.8729e-18,220.283e-18,49.1909e-18,143.732e-18
420e-3,0,460e-3,6,14e-9,381.693e-6,111.321e-18,-349.081e-3,17.3296e-6,-28.183e-6,-28.7275e-18,230.306e-18,50.1605e-18,152.785e-18
440e-3,0,460e-3,6,14e-9,443.067e-6,112.368e-18,-349.081e-3,21.5027e-6,-36.4323e-6,-32.9416e-18,240.55e-18,51.1958e-18,161.994e-18
460e-3,0,460e-3,6,14e-9,502.644e-6,113.466e-18,-349.081e-3,26.1384e-6,-45.8936e-6,-37.5277e-18,251.102e-18,52.2885e-18,171.453e-18
480e-3,0,460e-3,6,14e-9,559.068e-6,114.61e-18,-349.081e-3,31.2191e-6,-56.517e-6,-42.392e-18,261.88e-18,53.4328e-18,181.088e-18
500e-3,0,460e-3,6,14e-9,611.341e-6,115.798e-18,-349.081e-3,36.7278e-6,-68.2286e-6,-47.3683e-18,272.687e-18,54.625e-18,190.702e-18
520e-3,0,460e-3,6,14e-9,658.831e-6,117.025e-18,-349.081e-3,42.6509e-6,-80.9386e-6,-52.2816e-18,283.293e-18,55.8615e-18,200.071e-18
540e-3,0,460e-3,6,14e-9,701.228e-6,118.283e-18,-349.081e-3,48.9782e-6,-94.5478e-6,-56.9966e-18,293.517e-18,57.1371e-18,209.02e-18
560e-3,0,460e-3,6,14e-9,738.463e-6,119.565e-18,-349.081e-3,55.7034e-6,-108.953e-6,-61.4334e-18,303.25e-18,58.444e-18,217.446e-18
580e-3,0,460e-3,6,14e-9,770.631e-6,120.858e-18,-349.081e-3,62.8235e-6,-124.053e-6,-65.558e-18,312.442e-18,59.7719e-18,225.31e-18
600e-3,0,460e-3,6,14e-9,797.926e-6,122.151e-18,-349.081e-3,70.3386e-6,-139.746e-6,-69.3667e-18,321.082e-18,61.1092e-18,232.613e-18
620e-3,0,460e-3,6,14e-9,820.604e-6,123.431e-18,-349.081e-3,78.2514e-6,-155.939e-6,-72.8727e-18,329.186e-18,62.4432e-18,239.383e-18
640e-3,0,460e-3,6,14e-9,838.95e-6,124.683e-18,-349.081e-3,86.5674e-6,-172.541e-6,-76.0964e-18,336.777e-18,63.7622e-18,245.655e-18
660e-3,0,460e-3,6,14e-9,853.267e-6,125.899e-18,-349.081e-3,95.2945e-6,-189.47e-6,-79.0609e-18,343.885e-18,65.0561e-18,251.469e-18
680e-3,0,460e-3,6,14e-9,863.856e-6,127.069e-18,-349.081e-3,104.443e-6,-206.647e-6,-81.7887e-18,350.541e-18,66.3175e-18,256.864e-18
700e-3,0,460e-3,6,14e-9,871.015e-6,128.188e-18,-349.081e-3,114.024e-6,-224.001e-6,-84.3009e-18,356.778e-18,67.5425e-18,261.876e-18
720e-3,0,460e-3,6,14e-9,875.031e-6,129.255e-18,-349.081e-3,124.053e-6,-241.467e-6,-86.6163e-18,362.627e-18,68.7305e-18,266.537e-18
740e-3,0,460e-3,6,14e-9,876.176e-6,130.271e-18,-349.081e-3,134.544e-6,-258.983e-6,-88.7515e-18,368.12e-18,69.8841e-18,270.876e-18
760e-3,0,460e-3,6,14e-9,874.706e-6,131.24e-18,-349.081e-3,145.515e-6,-276.496e-6,-90.7212e-18,373.287e-18,71.0091e-18,274.918e-18
780e-3,0,460e-3,6,14e-9,870.859e-6,132.169e-18,-349.081e-3,156.983e-6,-293.956e-6,-92.5379e-18,378.16e-18,72.1133e-18,278.686e-18
800e-3,0,460e-3,6,14e-9,864.852e-6,133.066e-18,-349.081e-3,168.964e-6,-311.316e-6,-94.2127e-18,382.766e-18,73.2064e-18,282.199e-18
0,0,460e-3,10,14e-9,10.7126e-9,168.46e-18,-347.059e-3,326.2e-12,-323.643e-12,-1.2129e-21,199.439e-18,67.7227e-18,86.1162e-18
20e-3,0,460e-3,10,14e-9,20.7714e-9,168.839e-18,-347.059e-3,632.487e-12,-627.46e-12,-2.3796e-21,201.381e-18,68.1021e-18,87.6792e-18
40e-3,0,460e-3,10,14e-9,40.2734e-9,169.239e-18,-347.059e-3,1.2263e-9,-1.2165e-9,-4.6680e-21,203.42e-18,68.5013e-18,89.3183e-18
60e-3,0,460e-3,10,14e-9,78.0794e-9,169.66e-18,-347.059e-3,2.3775e-9,-2.3586e-9,-9.1554e-21,205.549e-18,68.9219e-18,91.0272e-18
80e-3,0,460e-3,10,14e-9,151.351e-9,170.104e-18,-347.059e-3,4.6088e-9,-4.5727e-9,-17.9518e-21,207.766e-18,69.3657e-18,92.8002e-18
100e-3,0,460e-3,10,14e-9,293.294e-9,170.573e-18,-347.059e-3,8.9319e-9,-8.8639e-9,-35.1831e-21,210.07e-18,69.8342e-18,94.6357e-18
120e-3,0,460e-3,10,14e-9,568.022e-9,171.07e-18,-347.059e-3,17.3015e-9,-17.1772e-9,-68.8959e-21,212.474e-18,70.3293e-18,96.5448e-18
140e-3,0,460e-3,10,14e-9,1.0988e-6,171.597e-18,-347.059e-3,33.4816e-9,-33.2683e-9,-134.7e-21,215.019e-18,70.8525e-18,98.5666e-18
160e-3,0,460e-3,10,14e-9,2.1210e-6,172.157e-18,-347.059e-3,64.6737e-9,-64.3624e-9,-262.562e-21,217.801e-18,71.4049e-18,100.796e-18
180e-3,0,460e-3,10,14e-9,4.0773e-6,172.752e-18,-347.059e-3,124.489e-9,-124.258e-9,-508.887e-21,221.019e-18,71.9867e-18,103.433e-18
200e-3,0,460e-3,10,14e-9,7.7774e-6,173.387e-18,-347.059e-3,238.067e-9,-238.949e-9,-975.837e-21,225.045e-18,72.5965e-18,106.849e-18
220e-3,0,460e-3,10,14e-9,14.6299e-6,174.067e-18,-347.059e-3,449.932e-9,-456.181e-9,-1.8354e-18,230.5e-18,73.2306e-18,111.669e-18
240e-3,0,460e-3,10,14e-9,26.8724e-6,174.797e-18,-347.059e-3,833.394e-9,-859.879e-9,-3.3402e-18,238.247e-18,73.8851e-18,118.762e-18
260e-3,0,460e-3,10,14e-9,47.5601e-6,175.589e-18,-347.059e-3,1.4958e-6,-1.5873e-6,-5.7748e-18,249.144e-18,74.5608e-18,128.983e-18
280e-3,0,460e-3,10,14e-9,79.9703e-6,176.455e-18,-347.059e-3,2.5702e-6,-2.8406e-6,-9.3127e-18,263.47e-18,75.2739e-18,142.596e-18
300e-3,0,460e-3,10,14e-9,126.485e-6,177.414e-18,-347.059e-3,4.1909e-6,-4.8805e-6,-13.8619e-18,280.505e-18,76.0593e-18,158.845e-18
320e-3,0,460e-3,10,14e-9,187.723e-6,178.482e-18,-347.059e-3,6.4683e-6,-7.9985e-6,-19.0887e-18,298.842e-18,76.9592e-18,176.282e-18
340e-3,0,460e-3,10,14e-9,262.567e-6,179.671e-18,-347.059e-3,9.4800e-6,-12.4805e-6,-24.63e-18,317.204e-18,78.0046e-18,193.6e-18
360e-3,0,460e-3,10,14e-9,348.758e-6,180.984e-18,-347.059e-3,13.2747e-6,-18.577e-6,-30.2815e-18,334.939e-18,79.2075e-18,210.132e-18
380e-3,0,460e-3,10,14e-9,443.485e-6,182.419e-18,-347.059e-3,17.8793e-6,-26.4877e-6,-36.0426e-18,351.99e-18,80.5644e-18,225.826e-18
400e-3,0,460e-3,10,14e-9,543.713e-6,183.968e-18,-347.059e-3,23.3034e-6,-36.3531e-6,-42.0603e-18,368.663e-18,82.0624e-18,241.001e-18
420e-3,0,460e-3,10,14e-9,646.357e-6,185.622e-18,-347.059e-3,29.541e-6,-48.2523e-6,-48.5371e-18,385.385e-18,83.6849e-18,256.1e-18
440e-3,0,460e-3,10,14e-9,748.441e-6,187.369e-18,-347.059e-3,36.5738e-6,-62.2036e-6,-55.6227e-18,402.502e-18,85.4153e-18,271.487e-18
460e-3,0,460e-3,10,14e-9,847.283e-6,189.202e-18,-347.059e-3,44.3747e-6,-78.1682e-6,-63.3202e-18,420.131e-18,87.2402e-18,287.291e-18
480e-3,0,460e-3,10,14e-9,940.68e-6,191.112e-18,-347.059e-3,52.9142e-6,-96.0585e-6,-71.4578e-18,438.112e-18,89.1508e-18,303.361e-18
500e-3,0,460e-3,10,14e-9,1.0270e-3,193.095e-18,-347.059e-3,62.1648e-6,-115.748e-6,-79.7522e-18,456.1e-18,91.1412e-18,319.359e-18
520e-3,0,460e-3,10,14e-9,1.1053e-3,195.141e-18,-347.059e-3,72.1039e-6,-137.086e-6,-87.9154e-18,473.722e-18,93.2055e-18,334.916e-18
540e-3,0,460e-3,10,14e-9,1.1751e-3,197.24e-18,-347.059e-3,82.7156e-6,-159.905e-6,-95.7312e-18,490.686e-18,95.3349e-18,349.751e-18
560e-3,0,460e-3,10,14e-9,1.2363e-3,199.378e-18,-347.059e-3,93.9898e-6,-184.034e-6,-103.075e-18,506.819e-18,97.5161e-18,363.703e-18
580e-3,0,460e-3,10,14e-9,1.2891e-3,201.535e-18,-347.059e-3,105.922e-6,-209.302e-6,-109.896e-18,522.048e-18,99.7322e-18,376.715e-18
600e-3,0,460e-3,10,14e-9,1.3338e-3,203.691e-18,-347.059e-3,118.513e-6,-235.544e-6,-116.192e-18,536.361e-18,101.963e-18,388.798e-18
620e-3,0,460e-3,10,14e-9,1.3708e-3,205.823e-18,-347.059e-3,131.768e-6,-262.603e-6,-121.987e-18,549.785e-18,104.188e-18,399.996e-18
