vgs,vds,vsb,fins,length,id,gm,gds,cdd,cgg
0.4,0.76,0.0,10.0,1.0,3.97e-05,0.0005888891945604252,2.489e-05,5.3285074947166563e-17,3.2343467535134973e-16
0.42,0.76,0.0,10.0,1.0,5.258e-05,0.0006995185485507876,3.041e-05,5.39853566967709e-17,3.3748805682636406e-16
0.44,0.76,0.0,10.0,1.0,6.769e-05,0.0008115382144412422,3.616e-05,5.4749300423611994e-17,3.5157326928999685e-16
0.46,0.76,0.0,10.0,1.0,8.502e-05,0.0009203253872746628,4.202e-05,5.556099063338066e-17,3.6605636911135927e-16
0.48,0.76,0.0,10.0,1.0,0.0001045,0.0010286562284481,4.788e-05,5.64204273260769e-17,3.8120791969370776e-16
0.5,0.76,0.0,10.0,1.0,0.0001261,0.0011270356708908851,5.364e-05,5.735944149031908e-17,3.9710749850858807e-16
0.52,0.76,0.0,10.0,1.0,0.0001495,0.0012131842543378236,5.923e-05,5.836211763179803e-17,4.136277816015268e-16
0.54,0.76,0.0,10.0,1.0,0.0001746,0.0012952152877217288,6.462e-05,5.942845575051373e-17,4.304982055692677e-16
0.56,0.76,0.0,10.0,1.0,0.0002012,0.001360934554715241,6.983e-05,6.057437134077536e-17,4.47400460525627e-16
0.58,0.76,0.0,10.0,1.0,0.000229,0.0014210344693812973,7.489e-05,6.179986440258297e-17,4.640798985616576e-16
0.6,0.76,0.0,10.0,1.0,0.000258,0.0014749155437235836,7.986e-05,6.31208504302457e-17,4.803296182513401e-16
0.62,0.76,0.0,10.0,1.0,0.0002879,0.001514283315664431,8.48e-05,6.450549843514519e-17,4.960859576174378e-16
0.64,0.76,0.0,10.0,1.0,0.0003185,0.0015429351615705194,8.975e-05,6.598563940589981e-17,5.112852546827138e-16
0.66,0.76,0.0,10.0,1.0,0.0003496,0.0015689680220292998,9.475e-05,6.754535784820039e-17,5.259115939528589e-16
0.68,0.76,0.0,10.0,1.0,0.0003812,0.0015861807262762457,9.983e-05,6.92005692563561e-17,5.399808909221825e-16
0.7,0.76,0.0,10.0,1.0,0.000413,0.0015962970488298163,0.000105,7.093535813605776e-17,5.534772300963752e-16
0.72,0.76,0.0,10.0,1.0,0.000445,0.001598619054368505,0.0001103,7.278155547592374e-17,5.664642734526739e-16
0.74,0.76,0.0,10.0,1.0,0.0004769,0.0015942187176723698,0.0001157,7.469141479302648e-17,5.789261054967693e-16
0.76,0.76,0.0,10.0,1.0,0.0005088,0.0015945060749421446,0.0001212,7.669676707598436e-17,5.908945572172798e-16
0.78,0.76,0.0,10.0,1.0,0.0005406,0.0015827409505109174,0.0001268,7.874986584186982e-17,6.023696286142055e-16
0.8,0.76,0.0,10.0,1.0,0.000572,0.0015552350672914086,0.0001325,8.086662658499203e-17,6.133831506761647e-16
0.0,0.78,0.0,10.0,1.0,3.173e-10,1.139600603422687e-08,4.084e-10,4.543873625273612e-17,1.8439691706626996e-16
0.02,0.78,0.0,10.0,1.0,6.108e-10,1.9882316930417475e-08,6.635e-10,4.567746866737396e-17,1.8617945242889918e-16
0.04,0.78,0.0,10.0,1.0,1.187e-09,3.9608651699499904e-08,1.205e-09,4.5900285587702615e-17,1.879938187801468e-16
0.06,0.78,0.0,10.0,1.0,2.315e-09,7.734503215138645e-08,2.292e-09,4.613901800234046e-17,1.8985593161432196e-16
0.08,0.78,0.0,10.0,1.0,4.523e-09,1.5147371261830855e-07,4.438e-09,4.639366591128749e-17,1.9171804444849713e-16
0.1,0.78,0.0,10.0,1.0,8.842e-09,2.959319208605449e-07,8.645e-09,4.666422931454372e-17,1.935801572826723e-16
0.12,0.78,0.0,10.0,1.0,1.728e-08,5.785867199333858e-07,1.687e-08,4.6934792717799934e-17,1.9545818561115668e-16
0.14,0.78,0.0,10.0,1.0,3.377e-08,1.1293841648738836e-06,3.294e-08,4.7205356121056154e-17,1.9733621393964104e-16
0.16,0.78,0.0,10.0,1.0,6.593e-08,2.2022727318976067e-06,6.424e-08,4.750775051293076e-17,1.9930973523398053e-16
0.18,0.78,0.0,10.0,1.0,1.285e-07,4.2727387334737205e-06,1.25e-07,4.781014490480536e-17,2.014901579543395e-16
0.2,0.78,0.0,10.0,1.0,2.495e-07,8.245502391091214e-06,2.42e-07,4.812845479098915e-17,2.0411621451535578e-16
0.22,0.78,0.0,10.0,1.0,4.815e-07,1.5701110213325172e-05,4.644e-07,4.8462680171482134e-17,2.0763353875768667e-16
0.24,0.78,0.0,10.0,1.0,9.181e-07,2.9250088809684297e-05,8.768e-07,4.8812821046284297e-17,2.127424124309365e-16
0.26,0.78,0.0,10.0,1.0,1.716e-06,5.24891457547398e-05,1.61e-06,4.9178877415395664e-17,2.2035001871072912e-16
0.28,0.78,0.0,10.0,1.0,3.108e-06,8.92996788513661e-05,2.836e-06,4.95767647731254e-17,2.3112480835805043e-16
0.3,0.78,0.0,10.0,1.0,5.394e-06,0.00014203702458640436,4.724e-06,4.999056762516433e-17,2.4500311939566374e-16
0.32,0.78,0.0,10.0,1.0,8.895e-06,0.0002106270724775162,7.381e-06,5.0452116960130824e-17,2.6088678271623483e-16
0.34,0.78,0.0,10.0,1.0,1.391e-05,0.0002928763287684179,1.081e-05,5.09454972837157e-17,2.773274883376276e-16
0.36,0.78,0.0,10.0,1.0,2.068e-05,0.0003856346865800026,1.494e-05,5.1486624090228144e-17,2.9329072912974477e-16
0.38,0.78,0.0,10.0,1.0,2.939e-05,0.000486598351751823,1.965e-05,5.207549737966816e-17,3.083945332291656e-16
0.4,0.78,0.0,10.0,1.0,4.019e-05,0.0005944823272439575,2.481e-05,5.2696201657726554e-17,3.2278214008467293e-16
0.42,0.78,0.0,10.0,1.0,5.319e-05,0.0007054775496879936,3.031e-05,5.3364652418712506e-17,3.367877750767597e-16
0.44,0.78,0.0,10.0,1.0,6.841e-05,0.000816608676407681,3.601e-05,5.4080849662626035e-17,3.5080932556315577e-16
0.46,0.78,0.0,10.0,1.0,8.586e-05,0.00092858654227763,4.182e-05,5.484479338946714e-17,3.6522876340728145e-16
0.48,0.78,0.0,10.0,1.0,0.0001055,0.001032534332849357,4.762e-05,5.567239909354499e-17,3.8031665201239314e-16
0.5,0.78,0.0,10.0,1.0,0.0001271,0.0011272645030900549,5.33e-05,5.65636667748596e-17,3.961366533557275e-16
0.52,0.78,0.0,10.0,1.0,0.0001506,0.0012234012419711118,5.881e-05,5.750268093910179e-17,4.125932744714295e-16
0.54,0.78,0.0,10.0,1.0,0.0001759,0.0012991064809534476,6.409e-05,5.852127257488992e-17,4.293841209676245e-16
0.56,0.78,0.0,10.0,1.0,0.0002025,0.0013651568021671129,6.918e-05,5.960352618791481e-17,4.462067984524378e-16
0.58,0.78,0.0,10.0,1.0,0.0002305,0.0014302582943541402,7.409e-05,6.074944177817645e-17,4.627907435226132e-16
0.6,0.78,0.0,10.0,1.0,0.0002596,0.0014787899803563847,7.89e-05,6.197493483998405e-17,4.789608857407498e-16
0.62,0.78,0.0,10.0,1.0,0.0002896,0.00151956575217226,8.365e-05,6.329592086764678e-17,4.946376476353015e-16
0.64,0.78,0.0,10.0,1.0,0.0003203,0.001547930978906416,8.84e-05,6.468056887254627e-17,5.097414517347224e-16
0.66,0.78,0.0,10.0,1.0,0.0003515,0.001573702316177982,9.317e-05,6.61607098433009e-17,5.242722980390124e-16
0.68,0.78,0.0,10.0,1.0,0.0003832,0.001592247732345585,9.8e-05,6.772042828560147e-17,5.382301865481717e-16
0.7,0.78,0.0,10.0,1.0,0.0004151,0.001597290722391717,0.0001029,6.937563969375718e-17,5.516469482508184e-16
0.72,0.78,0.0,10.0,1.0,0.0004471,0.001603585370075601,0.0001079,7.111042857345884e-17,5.645225831469528e-16
0.74,0.78,0.0,10.0,1.0,0.0004792,0.0016033597812817948,0.000113,7.294071041901564e-17,5.76888922225193e-16
0.76,0.78,0.0,10.0,1.0,0.0005112,0.0015979674887732142,0.0001182,7.485056973611838e-17,5.887777964741577e-16
0.78,0.78,0.0,10.0,1.0,0.0005431,0.0015897622476014133,0.0001235,7.684000652476708e-17,6.001892058938466e-16
0.8,0.78,0.0,10.0,1.0,0.0005747,0.0015685370848974984,0.0001288,7.889310529065252e-17,6.111390659785689e-16
0.0,0.8,0.0,10.0,1.0,3.26e-10,1.1596561545474946e-08,4.61e-10,4.5184088343789086e-17,1.841741001459413e-16
0.02,0.8,0.0,10.0,1.0,6.244e-10,2.0218359087738086e-08,6.991e-10,4.540690526411774e-17,1.8595663550857055e-16
0.04,0.8,0.0,10.0,1.0,1.211e-09,4.0359311873592196e-08,1.228e-09,4.5629722184446396e-17,1.8777100185981813e-16
0.06,0.8,0.0,10.0,1.0,2.361e-09,7.886697053956046e-08,2.307e-09,4.585253910477505e-17,1.8960128370537493e-16
0.08,0.8,0.0,10.0,1.0,4.612e-09,1.54386477247054e-07,4.447e-09,4.6107187013722084e-17,1.914633965395501e-16
0.1,0.8,0.0,10.0,1.0,9.015e-09,3.01811408924841e-07,8.649e-09,4.6345919428359925e-17,1.9332550937372527e-16
0.12,0.8,0.0,10.0,1.0,1.762e-08,5.898104920209093e-07,1.687e-08,4.6616482831616144e-17,1.9518762220790044e-16
0.14,0.8,0.0,10.0,1.0,3.443e-08,1.1516686866467717e-06,3.294e-08,4.6887046234872364e-17,1.9706565053638482e-16
0.16,0.8,0.0,10.0,1.0,6.722e-08,2.2444279869298725e-06,6.423e-08,4.7157609638128596e-17,1.9902325633641513e-16
0.18,0.8,0.0,10.0,1.0,1.31e-07,4.357868462077567e-06,1.25e-07,4.7460004030003193e-17,2.0118776356246492e-16
0.2,0.8,0.0,10.0,1.0,2.544e-07,8.404385135414247e-06,2.42e-07,4.776239842187779e-17,2.0379790462917198e-16
0.22,0.8,0.0,10.0,1.0,4.908e-07,1.600055411654295e-05,4.643e-07,4.808070830806158e-17,2.072993133771937e-16
0.24,0.8,0.0,10.0,1.0,9.356e-07,2.9783602797006723e-05,8.764e-07,4.841493368855457e-17,2.1240818705044354e-16
0.26,0.8,0.0,10.0,1.0,1.748e-06,5.346091443903734e-05,1.609e-06,4.8780990057665925e-17,2.1998396234161776e-16
0.28,0.8,0.0,10.0,1.0,3.165e-06,9.080431858353902e-05,2.834e-06,4.9147046426777285e-17,2.307587519889391e-16
0.3,0.8,0.0,10.0,1.0,5.488e-06,0.00014434695749419675,4.719e-06,4.956084927881621e-17,2.4460523203793396e-16
0.32,0.8,0.0,10.0,1.0,9.043e-06,0.00021353254079369336,7.371e-06,4.999056762516433e-17,2.6044114887557757e-16
0.34,0.8,0.0,10.0,1.0,1.412e-05,0.00029634456267603427,1.079e-05,5.0468032454440017e-17,2.7683410801404277e-16
0.36,0.8,0.0,10.0,1.0,2.097e-05,0.00039015676359479965,1.491e-05,5.097732827233408e-17,2.927655178175415e-16
0.38,0.8,0.0,10.0,1.0,2.978e-05,0.0004920414891440486,1.96e-05,5.153437057315571e-17,3.0782157543403477e-16
0.4,0.8,0.0,10.0,1.0,4.069e-05,0.0005996864982566318,2.474e-05,5.212324386259573e-17,3.2216143580661455e-16
0.42,0.8,0.0,10.0,1.0,5.379e-05,0.0007107181290462635,3.02e-05,5.2775779129272496e-17,3.361034088214646e-16
0.44,0.8,0.0,10.0,1.0,6.913e-05,0.0008234425887631293,3.587e-05,5.3444229890258455e-17,3.5007721282493306e-16
0.46,0.8,0.0,10.0,1.0,8.67e-05,0.0009320071070880212,4.163e-05,5.417634262848117e-17,3.644489041861311e-16
0.48,0.8,0.0,10.0,1.0,0.0001064,0.0010390237724691891,4.737e-05,5.495620184963146e-17,3.794731308140061e-16
0.5,0.8,0.0,10.0,1.0,0.0001282,0.0011368845765955538,5.298e-05,5.579972304801852e-17,3.952294701801037e-16
0.52,0.8,0.0,10.0,1.0,0.0001518,0.0012234218891004401,5.84e-05,5.669099072933313e-17,4.116065138242597e-16
0.54,0.8,0.0,10.0,1.0,0.0001771,0.001304415842966591,6.359e-05,5.76459203878845e-17,4.2833369834321793e-16
0.56,0.8,0.0,10.0,1.0,0.0002039,0.0013738987069850496,6.855e-05,5.868042751798182e-17,4.450767983564853e-16
0.58,0.8,0.0,10.0,1.0,0.000232,0.0014349732970449728,7.334e-05,5.97626811310067e-17,4.615811659551149e-16
0.6,0.8,0.0,10.0,1.0,0.0002612,0.0014811880647749513,7.799e-05,6.092451221557753e-17,4.776876461960147e-16
0.62,0.8,0.0,10.0,1.0,0.0002912,0.0015202624198190965,8.257e-05,6.215000527738513e-17,4.932529996304021e-16
0.64,0.8,0.0,10.0,1.0,0.000322,0.0015577542399247358,8.713e-05,6.345507581073868e-17,5.08277226258277e-16
0.66,0.8,0.0,10.0,1.0,0.0003534,0.001578700580421751,9.17e-05,6.485563930994735e-17,5.227125795967119e-16
0.68,0.8,0.0,10.0,1.0,0.0003851,0.0015924314143521629,9.631e-05,6.63198647863928e-17,5.365908906343252e-16
0.7,0.8,0.0,10.0,1.0,0.0004171,0.0016065697541578791,0.000101,6.787958322869337e-17,5.498962438768076e-16
0.72,0.8,0.0,10.0,1.0,0.0004493,0.0016112775449805055,0.0001057,6.953479463684908e-17,5.62692301301396e-16
0.74,0.8,0.0,10.0,1.0,0.0004815,0.0016083080418843416,0.0001105,7.126958351655073e-17,5.749631474137812e-16
0.76,0.8,0.0,10.0,1.0,0.0005136,0.0016004822714581744,0.0001154,7.309986536210754e-17,5.867565286968906e-16
0.78,0.8,0.0,10.0,1.0,0.0005455,0.0015897588642708618,0.0001204,7.499380918490109e-17,5.980883606450335e-16
0.8,0.8,0.0,10.0,1.0,0.0005772,0.0015806546215260209,0.0001255,7.698324597354979e-17,6.0895864325821e-16
0.0,0.0,0.0,10.0,2.0,-0.0,0.0,2.082e-09,7.338634425967295e-17,3.488517197631254e-16
0.02,0.0,0.0,10.0,2.0,-0.0,0.0,4.073e-09,7.494606270197352e-17,3.522417200509828e-16
0.04,0.0,0.0,10.0,2.0,-0.0,0.0,7.966e-09,7.653761213289248e-17,3.557112978103861e-16
0.06,0.0,0.0,10.0,2.0,-0.0,0.0,1.558e-08,7.812916156381142e-17,3.591967910640986e-16
0.08,0.0,0.0,10.0,2.0,-0.0,0.0,3.047e-08,7.973662648903957e-17,3.6268228431781113e-16
0.1,0.0,0.0,10.0,2.0,-0.0,0.0,5.959e-08,8.132817591995852e-17,3.6613594658290523e-16
0.12,0.0,0.0,10.0,2.0,-0.0,0.0,1.165e-07,8.290380985656829e-17,3.695418623650718e-16
0.14,0.0,0.0,10.0,2.0,-0.0,0.0,2.276e-07,8.446352829886885e-17,3.7293186265292915e-16
0.16,0.0,0.0,10.0,2.0,-0.0,0.0,4.443e-07,8.602324674116944e-17,3.763855249180233e-16
0.18,0.0,0.0,10.0,2.0,-0.0,0.0,8.653e-07,8.767845814932514e-17,3.801256660806828e-16
0.2,0.0,0.0,10.0,2.0,-0.0,0.0,1.678e-06,8.958831746642788e-17,3.8453425800432837e-16
0.22,0.0,0.0,10.0,2.0,-0.0,0.0,3.23e-06,9.20233880957339e-17,3.903593289214917e-16
0.24,0.0,0.0,10.0,2.0,-0.0,0.0,6.13e-06,9.541338838359127e-17,3.986353859622703e-16
0.26,0.0,0.0,10.0,2.0,-0.0,0.0,1.136e-05,1.0031536063082164e-16,4.1058792218847164e-16
0.28,0.0,0.0,10.0,2.0,-0.0,0.0,2.027e-05,1.0709536120653639e-16,4.2682172638384493e-16
0.3,0.0,0.0,10.0,2.0,-0.0,0.0,3.438e-05,1.155783196733344e-16,4.466046858101675e-16
0.32,0.0,0.0,10.0,2.0,-0.0,0.0,5.486e-05,1.250002923043746e-16,4.678996171958632e-16
0.34,0.0,0.0,10.0,2.0,-0.0,0.0,8.223e-05,1.3448592691265155e-16,4.88637506280737e-16
0.36,0.0,0.0,10.0,2.0,-0.0,0.0,0.0001163,1.434304347144161e-16,5.076724374745278e-16
0.38,0.0,0.0,10.0,2.0,-0.0,0.0,0.0001565,1.516269142836487e-16,5.24733847373979e-16
0.4,0.0,0.0,10.0,2.0,-0.0,0.0,0.000202,1.5910719660896778e-16,5.399968064164917e-16
0.42,0.0,0.0,10.0,2.0,-0.0,0.0,0.0002517,1.6596677465622847e-16,5.537637089939407e-16
0.44,0.0,0.0,10.0,2.0,-0.0,0.0,0.0003048,1.723011413912859e-16,5.662892030152728e-16
0.46,0.0,0.0,10.0,2.0,-0.0,0.0,0.0003605,1.782057897799952e-16,5.77812020895126e-16
0.48,0.0,0.0,10.0,2.0,-0.0,0.0,0.0004178,1.83728466305284e-16,5.884754020822831e-16
0.5,0.0,0.0,10.0,2.0,-0.0,0.0,0.0004763,1.8893283294438897e-16,5.984066705312174e-16
0.52,0.0,0.0,10.0,2.0,-0.0,0.0,0.0005352,1.9385072068592854e-16,6.076854037134748e-16
0.54,0.0,0.0,10.0,2.0,-0.0,0.0,0.0005941,1.984821295299027e-16,6.163911791006015e-16
0.56,0.0,0.0,10.0,2.0,-0.0,0.0,0.0006526,2.02874805959239e-16,6.245558276812157e-16
0.58,0.0,0.0,10.0,2.0,-0.0,0.0,0.0007104,2.0701283447962827e-16,6.322270959382451e-16
0.6,0.0,0.0,10.0,2.0,-0.0,0.0,0.0007672,2.109280460796889e-16,6.394368148603079e-16
0.62,0.0,0.0,10.0,2.0,-0.0,0.0,0.0008229,2.1463635625373007e-16,6.462327309303318e-16
0.64,0.0,0.0,10.0,2.0,-0.0,0.0,0.0008773,2.1813776500175178e-16,6.526466751369352e-16
0.66,0.0,0.0,10.0,2.0,-0.0,0.0,0.0009303,2.21432272323754e-16,6.586786474801182e-16
0.68,0.0,0.0,10.0,2.0,-0.0,0.0,0.0009819,2.2456762470266432e-16,6.643604789484987e-16
0.7,0.0,0.0,10.0,2.0,-0.0,0.0,0.001032,2.275119911498644e-16,6.697240005306957e-16
0.72,0.0,0.0,10.0,2.0,-0.0,0.0,0.001081,2.3029720265397256e-16,6.747692122267087e-16
0.74,0.0,0.0,10.0,2.0,-0.0,0.0,0.001128,2.3290734372067967e-16,6.795438605194656e-16
0.76,0.0,0.0,10.0,2.0,-0.0,0.0,0.001173,2.3539016083291325e-16,6.840479454089662e-16
0.78,0.0,0.0,10.0,2.0,-0.0,0.0,0.001218,2.377297384963641e-16,6.882973823895198e-16
0.8,0.0,0.0,10.0,2.0,-0.0,0.0,0.00126,2.3992607671103226e-16,6.923240024497447e-16
0.0,0.02,0.0,10.0,2.0,3.034e-11,1.1247573537205436e-09,1.065e-09,7.176296384013562e-17,3.471646773663513e-16
0.02,0.02,0.0,10.0,2.0,5.933e-11,1.9625466914181155e-09,2.082e-09,7.327493579950861e-17,3.505228466655903e-16
0.04,0.02,0.0,10.0,2.0,1.161e-10,3.896962728330004e-09,4.072e-09,7.483465424180919e-17,3.539605934363753e-16
0.06,0.02,0.0,10.0,2.0,2.27e-10,7.603241470272862e-09,7.965e-09,7.641028817841896e-17,3.5743017119577857e-16
0.08,0.02,0.0,10.0,2.0,4.44e-10,1.4881214470595632e-08,1.558e-08,7.801775310364711e-17,3.609156644494911e-16
0.1,0.02,0.0,10.0,2.0,8.684e-10,2.909388861128466e-08,3.047e-08,7.962521802887524e-17,3.6436932671458525e-16
0.12,0.02,0.0,10.0,2.0,1.698e-09,5.6866637874439475e-08,5.959e-08,8.12167674597942e-17,3.6780707348537014e-16
0.14,0.02,0.0,10.0,2.0,3.319e-09,1.1107504281131516e-07,1.165e-07,8.279240139640397e-17,3.7119707377322755e-16
0.16,0.02,0.0,10.0,2.0,6.48e-09,2.1622127095236355e-07,2.276e-07,8.433620434439535e-17,3.746189050497033e-16
0.18,0.02,0.0,10.0,2.0,1.263e-08,4.2085981308870863e-07,4.443e-07,8.59118382810051e-17,3.782158067635801e-16
0.2,0.02,0.0,10.0,2.0,2.456e-08,8.126585545293941e-07,8.652e-07,8.756704968916082e-17,3.8229017330673266e-16
0.22,0.02,0.0,10.0,2.0,4.744e-08,1.5505895353432462e-06,1.678e-06,8.947690900626356e-17,3.874149624742917e-16
0.24,0.02,0.0,10.0,2.0,9.066e-08,2.900992120722077e-06,3.23e-06,9.189606414126038e-17,3.9448144194757184e-16
0.26,0.02,0.0,10.0,2.0,1.7e-07,5.231013924081106e-06,6.129e-06,9.525423344049937e-17,4.0463552731683475e-16
0.28,0.02,0.0,10.0,2.0,3.089e-07,8.913063603683482e-06,1.136e-05,1.0009254371049298e-16,4.1880031725201345e-16
0.3,0.02,0.0,10.0,2.0,5.366e-07,1.4109021839251023e-05,2.027e-05,1.0672930483742501e-16,4.3684848779863435e-16
0.32,0.02,0.0,10.0,2.0,8.81e-07,2.0467644628695335e-05,3.436e-05,1.1500536187820358e-16,4.573476444688705e-16
0.34,0.02,0.0,10.0,2.0,1.359e-06,2.7381253352526195e-05,5.483e-05,1.242363485775335e-16,4.782606039911455e-16
0.36,0.02,0.0,10.0,2.0,1.975e-06,3.4107117512526664e-05,8.219e-05,1.3357874373702777e-16,4.98027647923159e-16
0.38,0.02,0.0,10.0,2.0,2.719e-06,4.0189314674482846e-05,0.0001163,1.4244367406724634e-16,5.159962409982339e-16
0.4,0.02,0.0,10.0,2.0,3.577e-06,4.5434301145574995e-05,0.0001565,1.5064015363647894e-16,5.321186367334429e-16
0.42,0.02,0.0,10.0,2.0,4.53e-06,4.9721997778770136e-05,0.0002019,1.5813635145610723e-16,5.466176520491145e-16
0.44,0.02,0.0,10.0,2.0,5.56e-06,5.31262648550177e-05,0.0002516,1.6504367598629545e-16,5.597638503485052e-16
0.46,0.02,0.0,10.0,2.0,6.649e-06,5.562153999695094e-05,0.0003047,1.7142578920428047e-16,5.717959640462524e-16
0.48,0.02,0.0,10.0,2.0,7.78e-06,5.738633267345213e-05,0.0003603,1.7737818407591738e-16,5.828890635797575e-16
0.5,0.02,0.0,10.0,2.0,8.939e-06,5.83319269056344e-05,0.0004176,1.829486070841337e-16,5.932023038921123e-16
0.52,0.02,0.0,10.0,2.0,1.011e-05,5.878519818172374e-05,0.000476,1.8818480471185705e-16,6.027993469605536e-16
0.54,0.02,0.0,10.0,2.0,1.129e-05,5.917679940602447e-05,0.0005349,1.9310269245339664e-16,6.118075167395549e-16
0.56,0.02,0.0,10.0,2.0,1.247e-05,5.8506441870686334e-05,0.0005938,1.9776593228598914e-16,6.202427287234253e-16
0.58,0.02,0.0,10.0,2.0,1.363e-05,5.7797032310028035e-05,0.0006522,2.0215860871532547e-16,6.281527293950925e-16
0.6,0.02,0.0,10.0,2.0,1.478e-05,5.6805028087999234e-05,0.00071,2.0631255273002393e-16,6.356011807317932e-16
0.62,0.02,0.0,10.0,2.0,1.59e-05,5.5482454536772074e-05,0.0007668,2.1022776433008455e-16,6.426199137221458e-16
0.64,0.02,0.0,10.0,2.0,1.7e-05,5.4265153764904756e-05,0.0008224,2.1393607450412573e-16,6.492248438604595e-16
0.66,0.02,0.0,10.0,2.0,1.807e-05,5.29569304036018e-05,0.0008768,2.1742156775783825e-16,6.554318866410434e-16
0.68,0.02,0.0,10.0,2.0,1.912e-05,5.19071246206922e-05,0.0009297,2.2073199057414966e-16,6.612887885468252e-16
0.7,0.02,0.0,10.0,2.0,2.014e-05,4.991376951124315e-05,0.0009813,2.2385142745875083e-16,6.668273805664231e-16
0.72,0.02,0.0,10.0,2.0,2.112e-05,4.843819813553685e-05,0.001031,2.267798784116417e-16,6.720317472055282e-16
0.74,0.02,0.0,10.0,2.0,2.208e-05,4.7333838747799156e-05,0.00108,2.2956508991574985e-16,6.769496349470677e-16
0.76,0.02,0.0,10.0,2.0,2.301e-05,4.5726046072056796e-05,0.001127,2.3217523098245696e-16,6.815810437910418e-16
0.78,0.02,0.0,10.0,2.0,2.391e-05,4.426197696396914e-05,0.001173,2.346421326003813e-16,6.859578047260688e-16
0.8,0.02,0.0,10.0,2.0,2.478e-05,4.275745938955053e-05,0.001217,2.369817102638322e-16,6.900958332464583e-16
0.0,0.04,0.0,10.0,2.0,4.585e-11,1.701905386973361e-09,5.443e-10,7.020324539783504e-17,3.4560495892405075e-16
0.02,0.04,0.0,10.0,2.0,8.966e-11,2.9640446536330602e-09,1.064e-09,7.165155537997128e-17,3.4891538174036215e-16
0.04,0.04,0.0,10.0,2.0,1.754e-10,5.886261091931863e-09,2.081e-09,7.316352733934429e-17,3.522894665339103e-16
0.06,0.04,0.0,10.0,2.0,3.43e-10,1.1496659270474937e-08,4.071e-09,7.470733028733568e-17,3.557272133046953e-16
0.08,0.04,0.0,10.0,2.0,6.71e-10,2.2476365945142315e-08,7.963e-09,7.629887971825462e-17,3.591967910640986e-16
0.1,0.04,0.0,10.0,2.0,1.312e-09,4.3966017211340226e-08,1.557e-08,7.790634464348277e-17,3.6266636882350196e-16
0.12,0.04,0.0,10.0,2.0,2.566e-09,8.594495595559808e-08,3.046e-08,7.951380956871091e-17,3.6610411559428686e-16
0.14,0.04,0.0,10.0,2.0,5.016e-09,1.6792305669282195e-07,5.957e-08,8.110535899962988e-17,3.6952594687076264e-16
0.16,0.04,0.0,10.0,2.0,9.798e-09,3.2729644439372854e-07,1.165e-07,8.268099293623963e-17,3.729477781472384e-16
0.18,0.04,0.0,10.0,2.0,1.911e-08,6.37249121385615e-07,2.275e-07,8.422479588423102e-17,3.764969333781877e-16
0.2,0.04,0.0,10.0,2.0,3.719e-08,1.2329956467285684e-06,4.441e-07,8.580042982084078e-17,3.8044397596686663e-16
0.22,0.04,0.0,10.0,2.0,7.199e-08,2.363671777768789e-06,8.648e-07,8.74556412289965e-17,3.852345397539327e-16
0.24,0.04,0.0,10.0,2.0,1.381e-07,4.450407220563038e-06,1.677e-06,8.934958505179005e-17,3.916166529719177e-16
0.26,0.04,0.0,10.0,2.0,2.606e-07,8.12878009891606e-06,3.228e-06,9.175282469247767e-17,4.0062482275091896e-16
0.28,0.04,0.0,10.0,2.0,4.788e-07,1.4143156147616433e-05,6.124e-06,9.50632475087891e-17,4.1311848578363275e-16
0.3,0.04,0.0,10.0,2.0,8.453e-07,2.3007984083775723e-05,1.134e-05,9.97742338243092e-17,4.2922496602453255e-16
0.32,0.04,0.0,10.0,2.0,1.417e-06,3.455899568953686e-05,2.023e-05,1.0622000901953096e-16,4.480211648036854e-16
0.34,0.04,0.0,10.0,2.0,2.239e-06,4.781367042998322e-05,3.429e-05,1.1425733364567166e-16,4.680110256560275e-16
0.36,0.04,0.0,10.0,2.0,3.332e-06,6.143695184841717e-05,5.47e-05,1.2324958793036376e-16,4.877462385994225e-16
0.38,0.04,0.0,10.0,2.0,4.691e-06,7.423735985286197e-05,8.198e-05,1.324328281467661e-16,5.062718739753191e-16
0.4,0.04,0.0,10.0,2.0,6.292e-06,8.561132417328529e-05,0.000116,1.4123409649974792e-16,5.231741289316783e-16
0.42,0.04,0.0,10.0,2.0,8.102e-06,9.496437752510404e-05,0.000156,1.4941466057467136e-16,5.384689189628096e-16
0.44,0.04,0.0,10.0,2.0,1.008e-05,0.00010272848035824643,0.0002014,1.5695860487722718e-16,5.523313145061136e-16
0.46,0.04,0.0,10.0,2.0,1.22e-05,0.0001088189755937348,0.0002509,1.6389776039603383e-16,5.649841324819193e-16
0.48,0.04,0.0,10.0,2.0,1.442e-05,0.00011299273149816599,0.0003039,1.703276200969464e-16,5.766024433276277e-16
0.5,0.04,0.0,10.0,2.0,1.671e-05,0.00011570769360639695,0.0003594,1.7632776145151088e-16,5.873613174806398e-16
0.52,0.04,0.0,10.0,2.0,1.904e-05,0.00011717449007023031,0.0004166,1.8193001544834557e-16,5.973562479068108e-16
0.54,0.04,0.0,10.0,2.0,2.139e-05,0.00011759274290787277,0.0004749,1.8719804406468729e-16,6.06698643066305e-16
0.56,0.04,0.0,10.0,2.0,2.374e-05,0.00011745333589467936,0.0005336,1.9216367828915444e-16,6.154521649363593e-16
